ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Natural gas,,ನೈಸರ್ಗಿಕ ಅನಿಲ,,,,,,,
,,Nature of accident,,ಅಪಘಾತದ ಸ್ವರೂಪ,,,,,,,
,,Nature of deficiency,,ಕೊರತೆಯ ಸ್ವರೂಪ,,,,,,,
,,Nature of fire,,ಬೆಂಕಿಯ / ಅಗ್ನಿಯ ಸ್ವರೂಪ,,,,,,,
,,Nature of illness or injury,,ಕಾಯಿಲೆಯ ಯಾ ಗಾಯದ ಸ್ವರೂಪ,,,,,,,
,,Negligence of duty,,ಕರ್ತವ್ಯದ ಉಪೇಕ್ಷೆ,,,,,,,
,,Negligence of ignorance,,ಉಪೇಕ್ಷೆ ಯಾ ಅಜ್ಞಾನ,,,,,,,
,,Net work,,ನೆಟ್‌ವರ್ಕ್‌; ಜಾಲ (ಬಂಧ),,,,,,,
,,Next below,,ನಿಕಟಾನಂತರದ; ನಿಕಟ ಕೆಳಗಿನ,,,,,,,
,,Next inspection,,ಮುಂದಿನ ತಪಾಸಣೆ,,,,,,,
,,Night duty,,ರಾತ್ರಿಕೆಲಸ,,,,,,,
,,Nitro cellulose,,ನೈಟ್ರೊಸೆಲ್ಯುಲೋಜ್‌; ಸಾರಜನಕ ಯುಕ್ತ ಕೋಶಾತ್ಮಕ,,,,,,,
,,Non-combustible,,ಅದಾಹ್ಯ; ಉರಿಯುವ ಶಕ್ತಿಯಿಲ್ಲದ,,,,,,,
,,Non-corroding,,ತುಕ್ಕು / ಕಿಲುಬು ಹಿಡಿಯದ,,,,,,,
,,Non-dangerous petroleum,,ಅಪಾಯಕರವಲ್ಲದ ಪೆಟ್ರೋಲಿಯಂ,,,,,,,
,,Non-plan,,ಯೋಜನೇತರ,,,,,,,
,,Non-plan department,,ಯೋಜನೇತರ ಇಲಾಖೆ,,,,,,,
,,No-objection certificate,,ಆಕ್ಷೇಪಣರಹಿತ ಪ್ರಮಾಣಪತ್ರ,,,,,,,
,,Normal fire protection,,ಸಾಮಾನ್ಯ ಬೆಂಕಿ ಅಪಘಾತ ಸಂರಕ್ಷಣೆ,,,,,,,
,,Normal functions,,ಸಾಮಾನ್ಯ ಕ್ರಿಯೆಗಳು,,,,,,,
,,Note,,ನೋಟ್‌: 1. ಲಕ್ಷ್ಯಕೊಡು 2. ಟಿಪ್ಪಣಿಸು 3. ಟಿಪ್ಪಣಿ,,,,,,,
,,Notice board,,ಸೂಚಾನಾಫಲಕ,,,,,,,
,,Nozzle,,ನಾಜಲ್‌: (ಮೆತುಕೊಳವೆ ಮೊ.ಗಳ ತುದಿಗೆ ಸಿಕ್ಕಿಸಿದ) ಸೂಸುಬಾಯಿ,,,,,,,
,,Number of good service entries and rewards,,ಉತ್ತಮ ಸೇವಾ ನಮೂದುಗಳು ಮತ್ತು ಬಹುಮಾನಗಳ ಸಂಖ್ಯೆ,,,,,,,
,,Number plate,,ನಂಬರ್‌ ಪ್ಲೇಟ್‌ ; ಸಂಖ್ಯಾಘಲಕ,,,,,,,
,,Nut,,ನಟ್‌; ಒಳ ತಿರುಪು ಗಟ್ಟ,,,,,,,
,,Nut and bolt,,ನಟ್ಟು ಮತ್ತು ಬೋಲ್ಟು,,,,,,,
,,Occurrence,,ಘಟನೆ,,,,,,,
,,Octagon chisel,,ಅಷ್ಟಕೋನಾಕೃತಿಯ ಉಳಿ / ಚಾಣ,,,,,,,
,,Office copy,,ಕಚೇರಿಯ ಪ್ರತಿ,,,,,,,
,,Officer in-charge,,ಪ್ರಭಾರಾಧಿಕಾರಿ,,,,,,,
,,Office room,,ಆಫೀಸ್‌ ರೂಮ್‌; ಕಚೇರಿಯ ಕೊಠಡಿ,,,,,,,
,,Oil filter,,ಆಯಿಲ್‌ ಫಿಲ್ಟರ್‌ ; ತೈಲಶೋಧಕ,,,,,,,
,,Oil flexible pipe,,ತೈಲದ ನಮ್ಯ ನಳಿಕೆ / ಕೊಳವೆ,,,,,,,
,,Oil leak,,ಎಣ್ಣೆ ಸೋರಿಕೆ; ತೈಲ ಸೋರುವಿಕೆ,,,,,,,
,,Oil level,,ಎಣ್ಣೆ ಮಟ್ಟ; ತೈಲಮಟ್ಟ,,,,,,,
,,Open place,,ಬಯಲುಜಾಗ; ಖಾಲಿಜಾಗ,,,,,,,
,,Open water source,,ತೆರೆದ ನೀರಿನ ಮೂಲ,,,,,,,
,,Operational and training matter,,ಕಾರ್ಯಾಚರಣೆಯ ಮತ್ತು ತರಬೇತಿಯ ವಿಷಯ,,,,,,,
,,Operational staff,,ಕಾರ್ಯಾಚರಣೆಯ ಸಿಬ್ಬಂದಿ; ಕೆಲಸದಲ್ಲಿ ತೊಡಗಿರುವ ಸಿಬ್ಬಂದಿ,,,,,,,
,,Operator,,ಚಾಲಕ; ಕಾರ್ಯ ನಡೆಸುವವ,,,,,,,
,,Opportunity,,ಅವಕಾಶ; ಅನುವು; ಸುಸ೦ಧಿ,,,,,,,
,,Oral and documentary evidence,,ಮೌಖಿಕ ಮತ್ತು ದಸ್ತಾವೇಜೀಯ ಸಾಕ್ಷ್ಯ,,,,,,,
,,Oral enquiry,,ಮೌಖಿಕ ವಿಚಾರಣೆ,,,,,,,
,,Oral enquiry file.,,ಮೌಖಿಕ ವಿಚಾರಣಾ ಕಡತ,,,,,,,
,,Oral test,,ಮೌಖಿಕ ಪರೀಕ್ಷೆ,,,,,,,
,,Orderly room,,1. ಆಜ್ಞಾಪಾಲನಾ ಕೊಠಡಿ 2. ಸೈನಿಕ ಕಚೇರಿ; ಸೈನಿಕರ ನಿವಾಸ ಸ್ಥಾನದಲ್ಲಿ ಸೈನಿಕದಳದ ಕಾರ್ಯಭಾರ ನಡೆಸುವ ಕೋಣೆ,,,,,,,
,,Orderly room register,,ಆಜ್ಞಾಪಾಲನ ಕೊಟಡಿಯ ರೆಜಿಸ್ಟರು,,,,,,,
,,Order of merit,,ಅರ್ಹತಾನುಕ್ರಮ,,,,,,,
,,Organizer,,ಅರ್ಗ‌ನೈಜರ್‌; ಸಂಘಟಕ,,,,,,,
,,Original order,,ಮೂಲ ಆದೇಶ,,,,,,,
,,Origin of fire,,ಬೆಂಕಿಯ ಮೂಲ,,,,,,,
,,Outbreak of fire,,ಬೆಂಕಿಯ ಪ್ರಕೋಪ,,,,,,,
,,Outlet,,ಹೊರದಾರಿ; ಹೊರಗಂಡಿ,,,,,,,
,,Out of order,,1. ಸುಸ್ಥಿತಿಯಲ್ಲಿಲ್ಲದ 2. ಕ್ರಮ ತಪ್ಪಿದ,,,,,,,
,,Outstanding,,1. ಬಾಕಿ ಉಳಿದ 2. ಅಸಾಧಾರಣ,,,,,,,
,,Overall-charge,,1. ಸಮಗ್ರವೆಚ್ಚ 2. ಸಮಗ್ರ ಪ್ರಭಾರ,,,,,,,
,,Overflow,,ತುಂಬಿ ತುಳುಕು; ತುಂಬಿಹರಿ,,,,,,,
,,Overhead tank,,ಓವರ್‌ ಹೆಡ್‌ ಟ್ಯಾಂಕ್‌; ಮೇಲುತೊಟ್ಟಿ; ಭೂಮಿಯಿಂದ ಮೇಲೆ ಎತ್ತರದಲ್ಲಿರುವ ನೀರಿನ ತೊಟ್ಟಿ,,,,,,,
,,Overwriting,,1. ತಿದ್ದಿ ಬರೆಯುವುದು; ಮೇಲೆ ಬರೆಯುವುದು 2. ಮಿತಿಮೀರಿ ಬರೆಯುವುದು.,,,,,,,
,,Oxidizing agent,,ಉತ್ಕರ್ಷಣಕಾರಿ,,,,,,,
,,Packing case,,ಪ್ಯಾಕಿಂಗ್‌ ಕೇಸ್‌; ಮೂಟೆ ಕಟ್ಟುವ ಪೆಟ್ಟಿಗೆ,,,,,,,
,,Paint spray gun,,ಬಣ್ಣ ಸಿಂಪಡಿಸುವ ಕೋವಿ,,,,,,,
,,Parade,,ಪರೇಡ್‌: 1. ಪ್ರದರ್ಶನ 2. ಕವಾಯತು,,,,,,,
,,Parade ground,,ಪರೇಡ್‌ ಗ್ರೌಂಡ್‌; ಕವಾಯತು ಮೈದಾನ,,,,,,,
,,Paraffin,,"ಪ್ಯಾರಫಿನ್‌; ದಾರು.ಕಲ್ಲಿದ್ದಲು, ಕಲ್ಲೆಣ್ಣೆ ಮೊದಲಾದವುಗಳಿಂದ ಒಣ ಬಟ್ಟಿಯಿಳಿಸಿ ತೆಗೆದ ಬಣ್ಣವೂ ರುಚಿಯೂ ವಾಸನೆಯೂ ಇಲ್ಲದ ಒಂದು ಮೇದಸ್ಸು",,,,,,,
,,Participation,,ಭಾಗವಹಿಸುವುದು; ಸಹಭಾಗಿತ್ವ,,,,,,,
,,Particular point,,1. ನಿರ್ದಿಷ್ಟ ಅಂಶ / ವಿಷಯ 2. ನಿರ್ದಿಷ್ಟ ಸ್ಥಳ,,,,,,,
,,Partly wom article -,,ಭಾಗಶಃ ಸವೆದ ವಸ್ತು,,,,,,,
,,Passage,,ಮಾರ್ಗ; ದಾರಿ,,,,,,,
,,P.A. system (public address system),,ಸಾ.ಸಂ. ವ್ಯವಸ್ಥೆ; ಸಾರ್ವಜನಿಕ ಸಂಬೋಧನ ವ್ಯವಸ್ಥೆ,,,,,,,
,,Pay homage,,ಗೌರವ ಸಲ್ಲಿಸು,,,,,,,
,,Pending enquiry,,ವಿಚಾರಣೆಯು ಇತ್ಯರ್ಥದಲ್ಲಿರುವಾಗ,,,,,,,
,,Pension,,ಪೆನ್‌ಶನ್‌; ಪಿಂಚಣಿ; ನಿವೃತ್ತಿವೇತನ,,,,,,,
,,Periodical,,ನಿಯತಕಾಲಿಕ,,,,,,,
,,Periodical inspection,,ನಿಯತಕಾಲಿಕ ತಪಾಸಣೆ,,,,,,,
,,Permanent advance,,ಖಾಯಂ ಮುಂಗಡ,,,,,,,
,,Personal equipment,,ವೈಯಕ್ತಿಕ ಸಾಮಾನು ಸರಂಜಾಮು,,,,,,,
,,Personal hearing,,ವೈಯಕ್ತಿಕ ಮೊಕದ್ದಮೆ ವಿಚಾರಣೆ,,,,,,,
,,Personal representation,,ವೈಯಕ್ತಿಕ ನಿವೇದನೆ,,,,,,,
,,Personal sheet,,ವೈಯಕ್ತಿಕ ಹಾಳೆ; ಒಬ್ಬ ನೌಕರನ ಸೇವಾ ವಿವರಗಳನ್ನು ದಾಖಲಿಸಿದ ಕಾಗದ,,,,,,,
,,Personnel of fire service,,ಅಗ್ನಿಶಾಮಕ ಸೇವೆಯ ನೌಕರವರ್ಗ,,,,,,,
,,Personnel report,,ನೌಕರ ವರ್ಗದ ವರದಿ,,,,,,,
,,Persons trapped in fire,,ಬೆಂಕಿ ಅಪಘಾತದಲ್ಲಿ ಸಿಕ್ಕಿಬಿದ್ದ ವ್ಯಕ್ತಿಗಳು,,,,,,,
,,Persuader,,ಪ್ರೇರಕ; ಬೋಧಕ,,,,,,,
,,Petition,,1. ಮನವಿ ಮಾಡಿಕೊಳ್ಳು 2. ಮನವಿ,,,,,,,
,,Petrol fire,,ಪೆಟ್ರೋಲ್‌ ಫೈರ್‌; ಶುದ್ಧ ಮಾಡಿದ ಕಲ್ಲೆಣ್ಣೆಗೆ ಹತ್ತಿಕೊಂಡ ಬೆಂಕಿ,,,,,,,
,,Petrol pump,,ಪೆಟ್ರೋಲ್‌ ಪಂಪ್‌; ಶುದ್ಧ ಮಾಡಿದ ಕಲ್ಲೆಣ್ಣೆಯ ರೇಚಕ ಪೂರಕಯಂತ್ರ,,,,,,,
,,Petty offences,,ಸಣ್ಣ ಅಪರಾಧಗಳು,,,,,,,
,,Petty work,,ಸಣ್ಣ ಕೆಲಸ,,,,,,,
,,Philanthropic purpose,,ಲೋಕೋಪಕಾರಿ ಉದ್ದೇಶ,,,,,,,
,,Physical,,ದೈಹಿಕ; ಶಾರೀರಿಕ,,,,,,,
,,Physical efficiency test,,ದೈಹಿಕ ಸಾಮರ್ಥ್ಯ ಪರೀಕ್ಷೆ,,,,,,,
,,Physical fitness,,ದೈಹಿಕ ದಾರ್ಢ್ಯ,,,,,,,
,,Physical standard,,ದೈಹಿಕ ಗುಣಮಟ್ಟ,,,,,,,
,,Physical training display,,ದೈಹಿಕ ತರಬೇತಿ ಪ್ರದರ್ಶನ,,,,,,,
,,Physical training vest (P.T.vest),,ದೈಹಿಕ ತರಬೇತಿಯ ಒಳಜುಬ್ಬ (ದೈ.ತ. ಒಳಜುಬ್ಬ),,,,,,,
,,Pick-up drill,,ಪಿಕಪ್‌ಡ್ರಿಲ್‌; (ಗಾಯಾಳುಗಳನ್ನು ಕೈಯಿಂದ ಹಿಡಿದು) ಎತ್ತಿಕೊಳ್ಳುವ ಕವಾಯತು,,,,,,,
,,Pick-up tube,,ಪಿಕಪ್‌ ಟ್ಯೂಬ್‌; ಹೀರುಕೊಳವೆ,,,,,,,
,,Pipe-wrench,,ಪೈಪ್‌ರೆಂಚ್‌; ಕೊಳವೆ ತಿರುಚುಳಿ,,,,,,,
,,Piston,,ಪಿಸ್ಟನ್‌; ಅಡುಬೆಣೆ; ಚಲಕವಾಟ,,,,,,,
,,Piston compression ring (rocket type),,ಪಿಸ್ಟ್‌ನ್‌ ಕಂಪ್ರೆಶನ್‌ ರಿಂಗ್‌; ಆಡುಬೆಣೆ ಸಂವರ್ಧನ ವಲಯ; ಆಡುಬೆಣೆ ಸಂಕೋಚನ ವಲಯ (ರಾಕೆಟ್‌ ಮಾದರಿ),,,,,,,
,,Piston ring,,ಪಿಸ್ಮನ್‌ ರಿಂಗ್‌; ಚಲಕವಾಟ ದುಂಡುಪಟ್ಟಿ,,,,,,,
,,Place of posting,,ನಿಯುಕ್ತಿಯ ಜಾಗ,,,,,,,
,,Plague,,ಪ್ಲೇಗ್; ದೊಡ್ಡರೋಗ,,,,,,,
,,Plans and estimates,,ನಕ್ಷೆಗಳು ಮತ್ತು ಅಂದಾಜುಗಳು,,,,,,,
,,Plunger,,"ಪ್ಲಂಜರ್‌; ಯಂತ್ರಗಳಲ್ಲಿ ದ್ರವ, ಮೊ.ಗಳನ್ನುಳ್ಳ ನಳಿಕೆಯಂಥ ಯಂತ್ರಭಾಗದಲ್ಲಿ ಮುಳುಗಿ ಏಳುವ ಚಲನೆಯುಳ್ಳ ಆಡು ಬೆಣೆಯಂಥ ಭಾಗ",,,,,,,
,,Pneumatic dnl,,ವಾಯುಚಾಲಿತ ಬೈರಿಗೆ; ಗಾಳಿಯ ಒತ್ತಡದಿಂದ ತೂತು ಕೊರೆಯುವ ಬೈರಿಗೆ,,,,,,,
,,Pneumatic hammer,,ವಾಯುಚಾಲಿತ ಸುತ್ತಿಗೆ; ಗಾಳಿಯ ಒತ್ತಡದಿಂದ ಕೆಲಸ ಮಾಡುವ ಸುತ್ತಿಗೆ,,,,,,,
,,Poisonous gas,,ವಿಷಾನಿಲ,,,,,,,
,,Police station,,ಪೊಲೀಸ್‌ ಠಾಣಿ,,,,,,,
,,Portable compressor,,ಪೋರ್ಟಬಲ್‌ ಕಂಪ್ರೆಸರ್‌; ಒಯ್ಯಲಾಗುವ ಸಂಕೋಚಕ,,,,,,,
,,Portable fire extinguisher,,ಒಯ್ಯುಲಾಗುವ ಅಗ್ನಿನಂದಿಗೆ,,,,,,,
,,Portable pump,,ಒಯ್ಯಲಾಗುವ ಪಂಪು,,,,,,,
,,Power take-off assembly,,ಪವರ್‌ಟೀಕ್‌ ಆಫ್‌ ಅಸೆಂಬ್ಲಿ; ಶಕ್ತಿಯನ್ನು ಬೇರೆಡೆಗೆ ವರ್ಗಾಯಿಸುವ ಸಂಯೋಜನೆ,,,,,,,
,,Practical,,ವ್ಯಾವಹಾರಿಕ; ಪ್ರಾಯೋಗಿಕ; ಕಾರ್ಯರೂಪದ,,,,,,,
,,Practical and administrative experience,,ವ್ಯಾವಹಾರಿಕ ಮತ್ತು ಆಡಳಿತಾತ್ಮಕ ಅನುಭವ,,,,,,,
,,Practical exercise,,ಪ್ರಾಯೋಗಿಕ ಅಭ್ಯಾಸ,,,,,,,
,,Practical firemanship,,ಪ್ರಾಕ್ಟಿಕಲ್‌ ಫೈಅರ್‌ಮನ್‌ಶಿಪ್‌; ಪ್ರಾಯೋಗಿಕ ಅಗ್ನಿ ಶಮನ ಪ್ರಾವೀಣ್ಯ; ಕಾರ್ಯರೂಪದ ಅಗ್ನಿಶಾಮಕ ವೃತ್ತಿ,,,,,,,
,,Practical test,,ಪ್ರಾಯೋಗಿಕ ಪರೀಕ್ಷೆ ; ಕಾರ್ಯರೂಪದ ಪರೀಕ್ಷೆ,,,,,,,
,,Practical training,,ಪ್ರಾಯೋಗಿಕ ತರಬೇತಿ,,,,,,,
,,Preamble,,ಪೀಠಿಕೆ,,,,,,,
,,Precaution,,ಮುನ್ನೆಚ್ಚರಿಕೆ,,,,,,,
,,Precautionary measures,,ಮುನ್ನೆಚ್ಚರಿಕೆ ಕ್ರಮಗಳು,,,,,,,
,,Preliminary enquiry,,ಪ್ರಾರಂಭಿಕ ವಿಚಾರಣೆ,,,,,,,
,,Prescribed returns,,ನಿಗದಿತ ಸಲ್ಲಿಕೆಗಳು,,,,,,,
,,Prescribed time-limit,,ನಿಗದಿತ ಕಾಲಮಿತಿ,,,,,,,
,,Pressure gauge,,ಒತ್ತಡ ಮಾಪಕ,,,,,,,
,,Pressure test,,ಒತ್ತಡ ಪರೀಕ್ಷೆ,,,,,,,
,,Preventive measures,,ಪ್ರತಿಬಂಧಕ ಕ್ರಮಗಳು,,,,,,,
,,Prima facie,,1. ಮೊದಲ ನೋಟದ 2. ಮೊದಲ ನೋಟದಲ್ಲಿ,,,,,,,
,,Priming system,,ಪ್ರೈಮಿಂಗ್‌ ಸಿಸ್ಟಮ್‌; ನಿರ್ವಾತ ಸೃಷ್ಟಿವ್ಯೂಹ / ಮಂಡಲ,,,,,,,
,,Priming valve,,ಪ್ರೈಮಿಂಗ್‌ ವಾಲ್ವ್; ನಿರ್ವಾತ ಸೃಷ್ಟಿಕವಾಟ,,,,,,,
,,Principles of heat and combustion,,ಉಷ್ಣ ಮತ್ತು ದಹನ ತತ್ತ್ವಗಳು,,,,,,,
,,Prior permission,,ಪೂರ್ವಾನುಮತಿ,,,,,,,
,,Proceedings,,ವ್ಯವಹರಣೆಗಳು,,,,,,,
,,Professional,,ವೃತ್ತೀಯ,,,,,,,
,,Proforma,,1. ಪ್ರಪತ್ರ; ನಮೂನೆ 2. ನಿದರ್ಶನಾರ್ಥ,,,,,,,
,,Promotion,,ಪದೋನ್ನತಿ; ಮುಂಬಡ್ತಿ,,,,,,,
,,Promotion cadre,,ಪ್ರಮೋಶನಲ್‌ ಕಾಡರ್‌; ಮುಂಬಡ್ತಿಯ ಕಾಡರ್‌; ಮೇಲ್ದರ್ಜೆಗೇರಿಸುವ ವರ್ಗ / ತಂಡ,,,,,,,
,,Promotion by selection,,ಆಯ್ಕೆ ಮೂಲಕ ಮುಂಬಡ್ತಿ,,,,,,,
,,Prompt,,ತ್ವರಿತ; ಚುರುಕಾದ,,,,,,,
,,Prompt and proper disbursement,,ತ್ವರಿತ ಮತ್ತು ಯುಕ್ತ ಬಟವಾಡೆ,,,,,,,
,,Prompt and punctual submission,,ತ್ವರಿತ ಮತ್ತು ಕಾಲನಿಷ್ಠೆಯ ಸಲ್ಲಿಸುವಿಕೆ,,,,,,,
,,Prompt compliance,,ತ್ವರಿತ ಪಾಲನೆ,,,,,,,
,,Prompt disposal,,ತ್ವರಿತ ವಿಲೇವಾರಿ,,,,,,,
,,Propagate,,ಪ್ರಚಾರ ಮಾಡು; ಪ್ರಸಾರಮಾಡು; ಹರಡು,,,,,,,
,,Propeller shaft,,"ಪ್ರೊಪೆಲ್ಲರ್‌ ಶಾಫ್ಟ್‌, (ವಾಹನಗಳು ಮುಂದೆ ಹೋಗುವಂತೆ ಮಾಡುವುದಕ್ಕಾಗಿ ಒಂದು ನಿರ್ದಿಷ್ಟ ಕೋನದಲ್ಲಿ ಅಳವಡಿಸಿದ ಮತ್ತು ತಿರುಪಿನ ಸುತ್ತುಗಳಂತೆ ತಿರಿಚಿದ ಅಲಗುಗಳುಳ್ಳ) ಸುತ್ತು ತಿರುಗುವ ಚಾಲಕದಂಡ",,,,,,,
,,Proper administration,,1. ಸಮರ್ಪಕ ಆಡಳಿತ 2. ಯುಕ್ತನಿರ್ವಹಣೆ,,,,,,,
,,Proper administration of act,,ಅಧಿನಿಯಮದ ಯುಕ್ತನಿರ್ವಹಣೆ,,,,,,,
,,Proper authority,,ಯುಕ್ತ ಅಧಿಕಾರಿ,,,,,,,
,,Property,,ಆಸ್ತಿ; ಸ್ವತ್ತು,,,,,,,
,,Property tax,,ಆಸ್ತಿತೆರಿಗೆ; ಸ್ಪತ್ತಿನ ಕರ,,,,,,,
,,Proper utilization,,ಯುಕ್ತ ಬಳಕೆ,,,,,,,
,,Propulsion,,1. ಮುನ್ನೂಕುವ ಶಕ್ತಿ 2. ಪ್ರೇರಕ,,,,,,,
,,Prosecution,,ಪ್ರಾಸಿಕ್ಯೂಶನ್‌; ಕ್ರಮ ಜರುಗಿಸುವುದು,,,,,,,
,,Prosecution witness,,ಪ್ರಾಸಿಕ್ಯೂಶನ್‌ ಸಾಕ್ಷಿದಾರ,,,,,,,
,,Provisional,,ತಾತ್ಕಾಲಿಕ ಹಂಗಾಮಿ,,,,,,,
,,Provisional pension,,ತಾತ್ಕಾಲಿಕ; ನಿವೃತ್ತಿ ವೇತನ,,,,,,,
,,Pull and push rod,,ಪುಲ್‌ ಅಂಡ್‌ ಪುಶ್‌ರಾಡ್‌; ಎಳೆಯುವ ಮತ್ತು ತಳ್ಳುವ ಕಂಬಿ,,,,,,,
,,Pulling down,,ಕೆಡವಿಹಾಕುವುದು,,,,,,,
,,Pump drill,,ಪಂಪ್‌ಡ್ರಿಲ್‌; ರೇಚಕ ಕವಾಯತು,,,,,,,
,,Pumping charge,,ಪಂಪಿಂಗ್‌ ಚಾರ್ಜ್‌; ರೇಚಕ ಪೂರಕ ಕ್ರಿಯಾ ಶುಲ್ಕ,,,,,,,
,,Pump operation,,ಪಂಪ್ ‌ಆಪರೇಶನ್‌; ರೇಚಕ ಕಾರ್ಯಾಚರಣೆ,,,,,,,
,,Punishment,,ಶಿಕ್ಷೆ; ದಂಡನೆ,,,,,,,
,,Punishment drill,,ದಂಡನಾ ಕವಾಯತು,,,,,,,
,,Qualification,,ಅರ್ಹತೆ,,,,,,,
,,Quality,,ಗುಣ; ಗುಣಮಟ್ಟ ಲಕ್ಷಣ,,,,,,,
,,Quantity,,ಪರಿಮಾಣ,,,,,,,
,,Quantum of service,,ಸೇವೆಯ ಮೊತ್ತ,,,,,,,
,,Quarterly,,ತ್ರೈಮಾಸಿಕ,,,,,,,
,,Quarterly returns,,ತ್ರೈಮಾಸಿಕ ಸಲ್ಲಿಕೆಗಳು,,,,,,,
,,Quick lime,,ಸುಟ್ಟಸುಣ್ಣ,,,,,,,
,,Quick release coupling,,ಕ್ವಿಕ್‌ ರಿಲೀಜ್‌ ಕಪ್ಪಿಂಗ್‌; ತ್ವರಿತ ಬಿಡುಗಡೆ ಸಂಯೋಜಕ,,,,,,,
,,Quota,,ಕೋಟಿ; ಪಾಲು; ಹಿಸ್ಸೆ; ದೇಯಾಂಶ,,,,,,,
,,Quotation,,ಕೊಟೇಷನ್‌: 1. ಉದ್ಧೃತ; ಉದ್ಧರಣ 2. ಬೆಲೆಪಟ್ಟಿ; ದರಪಟ್ಟಿ; ಚಾಲ್ತಿ ಬೆಲೆ,,,,,,,
,,Quote,,1. ಉದ್ಧರಿಸು; ಎತ್ತಿಹೇಳು 2. ಬೆಲೆ / ದರ ಹೇಳು,,,,,,,
,,Rank,,1. ಪದವಿ; ಶ್ರೇಣಿ 2. ಪಂಕ್ತಿ,,,,,,,
,,Ratchet pawl,,ರ್‍ಯಾಚೆಟ್‌ಪಾಲ್‌; ತಡೆಹಲ್ಲು ಸಾಲಿನ ಸನ್ನೆಕೋಲು,,,,,,,
,,Rear axle check nut spanner,,ರಿಯರ್‌ ಆಕ್ಸೆಲ್‌ ಚೆಕ್‌ನೆಟ್‌ ಸ್ಪಾನರ್‌; ಹಿಂಗಾಲಿ ಅಚ್ಚಿನ ತಿರುಪುಗಟ್ಟಿಯ ಬಿಲ್ಮುಡಿಕೆ,,,,,,,
,,Receipt book,,ರಸೀದಿ ಪುಸ್ತಕ,,,,,,,
,,Recharge,,ಪುನರ್‌ ಭರ್ತಿ ಮಾಡು; ಮತ್ತೆ ತುಂಬಿಸು,,,,,,,
,,Recipient,,ಪಡೆದವ; ಪಡೆದುಕೊಳ್ಳುವವ;ಸ್ವೀಕರ್ತ,,,,,,,
,,Reciprocating primer,,ರೆಸಿಪ್ರೋಕೇಟಂಗ್‌ ಸ್ರೈಮರ್‌ ; ಸ್ಥಾನಪಲ್ಲಟದಿಂದ ನಿರ್ವಾತ ಸೃಷ್ಟಿಮಾಡುವ ಸಾಧನ,,,,,,,
,,Recommendation,,ಶಿಫಾರಸ್ಸು,,,,,,,
,,Recording of monetary transaction,,ಹಣಕಾಸಿನ ವ್ಯವಹಾರ,,,,,,,
,,Recover,,ದಾಖಲೆ ಮಾಡುವುದು,,,,,,,
,,Recovery,,1. ವಸೂಲು ಮಾಡು 2. ಮರಳಿ ಪಡೆ,,,,,,,
,,Recovery of government dues,,ಸರ್ಕಾರದ ಬಾಕಿ ವಸೂಲಿ,,,,,,,
,,Recruitment,,ನೌಕರಿ ಭರ್ತಿ,,,,,,,
,,Rectification,,ಸರಿಪಡಿಸುವುದು,,,,,,,
,,Rectification of defects,,ನ್ಯೂನತೆಗಳನ್ನು / ದೋಷಗಳನ್ನು ಸರಿಪಡಿಸುವುದು,,,,,,,
,,Reduction,,ಇಳಿತಾಯ; ಕಡಿತ,,,,,,,
,,Re-examine,,ಮರುಪರೀಕ್ಷಿಸು,,,,,,,
,,Refill,,1. ಪುನರ್‌ ಭರ್ತಿ ಮಾಡು; ಮತ್ತೆ ತುಂಬು 2. ಪುನರ್‌ ಭರ್ತಿ ಮಾಡುವ ಪದಾರ್ಥ,,,,,,,
,,Refuse chutes,,ರೆಫ್ಯೂಸ್‌ ಚೂಟ್ಸ್‌; (ವೇಗವಾಗಿ ಕೆಳಕ್ಕೆ ಸಾಗಿಸುವ) ಕಸದ ಇಳಿಗಾಲುವೆ / ಜಾರುದಾರಿ,,,,,,,
,,Refuse dump,,ಕಸದ ರಾಶಿ / ಗುಡ್ಡೆ,,,,,,,
,,Refuse zone,,ರೆಪ್ಯೂಸ್‌ ಜೋನ್‌; ಕಸದ ವಲಯ; ಕಸವನ್ನು ಹೊರ ಹಾಕಲು ನಿಗದಿಪಡಿಸಿದ ಪ್ರದೇಶ,,,,,,,
,,Register,,ರೆಜಿಸ್ಟರ್‌: 1. ರೆಜಿಸ್ಟರ್‌ / ನೋಂದಣಿ ಮಾಡು; ನೋಂದಾಯಿಸು 2. ನೋಂದಣಿ ಪುಸ್ತಕ; ವಹಿ,,,,,,,
,,Register of condemned articles,,ನಿಷ್ಪ್ರಯೋಜಕ ವಸ್ತುಗಳ ರೆಜಿಸ್ಟರು,,,,,,,
