ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Facsimile,,"ಪಡಿಯಚ್ಚು, ನಕಲು",,,,,,,
,,Facsimile signature,,"ಪಡಿಯಚ್ಚು ಸಹಿ, ಸಹಿಮುದ್ರೆ",,,,,,,
,,Faculty library,,ಬೋಧನಾಂಗ ಗ್ರಂಥಾಲಯ,,,,,,,
,,Fading,,ಬಣ್ಣಗುಂದಿಕೆ,,,,,,,
,,Fair copy,,ಶುದ್ಧ ಪ್ರತಿ,,,,,,,
,,Fair dealing,,ಯೋಗ್ಯ ವ್ಯವಹಾರ,,,,,,,
,,False bands,,ಕೃತಕ ಕಟ್ಟುಗಳು,,,,,,,
,,False sort,,ಕೃತಕ ಅಚ್ಚುಮೊಳೆ,,,,,,,
,,Fanfarestyle,,ವೈಭವದ ಶೈಲಿ,,,,,,,
,,Fast back-tight back,,ಗಟ್ಟಿಯಾಗಿ ರಟ್ಟು ಕಟ್ಟುವಿಕೆ,,,,,,,
,,Fasti,,ಘಟನೆಗಳ ಕಾಲಕ್ರಮ ದಾಖಲೆ ಪುಸ್ತಕ,,,,,,,
,,Family records,,ಕುಟುಂಬ ದಾಖಲೆಗಳು,,,,,,,
,,Faryad book,,"ದೂರು ಪುಸ್ತಕ, ಫಿರ್ಯಾದು ಪುಸ್ತಕ",,,,,,,
,,Feasibility,,ಸಂಭವನೀಯತೆ,,,,,,,
,,Feather edge,,ಗರಿ ಅಂಚೆ,,,,,,,
,,Feather stitch,,ವಕ್ರ ಗತಿಯ ಅಲಂಕಾರದ ಹೊಲಿಗೆ,,,,,,,
,,Featherweight,,"ಗರಿತೂಕ, ಅತಿ ಹಗುರ",,,,,,,
,,Feature card,,ವಿಶಿಷ್ಟ ಕಾರ್ಡು,,,,,,,
,,Feature film,,ಮುಖ್ಯ ಚಿತ್ರ,,,,,,,
,,"Federal Micrographic Council, (FMGC)",,ಸಂಯುಕ್ತ ಸೂಕ್ಷ್ಮ ಚಿತ್ರಣ ಪರಿಷತ್ತು,,,,,,,
,,Felt board,,ಫೆಲ್ಟ್ ಹಾಕಿದ ಹಲಗೆ,,,,,,,
,,Ferrotype,,ಅಯಸ್ ಚಿತ್ರ,,,,,,,
,,Festoon drying,,ತೋರಣಾಕಾರದ ಒಣಗಿಸುವ ವಿಧಾನ,,,,,,,
,,Fibrous material,,ನಾರಿನಂಥ ವಸ್ತು,,,,,,,
,,Field test,,ಕ್ಷೇತ್ರ ಪರೀಕ್ಷೆ,,,,,,,
,,File,,"ಫೈಲ್, ಕಡತಕ್ಕೆ ಸೇರಿಸು; ಫೈಲು, ಕಡತ",,,,,,,
,,File board,,ಕಡತದ ರಟ್ಟು,,,,,,,
,,File folders,,ಕಡತದ ಮಡಿಕೆಗಳು,,,,,,,
,,File jacket,,ಕಡತದ ಕವಚ,,,,,,,
,,File movement,,ಕಡತದ ಚಲನೆ,,,,,,,
,,File movement register,,ಕಡತ ಚಲನ ರಿಜಿಸ್ಟರು,,,,,,,
,,Filing,,"ಕಡತೀಕರಣ, ಕಡತಕ್ಕೆ ಸೇರಿಸುವುದು; ಕಡತ ಜೋಡಣೆ",,,,,,,
,,Filing order,,ಕಡತ ಜೋಡಣೆ ಕ್ರಮ,,,,,,,
,,Fillet,,"ಕಟ್ಟುದಾರ, ಕಟ್ಟುಪಟ್ಟಿ",,,,,,,
,,Film,,"ಫಿಲ್ಮು; ಪಟಲ, ಪೊರೆ",,,,,,,
,,Film developer,,ಫಿಲ್ಮ್ ವಿಸ್ತಾರಕ,,,,,,,
,,Film library,,ಫಿಲ್ಮ್ ಭಂಡಾರ,,,,,,,
,,Film pack,,ಫಿಲ್ಮ್ ಕಟ್ಟು,,,,,,,
,,Film setting,,ಫಿಲ್ಟ್ ಸಂಯೋಜನೆ,,,,,,,
,,Filter,,"ಶೋಧಕ ಯಂತ್ರ, ಜರಡಿ",,,,,,,
,,Final,,"ಅಂತಿಮ, ಕೊನೆಯ",,,,,,,
,,Finance,,ಹಣಕಾಸು,,,,,,,
,,Financial,,ಆರ್ಥಿಕ,,,,,,,
,,Financial review and report,,ಆರ್ಥಿಕ ಮರುಸಮೀಕ್ಷೆ ಮತ್ತು ವರದಿ,,,,,,,
,,Finding aids,,ನಿರ್ದೇಶನ ಸಾಧನಗಳು,,,,,,,
,,Fine Japanese Mulberry tissue,,ಉತ್ತಮ ಜಪಾನೀ ಹಿಪ್ಪು ನೇರಳೆ ನವುರು ಕಾಗದ / ಬಟ್ಟೆ,,,,,,,
,,Finish,,"ಮುಗಿಸು; ಮುಕ್ತಾಯ ಮರುಗು, ಒಪ್ಪ",,,,,,,
,,Finishing press,,ಮೆರುಗು ಕೊಡುವ ಮುದ್ರಣ ಯಂತ್ರ,,,,,,,
,,Fire alarms,,ಅಗ್ನಿಸೂಚಕ,,,,,,,
,,Fire engine,,ಅಗ್ನಿಶಾಮಕ ಯಂತ್ರ,,,,,,,
,,Fire extinguisher,,ಅಗ್ನಿಶಾಮಕ,,,,,,,
,,Fire fighting equipment,,ಅಗ್ನಿನಿರೋಧ ಸಾಧನ ಸಾಮಗ್ರಿ,,,,,,,
,,Fireproof,,ಅಗ್ನಿ ನಿರೋಧಕ,,,,,,,
,,Fire protection,,ಅಗ್ನಿ ಸಂರಕ್ಷಣೆ,,,,,,,
,,Fire resistant,,ಅಗ್ನಿ ಪ್ರತಿರೋಧಕ,,,,,,,
,,First generation micro film,,ಮೂಲ ಸೂಕ್ಷ್ಮಚಿತ್ರ ಪ್ರತಿ,,,,,,,
,,First production microfilm,,ಪ್ರಥಮ ಸೂಕ್ಷ್ಮ ಚಿತ್ರ ಪ್ರತಿ,,,,,,,
,,Fixing,,ಜೋಡಣೆ,,,,,,,
,,Flag marking,,ಪತಾಕೆ ಗುರುತು,,,,,,,
,,Flap,,ಕಡತ ರಟ್ಟಿನ ಮುಚ್ಚು ಪಟ್ಟಿಗಳು,,,,,,,
,,Flaps of the file board,,ಸಮತಳ,,,,,,,
,,Flat bed,,ಶುದ್ಧಪ್ರತಿ ; ಸ್ಪಷ್ಟಪ್ರತಿ,,,,,,,
,,Flat copy,,ಚಪ್ಪಟೆ ಮಾಡುವುದು; ಸಮಗೊಳಿಸುವುದು,,,,,,,
,,Flatten,,"ನಮ್ಯ, ಮಣಿಯುವ",,,,,,,
,,Flexible,,ಸಡಿಲ ಹೊಲಿಗೆ,,,,,,,
,,Flexible sewing,,ನವಿರು ಕಾಗದ,,,,,,,
,,Flimsy,,"ಪ್ರವಾಹ ಪ್ರತಿಬಂಧಕ, ಸಾಧನ ಸಾಮಗ್ರಿ",,,,,,,
,,Flood preventive equipment,,ಫ್ಲಾರೆನ್ಸ್ ಹೊಲಿಗೆ ತಂತ್ರ ಮೂಲೆ ಹೊಲಿಗೆ ತಂತ್ರ,,,,,,,
,,Florentine technique,,ಹಿಟ್ಟಿನ ಸರಿ / ಅಂಟು,,,,,,,
,,Flour paste,,ಹೊನಲು ಕ್ಯಾಮೆರಾ,,,,,,,
,,Flow camera,,ಹೂ ಬುಗುಟಿನ ರಿವೆಟ್ ಮೊಳೆ,,,,,,,
,,Flower headed rivet Fluorescence,,"ಫ್ಲೊರಸೆನ್ಸ್, ಆಗೋಚರಕಿರಣ ಸ್ಫುರಣ",,,,,,,
,,Fluorescent light,,ಸ್ಫುರಣದೀಪ,,,,,,,
,,Flush binding,,ಅಂಚು ಸಮ ಮಾಡಿದ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Flush board,,ಅಂಚು ಸಮ ಮಾಡಿದ ರಟ್ಟು,,,,,,,
,,Flush trim,,ಅಂಚೆ: ಕತ್ತರಿಸುವಿಕೆ,,,,,,,
,,Foam type,,ಫೋಮ್ ಮಾದರಿ,,,,,,,
,,Foil,,ಸೂಕ್ಷ್ಮಗೊಳಿಸಿದ.. ಡಯಾಜೊ ಪ್ಲಾಸ್ಟಿಕ್‌ ಹಾಳೆ,,,,,,,
,,Fold,,ಮಡಿಕೆ ; ಮಡಿಚು,,,,,,,
,,Floder,,"ಮಡಿಚೋಲೆ, ಕಾಗದ ಮಡಿಚುವ ಸಲಕರಣೆ",,,,,,,
,,Foliage,,ವರ್ಣಾಲಂಕಾರ,,,,,,,
,,Folio,,"ಹಾಳೆ, ಪುಟ",,,,,,,
,,Folklore,,ಜಾನಪದ,,,,,,,
,,Fonds,,ಸರಿಸಮವಾದ ಅಚ್ಚುಮೊಳೆ,,,,,,,
,,Foolscap size,,ಫ್ಯೂಲ್ಸ್ ಕ್ಯಾಪ್ ಅಳತೆ,,,,,,,
,,Fore edge,,ಮುನ್ನಂಚು,,,,,,,
,,Forel,,ಒಂದು ತೆರೆದ ಚರ್ಮ ಕಾಗದ,,,,,,,
,,Format,,ಗ್ರಂಥಾಕಾರ,,,,,,,
,,Formation of bundles,,ಕಟ್ಟುಗಳ ನಿರ್ಮಾಣ,,,,,,,
,,Form heading,,ನಮೂನೆ ಶಿರೋನಾಮೆ,,,,,,,
,,Formulation of Annual Plan,,ವಾರ್ಷಿಕ ಯೋಜನೆಯ ರೂಪಣೆ,,,,,,,
,,Form number,,ನಮೂನೆ ಸಂಖ್ಯೆ,,,,,,,
,,Forwarder,,ರಟ್ಟುಕಟ್ಟುಗ,,,,,,,
,,Forwarding,,ರಟ್ಟುಕಟ್ಟುವಿಕೆ,,,,,,,
,,Fountain pen,,"ಫೌಂಟನ್ ಪೆನ್ನು, ಮಸಿ ಲೇಖನಿ",,,,,,,
,,Foxed,,ಬಣ್ಣ ಗೆಟ್ಟ,,,,,,,
,,Foxing,,ಬಣ್ಣ ಗೆಡುವಿಕೆ,,,,,,,
,,Fragile condition,,ಭಿದುರ ಸ್ಥಿತಿ,,,,,,,
,,Frame filing,,ಚೌಕಟ್ಟು ಕಡತೀಕರಣ,,,,,,,
,,Franking machines,,ಮುದ್ರಾಂಕನ ಯಂತ್ರ,,,,,,,
,,Frayed,,ಹೊಲಿಗೆ ಬಿಡಿಸಿದ,,,,,,,
,,Free from damp,,"ತೇವ ರಹಿತ, ತೇವವಿಲ್ಲದ",,,,,,,
,,Free indexing,,ಮುಕ್ತ ಸೂಚೀಕರಣ,,,,,,,
,,French sewing,,ಫ್ರೆಂಚ್ ಹೊಲಿಗೆ,,,,,,,
,,Frequent handling,,ಸತತ ಬಳಕೆ,,,,,,,
,,Frequently exposed to free air,,ಮುಕ್ತ ಗಾಳಿಗೆ ಸತತವಾಗಿ ಒಡ್ಡಿದ,,,,,,,
,,Fume extractor,,ಹೊಗೆ ಹೊರಹಾಕುವ ಯಂತ್ರ,,,,,,,
,,Fumigation,,ಧೂಮೀಕರಣ,,,,,,,
,,Fumigation cabinet,,ಧೂಮೀಕರಣ ಅಲಮಾರು,,,,,,,
,,Fungicides,,ಬೂಷ್ಟುನಾಶಕ,,,,,,,
,,Fungus,,"ಶಿಲೀಂಧ್ರ, ಅಣಬೆ, ಬೂಷ್ಟು",,,,,,,
,,Fungus attack,,ಬೂಷ್ಟು ಹಿಡಿಯುವಿಕೆ,,,,,,,
,,Fungus infestation,,ಬೂಷ್ಟು ಹಿಡಿಯುವಿಕೆ,,,,,,,
,,Funnel,,"ಆಲಿಕೆ, ಲಾಳಿಕೆ",,,,,,,
,,"Gall, oak",,ಓಕ್ ಮರದ ಗಂಟು,,,,,,,
,,Gallic acid,,ಗಾಲಿಕ್ ಆಮ್ಲ,,,,,,,
,,Galvanograph,,ವಿದ್ಯುಲ್ಲೇಖನ,,,,,,,
,,Gap,,(ಗ್ರಂಥ) ಪಾತೆ,,,,,,,
,,Gaseous fumigation,,ಅನಿಲ ಧೂಮೀಕರಣ,,,,,,,
,,Gaseous toxic chemicals,,ಅನಿಲ ರೂಪದ ವಿಷವುಳ್ಳ ರಾಸಾಯನಿಕಗಳು,,,,,,,
,,Gas light paper,,ಅನಿಲ ಪ್ರಭಾ ಪತ್ರ (ಛಾಯಾ ಚಿತ್ರ),,,,,,,
,,Gas light plates,,ಅನಿಲ ಪ್ರಭಾ ಫಲಕ (ಛಾಯಾ ಚಿತ್ರ),,,,,,,
,,Gauze,,ನವಿಲು ಜಾಲರಿ,,,,,,,
,,Gazette,,"ಗೆಜೆಟ್, ರಾಜ್ಯ ಪತ್ರ",,,,,,,
,,Gazetteer,,"ಗೆಜೆಟಿಯರ್, ವಿಷಯಕೋಶ",,,,,,,
,,Gelatine film,,ಜೆಲಟಿನ್ ಫಿಲ್ಮು,,,,,,,
,,Gelatine paper,,ಜೆಲಟಿನ್ ಕಾಗದ,,,,,,,
,,Gelatine print,,ಜೆಲಟಿನ್ ಮುದ್ರಣ,,,,,,,
,,Gelatinous layer,,ಜೆಲಟಿನ್ನಿನ ಪದರ,,,,,,,
,,General Survey,,ಸಾಮಾನ್ಯ ಸಮೀಕ್ಷೆ,,,,,,,
,,Geographical,,ಭೌಗೋಳಿಕ,,,,,,,
,,Gild,,ಚಿನ್ನದ ಮುಲಾಮು ಮಾಡು,,,,,,,
,,"Gild, cloth",,ಚಿನ್ನದ ಅಕ್ಷರಗಳನ್ನು ಒತ್ತಿದ ಪುಸ್ತಕದ ಬಟ್ಟೆರಟ್ಟು,,,,,,,
,,Gilder,,ಚಿನ್ನದ ಮುಲಾಮುಗಾರ,,,,,,,
,,Gilding/Gilt,,ಚಿನ್ನದ ಲೇಪನ,,,,,,,
,,Gilt edge paper,,ಗಿಲೀಟು ಅಂಚಿನ ಕಾಗದ,,,,,,,
,,"Gilt, extra",,ಅಧಿಕ ಗಿಲೀಟು ಅಲಂಕಾರ,,,,,,,
,,Girdle book,,ಅಂಚು ಅಲಂಕರಿಸಿದ ಪುಸ್ತಕ,,,,,,,
,,Glass case,,ಗಾಜಿನ ಪೆಟ್ಟಿಗೆ,,,,,,,
,,Glass cylinder,,ಗಾಜಿನ ಸಿಲಿಂಡರು,,,,,,,
,,Glass electrode,,ಗಾಜಿನ ವಿದ್ಯುತ್ ಧ್ರುವ,,,,,,,
,,Glass house,,ಗಾಜಿನ ಮನೆ,,,,,,,
,,Glass jug,,ಗಾಜಿನ ಜಗ್ಗು,,,,,,,
,,Glass measuring cylinders,,ಗಾಜಿನ ಅಳತೆಯ ಸಿಲಿಂಡರ್,,,,,,,
,,Glass negative,,ಗಾಜಿನ ವಿಷಮ ಛಾಯಾ ಚಿತ್ರ,,,,,,,
,,Glass paper,,ಗಾಜು ಕಾಗದ,,,,,,,
,,Glass topped table,,ಮೇಲು ಗಾಜುಳ್ಳ ಮೇಜು,,,,,,,
,,Glazing window,,ಮೆರಗು ಗಾಜು ಕಿಟಕಿ,,,,,,,
,,Gloss ink,,ಹೊಳಪು ಮುದ್ರಣ ಮಸಿ,,,,,,,
,,Glue,,"ಮರವಜ್ರ, ಅಂಟು",,,,,,,
,,Glycol,,"ಗ್ಲೈಕಾಲ್‌, ಒಂದು ಮದ್ಯಸಾರದ ವಿಧ",,,,,,,
,,Gold amalgam,,ರಸಬಂಗಾರ,,,,,,,
,,Good condition,,ಸುಸ್ಥಿತಿ,,,,,,,
,,Gradation list,,ಶ್ರೇಣಿ ಸೂಚಿ,,,,,,,
,,Gramophone,,ಗ್ರಾಮಫೋನು,,,,,,,
,,Grangerizing,,ಅಧಿಕ ಚಿತ್ರಗಳನ್ನೊದುಗಿಸುವಿಕೆ,,,,,,,
,,Graph,,"ಗ್ರಾಫು, ಮುದ್ರಕ ಸಲಕರಣೆ, ರೇಖಾ ಸಲಕರಣೆ",,,,,,,
,,Graphics,,"ರೇಖನಗಳು, ರೇಖಾಚಿತ್ರಗಳು",,,,,,,
,,Graphite,,"ಗ್ರಾಫೈಟ್, ಬರಹದ ಸೀಸ",,,,,,,
,,Graphotype,,"ಗ್ರಾಫೊಟೈಪ್‌, ಸಮತಲ ಮುದ್ರಣಕ್ಕೆ ತಯಾರಿಸಿದ ಉಬ್ಬು ಜತ್ರಫಲಕ ; ಗ್ರಾಫೊಃ ಟೈಪ್‌ ವಿಧಾನ",,,,,,,
,,Grease,,ಗ್ರೀಸು. ಒಂದು ಘನ ತೈಲ,,,,,,,
,,Gray millboard,,ಬೂದುಬಣ್ಣದ ದಪ್ಪರಟ್ಟು,,,,,,,
,,Greek fashion,,ಗ್ರೀಕ್‌ ಶೈಲಿ,,,,,,,
,,Grid,,ಹೆಣಿಗೆ ಜಾಲ; ಧ್ವನಿವರ್ಧಕ ಕವಾಟ,,,,,,,
,,Gross,,"ಗ್ರೋಸು, 12 ಡಜನ್",,,,,,,
,,Ground seepage,,ನೆಲಜಿನುಗು,,,,,,,
,,Guard sheet,,"ಕಾಪುಹಾಳೆ, ರಕ್ಷಾಪುಟ",,,,,,,
,,Guide book,,ಮಾರ್ಗದರ್ಶಿ ಪುಸ್ತಕ,,,,,,,
,,Guidelines,,ಮಾರ್ಗರ್ಶಕ ಗುರುತುಗಳು / ನಿಯಮಗಳು,,,,,,,
,,Guide slip,,ಮಾರ್ಗದರ್ಶಕ ಚೀಟಿ,,,,,,,
,,Guillotine,,"ಗಿಲೋಟೀನ್, ಕಾಗದ ಮೊದಲಾದವನ್ನು ಕತ್ತರಿಸುವ ಯಂತ್ರ",,,,,,,
,,Gum,,"ಗೋಂದು, ಅಂಟು. ಸರಿ",,,,,,,
,,Gum arabic,,ಜಾಲಿ ಜಾತಿಯ ಮರದ ಗೋಂದು,,,,,,,
,,"Gum, dragon",,ಸಸ್ಯದ ಅಂಟು,,,,,,,
,,Gummed linen washer,,ಗೋಂದು ಹಾಕಿದ ಬಟ್ಟೆಯ ಬಿಗಿಬಿಲ್ಲೆ,,,,,,,
,,Halation,,(ಛಾಯಾ ಚಿತ್ರದಲ್ಲಿ) ಬೆಳಕು ಎಲ್ಲೆ ಮಾರಿ ಹರಡಿರುವುದು: ಚಿತ್ರದ ಮಬ್ಬು,,,,,,,
,,Half tone block,,ಅರೆ ಪ್ರಕಾಶ ಚಿತ್ರದ ಪಡಿಯಚ್ಚು,,,,,,,
,,Handbook,,ಕೈಪಿಡಿ,,,,,,,
,,Handling of machine,,ಯಂತ್ರ ನಿರ್ವಹಣೆ,,,,,,,
,,Handmade paper,,ಕೈಯಿಂದ ಮಾಡಿದ ಕಾಗದ,,,,,,,
,,Hand press,,ಕೈ ಒತ್ತು ಯಂತ್ರ,,,,,,,
,,Hardbound,,ಗಟ್ಟಿರಟ್ಟು,,,,,,,
,,Hardcopy,,ಕ್ಲಿಷ್ಟಪ್ರತಿ,,,,,,,
,,Hardcover,,ಗಟ್ಟಿ ಹೊದಿಕೆ,,,,,,,
,,Headpiece,,ತಲೆಚಿತ್ರ,,,,,,,
,,Hectograph,,"ನೂರಚ್ಚು, ನೂರುಗಟ್ಟಳೆ ಪ್ರತಿ ತೆಗೆಯುವ ಯಂತ್ರ",,,,,,,
,,Heliochrome,,ಸಹಜವರ್ಣ ಛಾಯಾ ಚಿತ್ರ,,,,,,,
,,Heliograph,,ಸೂರ್ಯಛಾಯಾ ಗ್ರಾಹಕ,,,,,,,
,,Heliography,,"ಸೂರ್ಯವಿವರಣೆ, ಸೌರರೇಖನ",,,,,,,
,,Heliogravure,,ಛಾಯಾಚಿತ್ರ ಕೆತ್ತನೆ ವಿಧಾನ,,,,,,,
,,Heritage,,ಪರಂಪರೆ,,,,,,,
,,Hieroglyph,,ಸಂಕೇತ ಚಿತ್ರಲಿಪಿ,,,,,,,
,,Hints on storage,,ದಾಸ್ತಾನು ಸಂಗ್ರಹ ಸೂಚನೆಗಳು,,,,,,,
,,Historian,,ಚರಿತ್ರಕಾರ,,,,,,,
,,Historical,,ಐತಿಹಾಸಿಕ,,,,,,,
,,Holding area,,ದಾಖಲೆ ದಾಸ್ತಾನುಕ್ಷೇತ್ರ,,,,,,,
,,Holding,,ದಾಸ್ತಾನು,,,,,,,
,,Holing,,ರಂಧ್ರೀಕರಣ,,,,,,,
,,Holograph,,ಸ್ವಲಿಖಿತ ದಸ್ತಾವೇಜು,,,,,,,
,,Home bindery,,ಗ್ರಂಥಾಲಯದ ರಟ್ಟುಗಾರಿಕೆ ಶಾಖೆ,,,,,,,
,,Homogeneous,,"ಸಮರೂಪದ, ಒಂದೇ ತೆರದ",,,,,,,
,,Hook,,"ಕೊಕ್ಕೆ, ಕೊಂಡಿ",,,,,,,
,,Host document,,ಬೃಹತ್ ದಸ್ತಾವೇಜು,,,,,,,
,,Hot press,,"ಬಿಸಿ ಒತ್ತು ಯಂತ್ರ, ಇಸ್ತರಿ",,,,,,,
,,Hue,,ಬಣ್ಣ,,,,,,,
,,Humanities Index,,ಮಾನವಿಕ ವಿಷಯಸೂಚಿ,,,,,,,
,,Humid climate,,ಆರ್ದ್ರ ವಾತಾವರಣ,,,,,,,
,,Humidification,,ಆರ್ದ್ರೀಕರಣ,,,,,,,
,,Humidifier,,"ಆರ್ದ್ರಕ, ಆರ್ದ್ರಗೊಳಿಸುವ ಸಾಧನ",,,,,,,
,,Humidity,,"ಆರ್ದ್ರತೆ, ತೇವ",,,,,,,
,,Hygrometer,,ಆರ್ದ್ರತಾಮಾಪಕ,,,,,,,
,,Hygroscope,,ಆರ್ದ್ರತಾದರ್ಶಕ,,,,,,,
,,Iconography,,ಪ್ರತಿಮಾ ವಿವರಣೆ,,,,,,,
,,Identification,,ಗುರುತಿಸುವುದು,,,,,,,
,,Identification caption,,ಗುರುತು ಶಿರೋನಾಮೆ,,,,,,,
,,Identification card,,"ಪರಿಚಯ ಪತ್ರ, ಗುರುತು ಪತ್ರ",,,,,,,
,,Identification mark,,ಗುರುತು ಚಿಹ್ನೆಗಳು,,,,,,,
,,Identification of seals,,ಮುದ್ರೆಗಳ ಪರಿಚಯ,,,,,,,
,,Identification slip,,ಗುರುತು ಚೀಟಿ,,,,,,,
,,Illuminated binding,,ಅಲಂಕೃತ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Illuminated book,,ಅಲಂಕೃತ ಪುಸ್ತಕ,,,,,,,
,,"Illustrations, collection of",,ಚಿತ್ರ ಸಂಗ್ರಹಣೆ,,,,,,,
,,Illustrators entry,,ಚಿತ್ರಾಲಂಕಾರನ ನಮೂದು,,,,,,,
,,Image,,ಬಿಂಬ ; ಪ್ರತಿಬಿಂಬ,,,,,,,
,,Imitation binding,,ಕೃತಕ ರಟ್ಟುಗಾರಿಕೆ,,,,,,,
,,Imitation parchment,,ಒಂದು ಬಗೆಯ ಒರಟು ಕಾಗದ,,,,,,,
,,Imperfect,,ಅಪೂರ್ಣ,,,,,,,
,,Immediate destruction,,ತ್ವರಿತನಾಶ,,,,,,,
,,Immediate vicinity,,ನಿಕಟ ಸಾಮೀಪ್ಯ,,,,,,,
,,Impregnated,,"ಗರ್ಭೀಕೃತ, ತುಂಬಿದ",,,,,,,
,,Improper storage,,ಯುಕ್ತಿವಲ್ಲದ ಸಂಗ್ರಹಣೆ,,,,,,,
,,Improvement,,ಸುಧಾರಣೆ,,,,,,,
,,Incandescent lighting,,ಸ್ಫುರಣ ದೀಪ,,,,,,,
,,Indent,,ಕೋರಿಕೆ ಪತ್ರ,,,,,,,
,,Indenture,,ಕೋಚುಕೋಚಾಗಿ ಕತ್ತರಿಸಿದ ದಸ್ತಾವೇಜು,,,,,,,
,,Index,,"ಅಕಾರಾದಿ, ಸೂಚಿ",,,,,,,
,,Index board,,ಸೂಚೀಫಲಕ,,,,,,,
,,Indexed,,ಸೂಚೀಕೃತ,,,,,,,
,,Indexing,,ಸೂಚೀಕರಣ,,,,,,,
,,Index map,,ಸೂಚಿ ನಕ್ಷೆ,,,,,,,
,,Indicator,,"ಸಂಕೇತಕ, ಸೂಚಕ",,,,,,,
,,Indices,,ಸೂಚಿಗಳು,,,,,,,
,,Indirect subject heading,,ಪರೋಕ್ಷ ವಿಷಯ ಶೀರ್ಷಿಕೆ,,,,,,,
,,Indiscriminate,,ತಾರತಮ್ಯ ರಹಿತ,,,,,,,
,,Individual entry,,ಪ್ರತ್ಯೇಕ ನಮೂದು,,,,,,,
,,Industrial Archaeology,,ಔದ್ಯಮಿಕ ಪ್ರರಾತತ್ವಶಾಸ್ತ್ರ,,,,,,,
,,Information,,"ಮಾಹಿತಿ ಸುದ್ದಿ, ವಾರ್ತೆ",,,,,,,
,,Information Analysis Centre,,ಮಾಹಿತಿ ವಿಶ್ಲೇಷಣೆ ಕೇಂದ್ರ,,,,,,,
,,Information Area,,ಮಾಹಿತಿ ಕ್ಷೇತ್ರ,,,,,,,
,,Informative,,ಮಾಹಿತಿ ಪೂರ್ಣ,,,,,,,
,,Infrastructure,,ಪೂರ್ವಭಾವೀ ವ್ಯವಸ್ಥೆ,,,,,,,
,,Ingrain,,ಗಟ್ಟಿಬಣ್ಣ ಹಾಕಿದ ಕಾಗದ,,,,,,,
,,Ink corrosion,,ಮಸಿ ತುಕ್ಕು,,,,,,,
,,Ink pad,,ಮಸಿ ಮೆತ್ತೆ,,,,,,,
,,Inlay,,"ಹದಿ, ಕೂರಿಸು; ಕೆತ್ತನೆ",,,,,,,
,,Insecticides,,ಕೀಟನಾಶಕಗಳು,,,,,,,
,,Insect infestation,,ಕೀಟ ಬಾಧೆ,,,,,,,
,,Insect powder,,ಕೀಟಪುಡಿ,,,,,,,
,,Insects,,"ಕೀಟಗಳು, ಕ್ರಿಮಿಗಳು, ಹುಳುಗಳು",,,,,,,
,,Inspection,,ಪರಿಶೀಲನೆ,,,,,,,
,,Instant print institute,,ತ್ವರಿತ ಮುದ್ರಣ ಸಂಸ್ಥೆ; ಸ್ಥಾಪಿಸು,,,,,,,
,,Institution,,ಸ್ಥಾಪನೆ ; ಸಂಸ್ಥೆ,,,,,,,
,,Instrument,,ದಾಖಲೆಪತ್ರ ; ಸಾಧನ ಸಲಕರಣೆ,,,,,,,
,,Instruction,,"ಸೂಚನೆ, ತಿಳುವಳಿಕೆ",,,,,,,
,,Intaglio,,ಇಳಿಕೆತ್ತನೆ,,,,,,,
,,Integrated records,,ಸಂಯೋಜಿತ ದಾಖಲೆಗಳು,,,,,,,
,,Integration,,ಸಂಯೋಜನ,,,,,,,
,,Intellex system,,ಇಂಟೆಲಾಕ್ಸ್ ಪದ್ಧತಿ,,,,,,,
,,Interleaf,,ನಡುಹಾಳೆ,,,,,,,
,,Interline,,ಹಂಸಪಾದ ಹಾಕಿ ಸೇರಿಸು,,,,,,,
,,Intermediate copy,,ಮಧ್ಯವರ್ತಿ ಪ್ರತಿ,,,,,,,
,,Intrinsic value,,ವಾಸ್ತವಿಕ ಮೌಲ್ಯ,,,,,,,
,,Inventory,,ವಿವರ ಪಟ್ಟಿ,,,,,,,
,,Inverpos paper,,"ಇನ್ ವರ್ ಪಾಸ್ ಕಾಗದ, ಒಂದು ರೀತಿಯ ಬೆಳ್ಳಿ ಮಿಶ್ರಿತ ಕಾಗದ",,,,,,,
,,Inverted entry,,ತಲೆಕೆಳಗು ನಮೂದು,,,,,,,
,,Investigation,,ತನಿಖೆ ; ಅನ್ವೇಷಣೆ,,,,,,,
,,Iron gallic ink,,ಕಬ್ಬಿಣ ಗ್ಯಾಲಿಕ್‌ ಮಸಿ,,,,,,,
,,Irradiation,,ಹೊಳೆಯುವುದು,,,,,,,
