ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Seed tree,ಬೀಜ ವೃಕ್ಷ,,,,,,,,,
,Seeding,ಬೀಜ ಬಿತ್ತನೆ,,,,,,,,,
,Seeding felling,ಬೀಜ ಬಿತ್ತನೆ ಕಡಿತ,,,,,,,,,
,Seeding lath,ಬೀಜ ಬಿತ್ತನೆ ಕಡ್ಡಿ,,,,,,,,,
,Seef (v),"ಸ್ವಗರ್ಭಾದಾನ ಮಾಡು, ಸ್ವಪರಾಗಸ್ಪರ್ಶನ",,,,,,,,,
,Seedling,ಸಸಿ,,,,,,,,,
,Seedling crop,ಸಸಿ ಬೆಳೆ,,,,,,,,,
,Seedling forest,"ಬೀಜವನ, ಸಸಿ ಅರಣ್ಯ",,,,,,,,,
,Seedling nursery,"ಬೀಜ ನರ್ಸರಿ, ಸಸಿ ನರ್ಸರಿ",,,,,,,,,
,"Seedling, whippy","ಕಶಾಂಗಯುಕ್ತ ಸಸಿ, ಚಾಯಿಯುತ ಸಸಿ, ಚಾಯಿಹಂತದ ಸಸಿ",,,,,,,,,
,"Seedling, woody",ದಾರುವಿನಂಥ ಸಸಿ,,,,,,,,,
,Seedling year,ಸಸಿ ವರ್ಷ,,,,,,,,,
,Seepage,ಜಿನುಗುವಿಕೆ,,,,,,,,,
,Segment,"ಖಂಡ, ತುಂಡು",,,,,,,,,
,Seggregation,"ಪೃಥಕ್ಕರಣ, ಬೇರ್ಪಡಿಕೆ",,,,,,,,,
,Seismograph,ಭೂಕಂಪಮಾಪಕಯಂತ್ರ,,,,,,,,,
,Selection,ಆಯ್ಕೆ,,,,,,,,,
,Selection felling,ಆಯ್ಕೆ ಕಡಿತ,,,,,,,,,
,Selection forest,ಆಯ್ಕೆ ವನ,,,,,,,,,
,Selection of coppice system,ಕೂಳೆ ಚಿಗುರು ಆಯ್ಕೆ ಪದ್ಧತಿ,,,,,,,,,
,Selection system,ಆಯ್ಕೆ ಪದ್ಧತಿ,,,,,,,,,
,Selection thinning,ಆಯ್ಕೆ ತೆಳುವು ಮಾಡುವಿಕೆ,,,,,,,,,
,Selective,ಆಯ್ಕೆ,,,,,,,,,
,Selective culture,ಆಯ್ಕೆ ಅಭಿವೃದ್ಧಿ,,,,,,,,,
,Selective cutting,ಆಯ್ಕೆ ಕತ್ತರಿಸುವಿಕೆ,,,,,,,,,
,Selective felling,ಆಯ್ಕೆ ಕಡಿತ,,,,,,,,,
,Selective grazing,ಆಯ್ಕೆ ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Selective logging,ಆಯ್ದ ದಿಮ್ಮಿಕಡಿಯುವಿಕೆ,,,,,,,,,
,Self fertilization,ಸ್ವಯಂ ಫಲೀಕರಣ,,,,,,,,,
,Self mulching soil,ಸ್ವಹೊದಿಕೆ ಮಣ್ಣು,,,,,,,,,
,Self pollination,ಸ್ವಪರಾಗ ಸ್ಪರ್ಶನ,,,,,,,,,
,Self pruning,ಸ್ವಸಮರಿಕೆ,,,,,,,,,
,Self - sown seed,ಸ್ವಯಂಬಿತ್ತನಗೊಂಡ ಬೀಜ,,,,,,,,,
,Semen,ವೀರ್ಯದ್ರವ,,,,,,,,,
,Semi parasite,"ಅರ್ಧಪರಾವಲಂಬಿ, ಅರೆ ಪರೋಪಜೀವಿ",,,,,,,,,
,"Senior research officer, forest genetics","ಹಿರಿಯ ಸಂಶೋಧನಾಧಿಕಾರಿ, ಅರಣ್ಯ ತಳಿಶಾಸ್ತ್ರ",,,,,,,,,
,"Senior research officer, forest influence","ಹಿರಿಯ ಸಂಶೋಧನಾಧಿಕಾರಿ, ಅರಣ್ಯ ಪ್ರಭಾವ",,,,,,,,,
,"Senior research officer, plant genetics","ಹಿರಿಯ ಸಂಶೋಧನಾಧಿಕಾರಿ, ಅರಣ್ಯ ತಳಿಶಾಸ್ತ್ರ",,,,,,,,,
,"Senior research officer, plant introduction","ಹಿರಿಯ ಸಂಶೋಧನಾಧಿಕಾರಿ, ಸಸ್ಯ ಪರಿಚಯ (ಸೇರ್ಪಡೆ)",,,,,,,,,
,"Senior research officer, soil","ಹಿರಿಯ ಸಂಶೋಧನಾಧಿಕಾರಿ, ಮಣ್ಣು",,,,,,,,,
,Sepal,ಪುಷ್ಪ ಪತ್ರ,,,,,,,,,
,Separate,ಪ್ರತ್ಯೇಕಿಸು,,,,,,,,,
,"Separate, soil",ಮಣ್ಣು ಕಣ (ಕಣ ವರ್ಗ),,,,,,,,,
,Seral unit,"ಅನುಕ್ರಮಣದ ಭಾಗ / ಘಟಕ / ಏಕಮಾನ,",,,,,,,,,
,Sere,"ಅನುಕ್ರಮಣದ ಒಂದು ಹಂತ, ಅನುಕ್ರಮಣಹಂತ",,,,,,,,,
,"Sere, secondary",ದ್ವಿತೀಯಕ ಅನುಕ್ರಮಣ ಹಂತ,,,,,,,,,
,Sereclimax,ತಡೆಹಿಡಿದ ಚರಮಹಂತ,,,,,,,,,
,Series,"ಶ್ರೇಣಿ, ಸರಣಿ",,,,,,,,,
,"Series, planting",ನಾಟಿ ಶ್ರೇಣಿ,,,,,,,,,
,"Series, soil",ಮಣ್ಣು ಶ್ರೇಣಿ,,,,,,,,,
,Service branch,ಸೇವಾ ಶಾಖೆ,,,,,,,,,
,Servitude,ಭೋಗಾಧಿಕಾರ,,,,,,,,,
,Sessile,"ನಿರ್ವೃಂತ, ತೊಟ್ಟಿಲ್ಲದ",,,,,,,,,
,Setting (set) of saw teeth,ಗರಗಸ ಹಲ್ಲು ವಿನ್ಯಾಸನ,,,,,,,,,
,Setting of spring,ಸ್ಟ್ರಿಂಗ್ ವಿನ್ಯಾಸನ,,,,,,,,,
,Setting of set swage,ಅಚ್ಚುವಿನ್ಯಾಸನ,,,,,,,,,
,"Settlement, forest",ಅರಣ್ಯ ಇತ್ಯರ್ಥಮಾಡುವುದು / ತೀರ್ಮಾನ,,,,,,,,,
,Severence cutting,ವಿಭಾಜಕ ಕತ್ತರಿಸುವಿಕೆ / ಕಡಿತ,,,,,,,,,
,Severance felling,ವಿಭಾಜಕ ಕಡಿತ / ಕೊಯ್ಲು,,,,,,,,,
,Shade bearer,"ಛಾಯ ಸಹಿಷ್ಣು, ನೆರಳು ಸಹಿಷ್ಣು",,,,,,,,,
,Shade demander,"ಛಾಯಪೇಕ್ಷೆ, ನೆರಳಪೇಕ್ಷೆ",,,,,,,,,
,Shade tolerant,ನೆರಳು ಸಹಿಷ್ಣು,,,,,,,,,
,"Shake, ring","ಉಂಗುರತರಹ ಸೀಳು, ಒಡಕಲು",,,,,,,,,
,Shale,"ಜೇಡಿಪದರಗಲ್ಲು, ಮಟ್ಟಿಕಲ್ಲು",,,,,,,,,
,Shallow rooted,"ಅಳವಾಗಿ ಬೇರು ಬಿಡದ, ಮೇಲ್ಬೇರಿನ",,,,,,,,,
,Shark,ಹುಲಿ ಮೀನು,,,,,,,,,
,"Sharpness, angle",ಮೊನಚು ಕೋನ,,,,,,,,,
,Shavings,ಕಟ್ಟಿಗೆಯ ಕಿಸಳು,,,,,,,,,
,Sheave,ಅರಿಕಟ್ಟು,,,,,,,,,
,Sheep ewe,ಹೆಣ್ಣು ಕುರಿ,,,,,,,,,
,"Sheep, lamb",ಕುರಿಮರಿ,,,,,,,,,
,"Sheep, ram","ಗಂಡುಕುರಿ, ಟಗರು",,,,,,,,,
,Sheet erosion,ಹಾಳೆ ಕೊಚ್ಚಣೆ,,,,,,,,,
,Shell,ಚಿಪ್ಪು,,,,,,,,,
,Shellac,"ಚಿಪ್ಪಿನ ಅರಗು, ಚಿಪ್ಪರಗು",,,,,,,,,
,Shelter belt,"ರಕ್ಷಕ ಪಟ್ಟಿ, ಆಶ್ರಯ ಪಟ್ಟಿ",,,,,,,,,
,Shelter wood coppice system,ಆಶ್ರಯಾರಣ್ಯ ಚಿಗುರು ಪದ್ಧತಿ,,,,,,,,,
,Shelter wood felling,ಆಶ್ರಯಾರಣ್ಯ / ಕಾಡು ಕಡಿತ,,,,,,,,,
,Shelter wood felling system,ಆಶ್ರಯಾರಣ್ಯ ಕಾಡು ಕಡಿತ ಪದ್ಧತಿ,,,,,,,,,
,Shelter wood strip system,ಆಶ್ರಯ ಅರಣ್ಯ / ಕಾಡು ಪಟ್ಟಿ ಪದ್ಧತಿ,,,,,,,,,
,Shifting cultivation,ಸ್ಥಳಾಂತರ ಬೇಸಾಯ,,,,,,,,,
,Shoe flower,"ಕೆಂಪುದಾಸವಾಳ, ಬಿಳಿದಾಸವಾಳ, ದಾಸವಾಳ",,,,,,,,,
,Shoestring erosion,ರಿಲ್ ಕೊಚ್ಚಣೆ,,,,,,,,,
,Shola forest,ಕಣಿವೆ ಅರಣ್ಯ,,,,,,,,,
,Shook,ಘಟಕ,,,,,,,,,
,"Shoot, epicormic","ಕಾಂಡೋದ್ಭವ, ಪ್ರಕಾಂಡ ಸ್ಕಂದೋದ್ಭವ",,,,,,,,,
,"Shoot, leading",ಅಗ್ರ ಪ್ರಕಾಂಡ,,,,,,,,,
,"Shoot, stool",ವೃಕ್ಷ ಬುಡ ಪ್ರಕಾಂಡ,,,,,,,,,
,Shoot borer,ಕಾಂಡ ಕೊರಕ,,,,,,,,,
,Shoot coppice,ಪ್ರಕಾಂಡ ಕೂಳೆ ಚಿಗುರು,,,,,,,,,
,Shore,ತೀರ ಪ್ರದೇಶ,,,,,,,,,
,Shortwood logging,ತುಂಡು ಮರದ ದಿಮ್ಮಿ ಕಡಿಯುವಿಕೆ,,,,,,,,,
,Shrimp,"ಚಟ್ಲೆ, ಸೀಗಡಿ",,,,,,,,,
,Shrub,ಪೊದೆ,,,,,,,,,
,Shrubbery,"ಗಿಡಗಂಟೆ, ಪೊದೆಗುಂಪು",,,,,,,,,
,Shrubby basil,"ನಿಂಬೆತುಳಸಿ, ರಾಮತುಳಸಿ",,,,,,,,,
,"Significance, test of slit",ಸಾರ್ಥಕತಾ ಪರೀಕ್ಷಣ,,,,,,,,,
,Silopit,ಹಗೇವು ಮೇವಿನ ಕುಣಿ,,,,,,,,,
,Silvi agriculture,ಅರಣ್ಯ ವ್ಯವಸಾಯ,,,,,,,,,
,Silvics,ವನವೃಕ್ಷ ವಿಜ್ಞಾನಾಭ್ಯಾಸ,,,,,,,,,
,"Silvicultural operation, subsidiary",ಉಪ ಅರಣ್ಯ ಕೃಷಿ ಕಾರ್ಯಚರಣೆ,,,,,,,,,
,Silvicultural rotation,ಅರಣ್ಯ ಕೃಷಿ ಸರದಿ / ಆವೃತ್ತಿ,,,,,,,,,
,Silvicultural system,ಅರಣ್ಯ ಕೃಷಿ ಪದ್ಧತಿ,,,,,,,,,
,Sliviculture,"ಅರಣ್ಯ ಕೃಷಿ, ಅರಣ್ಯ ಕೃಷಿ ವಿಜ್ಞಾನ, ವೃಕ್ಷ ಕೃಷಿ",,,,,,,,,
,Silviculture branch,ಅರಣ್ಯ ಕೃಷಿ ವಿಭಾಗ,,,,,,,,,
,Silviculturist,ಅರಣ್ಯ ಕೃಷಿಕ,,,,,,,,,
,Simple coppice system,ಸರಳ ಕೂಳೆ ಚಿಗುರು ಪದ್ಧತಿ,,,,,,,,,
,Single bitted axe,ಏಕಧಾರೀ ಕೊಡಲಿ,,,,,,,,,
,Single grained,ಏಕರೇಖೆಯುಳ್ಳ,,,,,,,,,
,Siris tree,"ಶಿರೀಷ, ದೊಡ್ಡಬಾಗ, ಗುಲ್ಮೊರ, ಗೊಡ್ಡುಹುರುಳೀ",,,,,,,,,
,Site,ಸ್ಥಳ,,,,,,,,,
,"Site, panning",ಸ್ತರೀಕೃತ ಸ್ಥಳ,,,,,,,,,
,Site quality,"ಸ್ಥಳ ಗುಣ, ಸ್ಥಳೀಯ ಗುಣ",,,,,,,,,
,Site class,"ಸ್ಥಾನ ವರ್ಗ, ಸ್ಥಳವರ್ಗ",,,,,,,,,
,Site map,ಸ್ಥಳ ಚಿತ್ರ / ನಕ್ಷೆ,,,,,,,,,
,"Size, exploitable",ಕಡಿಯಲು ಯೋಗ್ಯವಾದ ಗಾತ್ರ,,,,,,,,,
,"Size, nominal",ಸಾಂಕೇತಿಕ ಗಾತ್ರ,,,,,,,,,
,Size class,ಗಾತ್ರವರ್ಗ,,,,,,,,,
,Sizing material,"ವಜ್ರಸರಿ, ಕತ್ತರಿಸುವ ಸಾಮಾಗ್ರಿ",,,,,,,,,
,Skeletal soil (lithosal),ಶಿಲಾಮಣ್ಣು,,,,,,,,,
,Skeltonization,"ಶಿಲಾಮಣ್ಣೀಕರಣ, ಶಿಲಾಮಣ್ಣಾಗುವಿಕೆ",,,,,,,,,
,Skidder,ದಿಮ್ಮಿ ಎಳೆಯುವ ಯಂತ್ರ,,,,,,,,,
,Skidding,"ಜಾರಿಕೆ, ಎಳೆಯುವುದು",,,,,,,,,
,"Skidding, ground","ಜಾರುಭೂಮಿ, ದಿಮ್ಮಿ ಜಾರಿಸುವ ನೆಲ",,,,,,,,,
,"Skidding, wire","ತಂತಿ ಜಾರಿಕೆ, ತಂತಿಯಿಂದ ದಿಮ್ಮಿ ಜಾರಿಸುವುದು",,,,,,,,,
,Skidding pane,ಜಾರಿಕೆ ಕ್ಷೇತ್ರ,,,,,,,,,
,Skidding tong,ಜಾರು ಚಿಮ್ಮುಟ,,,,,,,,,
,Skid way,ಜಾರಿಕೆ ಮಾರ್ಗ,,,,,,,,,
,Skyline,"ಆಕಾಶವಾಹ, ಗಗನದ ಮುಖಾಂತರ ಮಾರ್ಗ",,,,,,,,,
,Skyline logging,ಗಗನಮಾರ್ಗವಾಗಿ ದಿಮ್ಮಿ ಸಾಗಾಣಿಕೆ,,,,,,,,,
,Slab,"ಫಲಕ, ಹಲಗೆ, ಚಪ್ಪಡಿ",,,,,,,,,
,Slash,ನಿರುಪಯುಕ್ತ ಗಿಡಮರಗಳನ್ನು ಕಡಿದುರಳಿಸುವಿಕೆ,,,,,,,,,
,Slash & burn,ಕಡಿದು ಸುಡು,,,,,,,,,
,Slash disposal,ನಿರುಪಯುಕ್ತ ಮರದ ಕೊಂಬೆ ರೆಂಬೆಗಳನ್ನು ಸುಡುವುದು,,,,,,,,,
,Sleeper,"ಹೈಲು ಹಳಿ ಮರ, ರೈಲುಹಳಿಯ ಕೆಳಗಿನ ಮರದ ತುಂಡು",,,,,,,,,
,Sliced veneer,ಕತ್ತರಿಸಿದ ಮರದ ತೆಳುಹಾಳೆ,,,,,,,,,
,Slide,"ಜಾರು, ಕುಸಿ",,,,,,,,,
,"Slide, dry","ಶುಷ್ಕ ಕುಸಿತ, ಒಣ ಜಾರಿಕೆ",,,,,,,,,
,"Slide, earth",ಭೂ ಕುಸಿತ,,,,,,,,,
,"Slide, land","ಕುಸಿಭೂಮಿ, ಜಾರು ಭೂಮಿ",,,,,,,,,
,"Slide, wet","ಆರ್ದ್ರ ಕುಸಿತ, ತೇವಕುಸಿತ",,,,,,,,,
,Sliding,"ಜಾರುವಿಕೆ, ಕುಸಿಯವಿಕೆ",,,,,,,,,
,Slime,ಲೋಳೆ,,,,,,,,,
,Sling,ಜೋಲಿಕೊಕ್ಕೆ,,,,,,,,,
,"Slip, land",ಭೂಕುಸಿತ,,,,,,,,,
,Slit planting,ಸೀಳುನಾಟಿ,,,,,,,,,
,Slope,"ಇಳಕಲ್ಲು, ಇಳಿಜಾರು",,,,,,,,,
,Sludge,"ಚರಂಡಿ ರೊಜ್ಜು, ಬುರುದೆ",,,,,,,,,
,Slug,ಗೊಂಡೆ ಹುಳು,,,,,,,,,
,Small wood,"ಸಣ್ಣ ಕಟ್ಟಿಗೆ ಮರ, ಹಗುರ ಕಟ್ಟಿಗೆ, ಸಣ್ಣದಾರು",,,,,,,,,
,Smoke damage,ಹೊಗೆಯಿಂದ ಹಾನಿ,,,,,,,,,
,Smoke jumpers,ಹೊಗೆ ಹಾರುವವರು,,,,,,,,,
,Smut,ಕಾಡಿಗೆ ರೋಗ,,,,,,,,,
,Snage,"ಜಲಮಾರ್ಗದಲ್ಲಿಯ ಮೋಟುಗಳ ಕಡಿತ, ಮೋಟುಕಡಿತ",,,,,,,,,
,Snipping,ಚಕಚಕನೆ ಕತ್ತರಿಸುವಿಕೆ,,,,,,,,,
,Snouting,ಮುಸುಡಿ ಉಂಗುರ,,,,,,,,,
,Snow break,"ಹಿಮಭಗ್ನ, ಹಿಮತಡೆ",,,,,,,,,
,Snubbing,"ಗತಿನಿಯಂತ್ರಣ, ಸಂಚಲನ ನಿಯಂತ್ರಣ",,,,,,,,,
,Snubbing winch,"ಗತಿ ನಿಯಂತ್ರಣ ವಕ್ರದಂಡ, ಗತಿ ನಿಯಂತ್ರಣ ಕ್ರಾಂಕು",,,,,,,,,
,Soak pit,"ನೆನೆಗುಂಡಿ, ಇಂಗು ಬಚ್ಚಲು",,,,,,,,,
,Soap nut,ಅಂಟುವಾಳ ಕಾಯಿ,,,,,,,,,
,Soap nut tree,"ಸೀಗೆಕಾಯಿಮರ, ಒಳ್ಳೆ ಸೀಗೆ, ಮಂದ ಸೀಗೆ",,,,,,,,,
,Society,1. ಸಂಘ 2. ಸಮಾಜ,,,,,,,,,
,Social forestry,ಸಾಮಾಜಿಕ ಅರಣ್ಯಶಾಸ್ತ್ರ,,,,,,,,,
,Socket,"ಸಾಕೆಟ್, ಗೂಡುಗೊಳವೆ, ಕುಳಿ",,,,,,,,,
,Soft hard wood,ಹಗುರಾದ ಬಿರಸು ಕಟ್ಟಿಗೆ,,,,,,,,,
,Soft wood,ಮೃದು ಕಟ್ಟಿಗೆ,,,,,,,,,
,Soil,1. ಭೂಮಿ 2. ಮಣ್ಣು,,,,,,,,,
,"Soil, acid",ಆಮ್ಲ ಮಣ್ಣು,,,,,,,,,
,"Soil, aeolian",ವಾಯುಸಾಗಿತ ಮಣ್ಣು,,,,,,,,,
,"Soil, alkali",ಕ್ಷಾರ ಮಣ್ಣು,,,,,,,,,
,"Soil, alkaline",ಕ್ಷಾರೀಯ ಮಣ್ಣು,,,,,,,,,
,"Soil, alluvial",ಮೆಕ್ಕಲು ಮಣ್ಣು,,,,,,,,,
,"Soil, black cotton",ಕಪ್ಪ ಹತ್ತಿ ಮಣ್ಣು,,,,,,,,,
,"Soil, brown forest (brown earth)",ಕಂದು ಕಾಡು ಮಣ್ಣು,,,,,,,,,
,"Soil, buried",ಹೂತ ಮಣ್ಣು,,,,,,,,,
,"Soil, calcareous","ಸುಣ್ಣಯುಕ್ತ ಮಣ್ಣು, ಕ್ಯಾಲ್ಸಿಯಂ ಮಣ್ಣು",,,,,,,,,
,"Soil, chestnut",ಚೆಸ್ಟನೆಟ್ ಮಣ್ಣು,,,,,,,,,
,"Soil, colluvial",ಮಿಶ್ರ ಮಣ್ಣು,,,,,,,,,
,"Soil, degraded",ಕಳಪೆ ಮಣ್ಣು,,,,,,,,,
,"Soil, eluvial",ಮೇಲಿನಿಂದ ಕೆಳಗಿನ ಪದರಕ್ಕೆ ಇಳಿದ ಮಣ್ಣು,,,,,,,,,
,"Soil, grey forest",ಬೂದು ಅರಣ್ಯ ಮಣ್ಣು,,,,,,,,,
,"Soil, heavy","ಭಾರ ಮಣ್ಣು, ಜೇಡಿಮಿಶ್ರಿತ ಮಣ್ಣು",,,,,,,,,
,"Soil, hydromorphic","ಹೈಡ್ರೊಮಾರ್ಪಿಕ್ ಮಣ್ಣು, ಜಲಾಕರ್ಷಿತ ಮಣ್ಣು ನೀರು ಹೀರುವಂತಹ ಮಣ್ಣು",,,,,,,,,
,"Soil, illuvial",ಪದರದಿಂದ ಪದರಕ್ಕೆ ಇಳಿದ ಮಣ್ಣು,,,,,,,,,
,"Soil, immature",ಅಪರಿಪಕ್ವ / ಅಪಕ್ವ ಮಣ್ಣು,,,,,,,,,
,"Soil, laterite",ಜಂಬಿಟ್ಟಿಗೆ ಮಣ್ಣು,,,,,,,,,
,"Soil, light",ಹಗುರ ಮಣ್ಣು,,,,,,,,,
,"Soil, mature",ಪರಿಪಕ್ವ / ಪಕ್ವ ಮಣ್ಣು,,,,,,,,,
,"Soil, mineral",ಖನಿಜ ಮಣ್ಣು,,,,,,,,,
,Soil neutral,ತಟಸ್ಥ ಮಣ್ಣು,,,,,,,,,
,"Soil, peat","ಪೀಟ್ ಮಣ್ಣು, ಕೊಳೆತ ಪಾಚಿ ಮಣ್ಣು",,,,,,,,,
,"Soil, phytogenic","ವೃಕ್ಷಜನಿತ ಮಣ್ಣು, ಸಸ್ಯಜನಿತ ಮಣ್ಣು",,,,,,,,,
,"Soil, phytomorphic",ಸಸ್ಯಸಂರೂಪೀ ಮಣ್ಣು,,,,,,,,,
,"Soil, prairie","ಪ್ರೆಯರೀ ಮಣ್ಣು, ಹುಲ್ಲುಗಾವಲು ಮಣ್ಣು",,,,,,,,,
,"Soil, primary",ಪ್ರಾಥಮಿಕ ಮಣ್ಣು,,,,,,,,,
,Soil residual,"ಉಳಿಕೆ ಮಣ್ಣು, ಗಸಿ ಮಣ್ಣು",,,,,,,,,
,"Soil, residuary",ಉಳಿಕೆ ಮಣ್ಣು,,,,,,,,,
,"Soil, saline","ಚೌಳು ಮಣ್ಣು, ಲವಣ ಮಣ್ಣು",,,,,,,,,
,"Soil, saline alkali",ಲವಣ ಕ್ಷಾರ ಮಣ್ಣು,,,,,,,,,
,"Soil, secondary",ದ್ವೀತಿಯಕ / ಮಾಧ್ಯಮಿಕ ಮಣ್ಣು,,,,,,,,,
,"Soil, sedentary",ಸ್ಥಾನಬದ್ಧ ಮಣ್ಣು,,,,,,,,,
,"Soil, self mulching",ಸ್ವಹೊದಿಕೆ ಮಣ್ಣು,,,,,,,,,
,Soil skelitial,ಅಸ್ತಿ ಮಣ್ಣು,,,,,,,,,
,"Soil, sour","ಆಮ್ಲ ಮಣ್ಣು, ಹುಳಿಮಣ್ಣು",,,,,,,,,
,"Soil, themogenic","ತಾಪಜನಕ ಮಣ್ಣು, ಉಷ್ಣಜನಕ ಮಣ್ಣು",,,,,,,,,
,"Soil, aeration",ಮಣ್ಣು / ಗಾಳಿಯಾಡುವಿಕೆ,,,,,,,,,
,Soil aggregate,"ಮಣ್ಣು ಕಣ ಸಮುಚ್ಛಯ, ಮಣ್ಣು ಸಮಷ್ಠಿ",,,,,,,,,
,Soil air,"ಮಣ್ಣು ಹವೆ, ಮಣ್ಣುಗಾಳಿ",,,,,,,,,
,Soil auger,ಮಣ್ಣು ಬೈರಿಗೆ,,,,,,,,,
,Soil borer,ಮಣ್ಣು ಕೊರಕ,,,,,,,,,
,Soil class,ಮಣ್ಣು ವರ್ಗ,,,,,,,,,
,Soil classification,ಮಣ್ಣು ವರ್ಗೀಕರಣ,,,,,,,,,
,Soil community,ಮಣ್ಣಿನ (ಜೀವಿ) ಸಮುದಾಯ,,,,,,,,,
,Soil complex,ಮಣ್ಣು ಸಂಕೀರ್ಣ,,,,,,,,,
,Soil conservation,ಮಣ್ಣು ಸಂರಕ್ಷಣೆ,,,,,,,,,
,Soil cost value,"ಮಣ್ಣು ವೆಚ್ಚಮೌಲ್ಯ, ಭೂವೆಚ್ಚ ಮೂಲ್ಯ",,,,,,,,,
,Soil drainage,"ಮಣ್ಣು ಚರಂಡಿ, ಮಣ್ಣು ಬಸಿಯುವಿಕೆ",,,,,,,,,
,Soil expectation value,ಮಣ್ಣು ನಿರೀಕ್ಷಣಾ ಮೌಲ್ಯ,,,,,,,,,
,Soil fluxion,ಮಣ್ಣು ಪ್ರಾವಾಹ,,,,,,,,,
,Soil horizon,ಮಣ್ಣು ವಲಯ,,,,,,,,,
,Soil indicator,ಮಣ್ಣು ಸೂಚಕ,,,,,,,,,
,Soil layer,ಮಣ್ಣು ಪದರ / ಸ್ತರ,,,,,,,,,
,Soil mantle,ಮಣ್ಣು ಹೊದಿಕೆ,,,,,,,,,
,Soil / monolith,ಏಕಶಿಲಾ ಮಣ್ಣು,,,,,,,,,
,Soil morphology,"ಮಣ್ಣು ಆಕೃತಿರಚನಾಶಾಸ್ತ್ರ, ಮಣ್ಣು ರೂಪಾಂತರಶಾಸ್ತ್ರ",,,,,,,,,
,Soil mosaic,ಮಣ್ಣು ಚುಕ್ಕೆ ವಿನ್ಯಾಸ,,,,,,,,,
,Soil organic matter,ಮಣ್ಣು ಸಾವಯವ ಪದಾರ್ಥ,,,,,,,,,
,Soil pit,ಮಣ್ಣು ಕುಳಿ,,,,,,,,,
,Soil poisoning,ಮಣ್ಣು ವಿಷವಾಗುವಿಕೆ,,,,,,,,,
,Soil population,ಮಣ್ಣು ಜೀವಿಗಳ ಸಂಖ್ಯೆ,,,,,,,,,
,Soil pore,ಮಣ್ಣು ರಂಧ್ರ,,,,,,,,,
,Soil porosity,ಮಣ್ಣು ಸಚ್ಛಿದ್ರತೆ / ಸರಂಧ್ರತೆ,,,,,,,,,
,Soil profile,"ಮಣ್ಣು ಪಾರ್ಶ್ವದೃಶ್ಯ, ಮಣ್ಣು ಲಂಬಚಿತ್ರ",,,,,,,,,
,Soil rection,ಮಣ್ಣು ಪ್ರತಿಕ್ರಿಯೆ,,,,,,,,,
,Soil rental,"ಭೂಕಂದಾಯ, ಮಣ್ಣಿನ ಕಂದಾಯ",,,,,,,,,
,Soil salinity,ಮಣ್ಣು ಲವಣತೆ / ಚೌಲತ್ವ,,,,,,,,,
,Soil section,ಮಣ್ಣು ವಿಭಾಗ,,,,,,,,,
,Soil separate,"ಮಣ್ಣು ಕಣವರ್ಗ, ಮಣ್ಣು ಬಿಡಿ",,,,,,,,,
,Soil series,ಮಣ್ಣು ಶ್ರೇಣಿ,,,,,,,,,
,Soil structrure,ಮಣ್ಣು ರಚನೆ,,,,,,,,,
,Soil texture,ಮಣ್ಣು ಸ್ವರೂಪ,,,,,,,,,
,Soil tilth,"ಮಣ್ಣು ಉಳುತ, ಉತ್ತ ಮಣ್ಣು",,,,,,,,,
,Soil type,ಮಣ್ಣು ಬಗೆ,,,,,,,,,
,Soil working,ಮಣ್ಣು ಸಡಲಿಸುವಿಕೆ,,,,,,,,,
,Soil wounding,ಮಣ್ಣು ಅಗೆಯುವಿಕೆ / ಕೆದರುವಿಕೆ,,,,,,,,,
,Soil zone,ಮಣ್ಣು ವಲಯ,,,,,,,,,
,Sole leather,ಅಟ್ಟೆ ಚರ್ಮ,,,,,,,,,
,Sole volume,ಘನ ಗಾತ್ರ,,,,,,,,,
,"Solution, coaltar creosote",ಕಲ್ಲಿದ್ದಲು ತಾರು ಕ್ರಿಯೊಸೋಟ್ ದ್ರವ,,,,,,,,,
,"Solvent, abhesive",ಅಂಟು ದ್ರಾವಕ,,,,,,,,,
,Solvent recovery process,ದ್ರಾವಕ ಪುನಃ ಸ್ವಾಧೀನ ಪ್ರಕ್ರಿಯೆ,,,,,,,,,
,Somatic,"ಕಾಯಿಕ, ದೈಹಿಕ, ಶಾರೀರಿಕ",,,,,,,,,
,Sooty mould,ಕಾಡಿಗೆ ಬೂಷ್ಟು,,,,,,,,,
,Sorption,ಹೀರಿಕೆ ಶೋಷಣೆ,,,,,,,,,
,Sound (tree),ಸಧೃಡ (ವೃಕ್ಷ),,,,,,,,,
