ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Expansionist policy,"ವಿಸ್ತರಣ ನೀತಿ, ಅಭಿವೃದ್ಧಿ ನೀತಿ",,,,,,,,,
,Expansive,"1. ಸ್ನೇಹಪೂರ್ಣ, ಉಲ್ಲಾಸ ಪ್ರಕೃತಿಯ, ಗೆಲುವಿನಿಂದ ಕೂಡಿದ 2. ಹಿಗ್ಗಬಲ್ಲ, ವಿಸ್ತಾರವಾಗಬಲ್ಲ, ವಿಕಸನ ಸಾಧ್ಯವಾದ 3. ಸಂಕೋಚವಿಲ್ಲದ, ತೆರೆದ ಹೃದಯದ",,,,,,,,,
,Expatriate,"1. ಪರದೇಶದಲ್ಲಿ ವಾಸಿಸು, ಗಡೀಪಾರು ಆಗು, ದೇಶಭ್ರಷ್ಟನನ್ನಾಗಿಸು, ದೇಶದಿಂದ ಹೊರಹಾಕು, ವಲಸೆಹೋಗು 2. ಪೌರತ್ವ ತ್ಯಜಿಸು",,,,,,,,,
,Expatriation,"ಗಡೀಪಾರು ಮಾಡುವಿಕೆ, ದೇಶಭ್ರಷ್ಟನಾಗಿಸುವಿಕೆ",,,,,,,,,
,Expect,"ನಿರೀಕ್ಷಿಸು, ಎದುರುನೋಡು, ಪ್ರತೀಕ್ಷಿಸು, ಮುಂದಾಗುವುದೆಂದು ಭಾವಿಸು",,,,,,,,,
,Expectant,"ನಿರೀಕ್ಷಕ, ನಿರೀಕ್ಷಿಸುತ್ತಿರುವವನು",,,,,,,,,
,Expectorant,"ಕಫಹಾರಿ, ಕಫ ಹೋಗಲಾಡಿಸುವ ಔಷಧಿ",,,,,,,,,
,Expedient,"1. ಯುಕ್ತಿಯಿಂದ ಕೂಡಿದ, ಉಪಾಯವಾದ, ಸಮಯಸಾಧಕ, ಸಮಯೋಚಿತ 2. ಅನುಕೂಲವಾದ, ಯಥೋಚಿತ",,,,,,,,,
,Expedient,"1. ಉಪಾಯ, ಯುಕ್ತಿ 2. ಸಾಧನ, ಸಲಕರಣೆ",,,,,,,,,
,Expedite,"ತ್ವರಿತಗೊಳಿಸು, ಬೇಗ ಮುಗಿಸು, ಜಾಗ್ರತೆಯಾಗಿ ಪೂರೈಸು, ಶೀಘ್ರಗೊಳಿಸು",,,,,,,,,
,Expedition,"1. (ನಿರ್ದಿಷ್ಟ ಉದ್ದಿಶ್ಯಕ್ಕಾಗಿ ಕೈಗೊಂಡ) ಪ್ರಯಾಣ, ಉದ್ದೇಶಿತ ಪ್ರಯಾಣ 2. ದಂಡಯಾತ್ರೆ, ಯುದ್ಧಕಾರ್ಯ",,,,,,,,,
,Expel,"1. (ಬಲಪ್ರಯೋಗದಿಂದ) ಹೊರದೂಡು, ಹೊರಹಾಕು 2. ಹೊರಕ್ಕೆ ಕಳುಹಿಸು, ಹೊರತಳ್ಳು, ಹೊರದಬ್ಬು",,,,,,,,,
,Expellent,"ವಿಸರ್ಜಕ, ವಿಸರ್ಜನಕಾರಿ, ದೇಹದಿಂದ ಏನನ್ನಾದರೂ ಹೊರದೂಡುವ ಔಷಧಿ",,,,,,,,,
,Expend,"ಖರ್ಚುಮಾಡು, ವ್ಯಯಮಾಡು, ಬಳಸಿಬಿಡು, ಏನೂ ಉಳಿಯದಂತೆ ವ್ಯಯಿಸು",,,,,,,,,
,Expendable,"1. ಬಳಸಬಹುದಾದ, ವ್ಯಯಮಾಡಿ ಬಿಡುವಂಥ 2. ಅನಗತ್ಯವಾದ, ಎಸೆಯಬಹುದಾದ, ನಾಶ ಪಡಿಸಬಹುದಾದ, ಅಸಂರಕ್ಷಣೀಯ 3. ಬಳಸಿ ಮುಗಿಸಿದ, ಪುನಃ ಉಪಯೋಗಿಸಬಾರದ",,,,,,,,,
,Expenditure,"1. ಖರ್ಚು, ಖರ್ಚುಮಾಡುವ ಹಣ, ವ್ಯಯ, ವೆಚ್ಚ 2. (ಹಣ, ಸಮಯ, ಸಾಮರ್ಥ್ಯಗಳ) ಬಳಕೆ",,,,,,,,,
,Expense,"ಹಣದ ರೂಪದಲ್ಲಿ ಬೆಲೆ, ವೆಚ್ಚಮಾಡುವ ಹಣ, ಖರ್ಚುವೆಚ್ಚಗಳು",,,,,,,,,
,Expensive,"ಅಧಿಕಬೆಲೆಯ, ದುಬಾರಿಯಾದ, ತುಟ್ಟಿಯಾದ",,,,,,,,,
,Experience,"1. ಅನುಭವ, ಅನುಭವದಿಂದ ಬರುವ ತಿಳಿವಳಿಕೆ, ಅನುಭವ ಜ್ಞಾನ 2. ವ್ಯವಹಾರ ಕೌಶಲ",,,,,,,,,
,Experience,"1. ಅನುಭವಿಸು, ಅನುಭವಪಡೆ 2. ತಿಳಿದುಕೊಳ್ಳು, ಅರಿತುಕೊಳ್ಳು",,,,,,,,,
,Experiment,"1. ವೈಜ್ಞಾನಿಕ ಪ್ರಯೋಗ, ಪ್ರಯೋಗಪರೀಕ್ಷೆ ಮಾಡುವುದು, ಪ್ರಾಯೋಗಿಕ ಪರೀಕ್ಷೆ 2. ಪ್ರಯೋಗಮಾಡಿ ನೋಡುವುದು",,,,,,,,,
,Experiment,1. ಪ್ರಯೋಗದ ಮೂಲಕ ಪರೀಕ್ಷಿಸು 2. ಪ್ರಯೋಗ ಮಾಡು,,,,,,,,,
,Expert,"ನಿಪುಣ, ಪರಿಣತ, ಕೋವಿದ, ಚತುರ, ನೈಪುಣ್ಯವನ್ನು ಗಳಿಸಿಕೊಂಡ ವ್ಯಕ್ತಿ",,,,,,,,,
,Expertise,"ಪಾಂಡಿತ್ಯ ಪರಿಣತಿ, ನೈಪುಣ್ಯ, ಪ್ರಾವೀಣ್ಯ, ಪರಿಣತ ಮೌಲ್ಯ ನಿರ್ಧಾರ, ಅನುಭವ ಯಾ ತರಬೇತಿಯಿಂದ ಲಭಿಸುವ ನೈಪುಣ್ಯ",,,,,,,,,
,Expiate,"ದಂಡತೆರು, ಶಿಕ್ಷೆಯನ್ನು ಅನುಭವಿಸು, ಪ್ರಾಯಶ್ಚಿತ್ತ ಮಾಡಿಕೊಳ್ಳು",,,,,,,,,
,Expire,"1. (ಕಾನೂನು ರೀತ್ಯಾ ಉಪಯೋಗಿಸಲು ನಿಗದಿಯಾದ) ಅವಧಿ ಸಮಾಪ್ತಿಯಾಗು, ಕಾಲದ ಕೊನೆ ಹೊಂದು, ಕೊನೆಗೊಳ್ಳು, ಕೊನೆಯಾಗು, ಅವಧಿ ಅಂತ್ಯವಾಗು 2. ಸಾಯಿ, ಅವಸಾನಹೊಂದು, ಮರಣಹೊಂದು 3. ನಿಶ್ವಾಸ ಬಿಡು",,,,,,,,,
,Explain,"1. ವಿವರಿಸು, ವಿವರಣೆ ಕೊಡು, ವಿಶದಪಡಿಸು 2. ಸಮಾಧಾನ ಹೇಳು, ಸಮಜಾಯಿಷಿ ನೀಡು 3. ಕಾರಣ ತಿಳಿಸು 4. ಸ್ಪಷ್ಟಪಡಿಸು",,,,,,,,,
,Expletive,"1. (ಕೋಪ, ಕಿರುಕುಳಗಳನ್ನು ಪ್ರಕಟಪಡಿಸುವ) ಉದ್ಗಾರ ಪೂರ್ವಕಮಾತು, ಪಾದಪೂರಕಶಬ್ದ 2. (ಕೋಪದಿಂದ ಹೊರಬರುವ) ಅಪಶಬ್ದ, ಕೆಟ್ಟನುಡಿ",,,,,,,,,
,Explicable,"ತಿಳಿದುಕೊಳ್ಳಬಹುದಾದ, ಅರಿವನ್ನುಂಟು ಮಾಡುವ, ವಿವರಿಸಲಾಗುವ, ವಿವರಿಸಬಲ್ಲ, ವಿವರಣೆ ಕೊಡಲು ಸಾಧ್ಯವಿರುವ",,,,,,,,,
,Explicit,"1. ವಿಶದವಾಗಿಹೇಳಿದ, ವ್ಯಕ್ತ, ಸ್ಪಷ್ಟ, ಪ್ರಕಟ 2. ಮುಚ್ಚುಮರೆಯಿಲ್ಲದ",,,,,,,,,
,Explode,"1. ಸ್ಫೋಟಗೊಳಿಸು, ಸ್ಫೋಟಿಸು 2. ಕೆರಳು, ಕ್ರೋಧಗೊಳ್ಳು 3. (ತಪ್ಪು ಅಭಿಪ್ರಾಯವನ್ನು) ಖಂಡಿಸು, ನಿರಾಕರಿಸು",,,,,,,,,
,Exploit,"ದುಡಿಸಿಕೊಳ್ಳು, ಶೋಷಿಸು, ಸ್ವಂತಕ್ಕೆ ಬಳಸಿಕೊಳ್ಳು, ಉಪಯೋಗಿಸು, ದುಡಿಸು, ಲಾಭಕರವಾಗಿ ಬಳಸಿಕೊ, ಲಾಭಗಳಿಸು",,,,,,,,,
,Exploit,"1. ಸ್ವಂತಕ್ಕೆ ಬಳಸಿಕೊಳ್ಳುವುದು, ಲಾಭಕರವಾಗಿ ಬಳಸಿಕೊಳ್ಳುವಿಕೆ 2. ವೀರಕೃತ್ಯ, ಸಾಹಸಕೃತ್ಯ 3. ಉಜ್ವಲ ಸಾಧನೆ, ಯಶಸ್ವಿಯಾದ ಕಾರ್ಯಸಿದ್ಧಿ",,,,,,,,,
,Explore,"1. ಅನ್ವೇಷಿಸು, ಹುಡುಕು, ಸಂಶೋಧಿಸು, (ಹೊಸ ಪ್ರದೇಶಗಳನ್ನು) ಶೋಧಿಸು 2. ವಿಚಾರಮಾಡು, ಕೂಲಂಕಷವಾಗಿ ಅಧ್ಯಯನ ಮಾಡು",,,,,,,,,
,Explosion,"1. (ಆಸ್ಫೋಟನೆಯಿಂದ ಉಂಟಾಗುವ) ಭಾರಿಶಬ್ದ, ಸ್ಫೋಟನ, ಸಿಡಿತ 2. ಹೆಚ್ಚಳ, ವ್ಯಾಪಕ ಪ್ರಸರಣ 3. (ಭಾವನೆಗಳ) ಕೆರಳುವಿಕೆ, ಥಟ್ಟನೆ ಪ್ರಕಟಗೊಳ್ಳುವಿಕೆ",,,,,,,,,
,Exponent,"ಪ್ರತಿಪಾದಕ, ವ್ಯಾಖ್ಯಾತ, ವ್ಯಾಖ್ಯಾನಕಾರ, ಭಾಷ್ಯಕಾರ",,,,,,,,,
,Export,"(ವಸ್ತುಗಳನ್ನು) ರಫ್ತುಮಾಡು, ನಿರ್‍ಯಾತಮಾಡು, ಪರದೇಶಕ್ಕೆ ಸಾಗಿಸು, ಕಳಿಸು",,,,,,,,,
,Export,"1. ರಫ್ತು, ನಿರ್ಯಾತ 2. ರಫ್ತು ಮಾಡುವಿಕೆ, ಸರಕು ಸಾಗಣಿಕೆ 3. ರಫ್ತು ಮಾಡಿದ ವಸ್ತು",,,,,,,,,
,Export duty,ರಫ್ತು ಸುಂಕ,,,,,,,,,
,Export duty,ರಫ್ತು ಸುಂಕ,,,,,,,,,
,Export promotion,ರಫ್ತು ವ್ಯಾಪಾರದ ಅಭಿವೃದ್ಧಿ,,,,,,,,,
,Export quality control,ರಫ್ತು ವಸ್ತುಗಳ ಗುಣನಿಯಂತ್ರಣ,,,,,,,,,
,Expose,"1. (ವಿಷಯವನ್ನು) ಬಹಿರಂಗಪಡಿಸು, ಹೊರಪಡಿಸು, ಪ್ರಕಟಪಡಿಸು, ತೆರೆದಿಡು 2. ಗುಟ್ಟುರಟ್ಟುಮಾಡು, ಮರೆಯನ್ನು ತೆರೆ, ರಕ್ಷಣೆಯಿಲ್ಲದೆ ಬಿಡು 3. ಛಾಯಾಚಿತ್ರ ತೆಗೆಯುವಾಗ ಚಿತ್ರಪಟಲವನ್ನು ಬೆಳಕಿಗೆ ತೋರಿಸು, ಛಾಯಾಚಿತ್ರ ಪಟಲವನ್ನು ಬೆಳಕಿಗೆ ಒಡ್ಡು",,,,,,,,,
,Expose,"1. (ಸತ್ಯಾಂಶಗಳನ್ನು) ಬಹಿರಂಗಪಡಿಸುವುದು, ಸಂಗ್ರಹಿಸುವುದು 2. (ಕಳಂಕದ ವಿಷಯಗಳನ್ನು) ಹೊರಕ್ಕೆ ಹಾಕುವುದು, ಬಯಲಿಗೆಳೆಯುವುದು, ಎತ್ತಿ ತೋರಿಸುವುದು 3. ಪ್ರಕಟಣೆ, ಪ್ರದರ್ಶನ",,,,,,,,,
,Exposed,"1. ಸುರಕ್ಷಣೆ ಇಲ್ಲದ, ರಕ್ಷಣೆ ನೀಡದಿರುವ 2. ಗುಟ್ಟುರಟ್ಟಾದ, ಬಹಿರಂಗಗೊಳಿಸಿದ",,,,,,,,,
,Exposition,"1. ವಿವರಣೆ, ಪ್ರತಿಪಾದನೆ, ನಿರೂಪಣೆ, ವ್ಯಾಖ್ಯಾನ 2. (ಕೈಗಾರಿಕಾ ವಸ್ತುಗಳ) ಪ್ರದರ್ಶನ",,,,,,,,,
,Exposure,"1. ಒಡ್ಡುವುದು, ಒಡ್ಡಲ್ಪಡುವುದು, ತೆರೆದಿಡುವುದು 2. ಬಯಲಾಗುವಿಕೆ, ಬಹಿರಂಗಗೊಳಿಸುವುದು, ಪ್ರಕಟಪಡಿಸುವಿಕೆ 3. ಅನಾವರಣ, ಅಪಾವರಣ 4. ಪರಿತ್ಯಾಗ, ಆಶ್ರಯ ತಪ್ಪಿಸುವುದು",,,,,,,,,
,Expound,"ವ್ಯಾಖ್ಯಾನಿಸು, ವಿವರಿಸು, ಪ್ರತಿಪಾದಿಸು, ಅರ್ಥೈಸು",,,,,,,,,
,Express,"1. (ಭಾವನೆ, ಆಲೋಚನೆಗಳನ್ನು) ತಿಳಿಸು ವ್ಯಕ್ತಪಡಿಸು, ಪ್ರಕಟಿಸು 2. (ಬೆಲೆ ಯಾ ಪ್ರಮಾಣವನ್ನು) ನಿರೂಪಿಸು, ಸೂಚಿಸು",,,,,,,,,
,Express,1. ವೇಗದ ರೈಲು ಬಂಡಿ 2. ವೇಗ ಪ್ರಯಾಣದ ಸಾಧನ 3. ಕ್ಷಿಪ್ರ ಸೇವೆ,,,,,,,,,
,Express,"ಅತಿಕ್ಷಿಪ್ರಗತಿಯ, ವೇಗದಿಂದ, ವೇಗವಾಗಿ",,,,,,,,,
,Express,"1. ವಿವರವಾಗಿ ಹೇಳಿದ, ಸ್ಪಷ್ಟ, ಪ್ರಕಟ, ವ್ಯಕ್ತ 2. ಕ್ಷಿಪ್ರವಾಗಿ ಹೋಗುವ, ತ್ವರಿತವಾಗಿ ಕಳಿಸಿದ 3. ನಿರ್ದಿಷ್ಟ ಉದ್ದೇಶದ",,,,,,,,,
,Expressionism,1. ಅಭಿವ್ಯಕ್ತ ವಾದ 2. ಆತ್ಮಾಭಿವ್ಯಕ್ತ ವಾದ,,,,,,,,,
,Expropriate,"(ಬೇರೆಯವರ ಆಸ್ತಿಯನ್ನು) ವಶಪಡಿಸಿಕೊ, ಕಿತ್ತುಕೊ, ಅಪಹರಿಸು",,,,,,,,,
,Expulsion,(ಬಲಾತ್ಕಾರವಾಗಿ ದೇಶ ಯಾ ಸ್ಥಳದಿಂದ) ಹೊರಡಿಸುವುದು,,,,,,,,,
,Expunge,"1. ಅಳಿಸು, ಒರಸು, ತೆಗೆದುಹಾಕು 2. ನಾಶ ಮಾಡು, ನಿರ್ನಾಮಮಾಡು",,,,,,,,,
,Expurgate,1. ಶೋಧಿಸು 2. ಆಕ್ಷೇಪಣೀಯ ವಿಷಯವನ್ನು ತೆಗೆದುಹಾಕು,,,,,,,,,
,Exquisite,"1. ಅತ್ಯಂತ ಸುಂದರವಾದ, ಮನೋಹರವಾದ, ಮನೋಜ್ಞ 2. ಗಾಢವಾದ, ತೀವ್ರವಾದ 3. ಅತಿ ನಯವಾದ, ತುಂಬ ನಾಜೂಕಿನ",,,,,,,,,
,Exscind,"ತೆಗೆದುಹಾಕು, ಕತ್ತರಿಸಿ ಹಾಕು",,,,,,,,,
,Extempore,"1. ಪೂರ್ವಸಿದ್ಧತೆಯಿಲ್ಲದ (ದೆ), ಚಿಂತೆ ಮಾಡದೆ 2. ಆಶು, ಥಟ್ಟನೆ, ಇದ್ದಕ್ಕಿದ್ದಂತೆ, ಕೂಡಲೇ",,,,,,,,,
,Extemporise,"ಪೂರ್ವಯೋಚನೆ ಯಾ ಸಿದ್ಧತೆಯಿಲ್ಲದೆ ಮಾತನಾಡು, ಆಶುಭಾಷಣ ಮಾಡು",,,,,,,,,
,Extend,"1. ವ್ಯಾಪಿಸು, ವಿಸ್ತರಿಸು 2. ಹೆಚ್ಚಿಸು, ಬೆಳೆಸು ಮುಂದುವರಿಸು, ದೊಡ್ಡದು ಮಾಡು, ಲಂಬಿಸು, ಹಿಗ್ಗಿಸು 3. ಚಾಚು, ನೀಡು, ಕೊಡು",,,,,,,,,
,Extension,"1. ವಿಸ್ತರಿಸುವುದು, ವಿಸ್ತರಣೆ 2. ಹರವು, ವ್ಯಾಪ್ತಿ, ಬಡಾವಣೆ",,,,,,,,,
,Extensive,"1. ದೊಡ್ಡ ಪ್ರಮಾಣದ 2. ವಿಸ್ತಾರವಾದ, ವ್ಯಾಪಕವಾದ",,,,,,,,,
,Extent,"1. ವಿಸ್ತಾರ (ಮೇರೆ), ವ್ಯಾಪ್ತಿ, ವೈಶಾಲ್ಯ 2. ವಿಶಾಲ ಪ್ರದೇಶ",,,,,,,,,
,Extenuate,"1. (ತೀವ್ರತೆಯನ್ನು) ಕಡಿಮೆಮಾಡು, ತಗ್ಗಿಸು, ಕುಗ್ಗಿಸು, ಕುಂದಿಸು 2. ಹಗುರಮಾಡು 3. ದುರ್ಬಲಗೊಳಿಸು",,,,,,,,,
,Exterior,"1. ಹೊರರೂಪ, ಬಹಿರಂಗ, ಹೊರನೋಟ, ಹೊರಮೈ 2. ಬಾಹ್ಯಾಚಾರ, ಹೊರತೋರ್ಕೆ 3. ಮೇಲ್ಮೈ",,,,,,,,,
,Exterminate,"ಬೇರುಸಹಿತ ಕಿತ್ತು ಹಾಕು, ಮೂಲೋ ತ್ಪಾಟನ ಮಾಡು, ನಾಶಮಾಡು, ನಿರ್ಮೂಲಮಾಡು, ನಿರ್ನಾಮಮಾಡು, ಹುಟ್ಟಡಗಿಸು",,,,,,,,,
,External,"1. ಹೊರನೋಟದ, ಹೊರಭಾಗದ, ಬಾಹ್ಯ, ಹೊರಗಿನ, ಬಹಿರಂಗದ, ಹೊರದೇಶದ 2. ಒಂದು ಸಂಸ್ಥೆಯಿಂದ ಮತ್ತೊಂದು ಸಂಸ್ಥೆಗೆ ಕೆಲಸಕ್ಕೆ ಬರುವ",,,,,,,,,
,External evidence,"ಬಾಹ್ಯ-ಸಾಕ್ಷ್ಯಾಧಾರ, ಪ್ರಮಾಣ",,,,,,,,,
,Extinction,"1. ನಂದಿಸುವುದು, ನಂದುವುದು, ಆರಿಸುವುದು 2. ನಿರ್ನಾಮವಾಗುವುದು, ಧ್ವಂಸವಾಗುವುದು 3. ನಾಶ, ಸಾವು 4. ಲಯ, ಹೀರುವಿಕೆ, ಚದರುವಿಕೆ",,,,,,,,,
,Extinguish,"1. (ಬೆಂಕಿ ಯಾ ಬೆಳಕನ್ನು) ಆರಿಸು, ಅಳಿಸು, ನಂದಿಸು 2. (ಭಾವನೆ ಯಾ ಅನಿಸಿಕೆಯನ್ನು) ಕೊನೆಗಾಣಿಸು, ಮರೆಸು, ತೊಡೆದುಹಾಕು, ನಿರ್ಮೂಲ ಮಾಡು 3. (ಹಕ್ಕು ಬಾಧ್ಯತೆಯನ್ನು) ರದ್ದು ಮಾಡು",,,,,,,,,
,Extol,"ಅತಿಶಯವಾಗಿ ಹೊಗಳು, ಮೆಚ್ಚು, ಕೊಂಡಾಡು, ಸ್ತುತಿಸು, ಸ್ತೋತ್ರಮಾಡು, ಬಹುವಾಗಿ ಶ್ಲಾಘಿಸು",,,,,,,,,
,Extort,"1. ಬಲವಂತದಿಂದ ಹಣವನ್ನು ದೋಚು ಪ್ರಯಾಸದಿಂದ ಹಣವನ್ನು ಸುಲಿ 2. ಹೆದರಿಸಿ ಲೂಟಿ ಮಾಡು, ವಸೂಲು ಮಾಡು, ಕಸಿದುಕೊ",,,,,,,,,
,Extort confession of a guilt,ಬಲವಂತದಿಂದ ತಪ್ಪೊಪ್ಪಿಗೆ ಪಡೆ,,,,,,,,,
,Extortion,"ಒತ್ತಾಯದಿಂದ ಮಾಡಿದ ವಸೂಲಿ, ಸುಲಿಗೆ",,,,,,,,,
,Extra,"1. ಅಧಿಕವಾದದ್ದು, ಹೆಚ್ಚುವರಿ, ಹೆಚ್ಚಿನದು 2. (ಸಣ್ಣಪಾತ್ರ ವಹಿಸುವ) ನಟ, ನಟಿಯರು, (ಹೆಚ್ಚಳ) ನಟ, ನಟಿ 3. ಪ್ರತ್ಯೇಕವಾದುದು 4. ವಿಶೇಷವಾದುದು 5. (ಕ್ರಿಕೆಟ್ಟಿನಲ್ಲಿನ) ಹೆಚ್ಚಳ ರನ್ನುಗಳು",,,,,,,,,
,Extra sensory,ಅತೀಂದ್ರಿಯವಾದ,,,,,,,,,
,Extract,"1. (ಬಲವಂತದಿಂದ) ಕೀಳು, ಹೊರತೆಗೆ, ಕಿತ್ತುಹಾಕು, ಸೆಳೆ 2. (ಪುಸ್ತಕದಿಂದ) ಸಾರಭಾಗವನ್ನು ಬೇರೆ ಪ್ರತಿಮಾಡು, ಉದ್ಧರಿಸು, ಸಂಗ್ರಹಮಾಡು 3. (ರಸವನ್ನು) ಹಿಂಡಿ ತೆಗೆ, ಸಾರ ತೆಗೆ, ಆಹರಿಸು",,,,,,,,,
,Extract,"1. ಗ್ರಂಥದ ಉದ್ಧರಣ, ಉದ್ಧೃತಭಾಗ 2. ಸಾರಸತ್ವ, ಸಾರ, ಕಷಾಯ 3. ಕೀಳುವುದು, ಹಿಂಡಿ ತೆಗೆಯುವುದು 4. ವಂಶ, ಹುಟ್ಟು, ತಳಿ",,,,,,,,,
,Extracurricular,"ಪಠ್ಯೇತರ, ಪಠ್ಯ ವಿಷಯಗಳಿಂದ ಹೊರತಾದ",,,,,,,,,
,Extradite,"ವಶಪಡಿಸಿಕೊಳ್ಳು, ವಶಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳು",,,,,,,,,
,Extraneous,"1. ಬಾಹ್ಯ, ಹೊರಗಿನ, ಅನ್ಯ 2. ವಿಷಯಕ್ಕೆ ನೇರವಾಗಿ ಸಂಬಂಧಿಸದ, ಅಪ್ರಕೃತವಾದ",,,,,,,,,
,Extraordinary,"1. ವಿಶೇಷವಾದ, ಶ್ರೇಷ್ಠವಾದ 2. ಅಸಾಮಾನ್ಯವಾದ, ಅಸಾಧಾರಣವಾದ, ಬಹಳ ವಿಚಿತ್ರವಾದ 3. ಅಪ್ರಕೃತ, ನೇರವಾಗಿ ಸಂಬಂಧಪಡದ",,,,,,,,,
,Extrapolate,"1. ಹೊರಲೆಕ್ಕಮಾಡು, ಬಹಿರ್ಗಣಿಸು 2. ಊಹಿಸು, ಅನುಮಾನಿಸು",,,,,,,,,
,Extravagant,"1. ದುಂದುವೆಚ್ಚದ, ವ್ಯರ್ಥವ್ಯಯದ 2. ಮಿತಿ ಇಲ್ಲದ, ಹದ್ದುಮೀರಿದ, ಅಳತೆ ಮೀರಿದ 3. ವಿವೇಚನಾರಹಿತ 4. ದುಬಾರಿ ಬೆಲೆಯ, ತುಟ್ಟಿಯಾದ",,,,,,,,,
,Extreme,"1. ಅತಿಯಾದ, ಅಳತೆಮೀರಿದ, ಬಹಳ ಹೆಚ್ಚಿನ, ಕೊನೆಯ, ಪರಮಾವಧಿಯ, ವಿಪರೀತವಾದ, ತೀವ್ರವಾದ, ವಿವೇಕರಹಿತ 2. ಕಠಿನ, ಉಗ್ರ",,,,,,,,,
,Extreme,"1. ಕೊನೆ, ತುದಿ, ಕಡೆ, ವೈಪರೀತ್ಯ 2. (ಅಲಂ) ಅತ್ಯಂತ ಹೆಚ್ಚಿನ ಮಟ್ಟ 3. ತೀರಾ ವಿರುದ್ಧವಾದವುಗಳು",,,,,,,,,
,Extremist,"(ರಾಜಕೀಯ ಮೊ.ಗಳಲ್ಲಿ) ಉಗ್ರವಾದಿ, ಉಗ್ರಗಾಮಿ",,,,,,,,,
,Extremity,"1. (ದುಃಖ ಮತ್ತು ಯಾತನೆಗಳ) ತುದಿ, ಕೊಟ್ಟಕೊನೆ, ಪರಮಾವಧಿ 2. ಅತಿರೇಕ, ಉಗ್ರತೆ",,,,,,,,,
,Extricate,"1. (ತೊಡಕಿನಿಂದ) ಪಾರುಮಾಡು 2. (ಸೆರೆಯಿಂದ) ಬಿಡಿಸು, ಬಿಡುಗಡೆ ಮಾಡು 3. (ತೊಡಕನ್ನು) ಬಿಡಿಸು, ಬಿಡಿಸಿಕೊ, ಪಾರಾಗು",,,,,,,,,
,Extrinsic,"1. ಬಾಹ್ಯ, ಬಾಹ್ಯಜ 2. ಅಮುಖ್ಯ, ಅನಗತ್ಯ, ಸಂಬಂಧಿಸಿರದ",,,,,,,,,
,Extrovert,"1. ಬಹಿರ್ಮುಖಿ, ಬಾಹ್ಯಕ್ರಿಯೆಗಳಲ್ಲಿ ಆಸಕ್ತಿಯುಳ್ಳವನು, ಬಾಹ್ಯಪ್ರವೃತ್ತ 2. ಖುಷಿಯಾದ ವ್ಯಕ್ತಿ, ಉಲ್ಲಾಸ ಜೀವಿ",,,,,,,,,
,Exuberant,"1. ಅತ್ಯಂತ ಸಂತೋಷಚಿತ್ತನಾದ, ಲವ ಲವಿಕೆಯುಳ್ಳ, ಉದ್ರೇಕಗೊಳ್ಳುವ, ಪುಳಕಗೊಳ್ಳುವ, ಉತ್ಸಾಹಪೂರ್ಣ 2. ಹುಲುಸಾಗಿ ಬೆಳೆಯುವ, ಸೊಂಪಾದ, ಪುಷ್ಕಳ",,,,,,,,,
,Exude,"ನಿಧಾನವಾಗಿ ಹೊರಕ್ಕೆ ಹರಿ, ಜಿನುಗು, ಒಸರು, ಸ್ರವಿಸು",,,,,,,,,
,Exult,"ಹಿಗ್ಗು, ಮೆರೆ, ಉಬ್ಬು, ಹರ್ಷಪಡು, ಸಂಭ್ರಮಿಸು, ಉತ್ಸಾಹಹೊಂದು, ವಿಜೃಂಭಿಸು, ವಿಜಯೋನ್ಮತ್ತನಾಗು",,,,,,,,,
,Eye,"1. ಕಣ್ಣು, ನಯನ, ಅಕ್ಷಿ, ನೇತ್ರ 2. ನೋಟ, ದೃಷ್ಟಿ, ಗಮನ 3. (ನವಿಲುಗರಿಯ) ಕಣ್ಣಿನಂಥ ಮಚ್ಚೆಗಳು 4. (ಸೂಜಿಯ) ರಂಧ್ರ, ಕಣ್ಣು 5. (ಹಗ್ಗದ) ಕುಣಿಕೆ 6. (ಆಲೂಗಡ್ಡೆಯ ಮೇಲಿನ) ಕಪ್ಪು ಚುಕ್ಕೆ 7. ಬಿರುಗಾಳಿಯಲ್ಲಿನ ಶಾಂತವಾದ ಕೇಂದ್ರ",,,,,,,,,
,Eye brow,"ಹುಬ್ಬು, ಹುಬ್ಬಿನ ಗೆರೆ",,,,,,,,,
,Eye brow,"(ಎಚ್ಚರಿಕೆಯಿಂದ, ಆಸಕ್ತಿಯಿಂದ ಯಾ ಸಂಶಯದಿಂದ) ನೋಡು, ಕಣ್ಣಿಟ್ಟುನೋಡು, ಗಮನಿಸು",,,,,,,,,
