ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Peaty,ಸಸ್ಯಾಂಗಾರಯುತ,,,,,,,,,
,Pebble,ಶಿಲಾಸ್ಫಟಿಕ,,,,,,,,,
,Pebrine,ಗಂಟುರೋಗ,,,,,,,,,
,Pecan,ಪಿಕಾನ್ (ಒಂದು ಬಗೆ) ಹಣ್ಣು,,,,,,,,,
,Pecan nut,ಪಿಕಾನ್ ಬೀಜ,,,,,,,,,
,Pecan scab,"ಪಿಕಾನ್ ಶಿಲೀಂಧ್ರ, ಕಜ್ಜಿರೋಗ",,,,,,,,,
,Pecan weevil,ಪಿಕಾನ್ ಮೂತಿಹುಳು,,,,,,,,,
,Peck order,ಕುಕ್ಕುವಿಕೆಯ ಶ್ರೇಣಿ,,,,,,,,,
,Pectenos pubis,ರಕ್ತನಿರಿಗೆಪರೆ ಎಲುಬು/ಗುಂಜೆಲುಬು,,,,,,,,,
,Pectinate,"ಬಾಚಣಿಗೆಯಂತಿರುವಿಕೆ, ಜುಂಜಿನಂತಹ, ಬಾಚಣಿಗೆಯಂತಹ, ಹೆಣಿಗೆತೆರ, ಹೆಣಿಗೆರೂಪಿ",,,,,,,,,
,Pectineus,ಜುಂಜಿಕ ಸ್ನಾಯು,,,,,,,,,
,Pectins,ಅನುಬಂಧಗಳು,,,,,,,,,
,Pectoral,ಎದೆಯ,,,,,,,,,
,Pectoral fin,"ತೋಳಿನ ಈಜುರೆಕ್ಕೆ, ಎದೆಯ ರೆಕ್ಕೆ",,,,,,,,,
,Pectoral girdle,ಭುಜಕಟ್ಟು,,,,,,,,,
,Pedalfer,ಕಬ್ಬಿಣ ಅಲ್ಯೂಮಿನ್ ಮಣ್ಣು,,,,,,,,,
,Peddock,ಬೇಲಿಹಾಕಿದ ಚಿಕ್ಕ ಹುಲ್ಲು ಮೈದಾನ,,,,,,,,,
,Pedicel,"ಕುಡಿಮೀಸೆಯ ವೃಂತ, ತೊಟ್ಟು, ಹೂತೊಟ್ಟು, ಪುಷ್ಪಪಾತ್ರೆಯ ಹಿಡಿಕೆ, ಪುಷ್ಪವೃಂತ, ಪುಷ್ಪಮಂಜರಿಯ ಹೂವಿನ ತೊಟ್ಟು",,,,,,,,,
,Pediculosis,ಹೇನುಸೋಂಕು,,,,,,,,,
,Pedigree,"ಸಂತತಿ, ಪೀಳಿಗೆ, ವಂಶಾವಳಿ",,,,,,,,,
,Pedigree and herd record,ಪೀಳಿಗೆ ಮತ್ತು ಮಂದೆ/ಹಿಂಡಿನ ದಾಖಲೆ,,,,,,,,,
,Pedigree selection,ವಂಶಾವಳಿ ಆಯ್ಕೆ,,,,,,,,,
,Pedigree sheet,ವಂಶಾವಳಿ ಪಟ್ಟಿ,,,,,,,,,
,Pedigree tree,ಆಯ್ದ ವಿಭೇದಗಳಿಂದ ವೃದ್ಧಿಪಡಿಸಿದ ಮರ (ಇಳುವರಿ ಮತ್ತು ಗುಣಮಟ್ಟದ ದೃಷ್ಟಿಯಿಂದ),,,,,,,,,
,Pedocoal,"ಮಣ್ಣು ಚೂರ್ಣ, ಸುಣ್ಣಮಣ್ಣು",,,,,,,,,
,Pedology,"ಮಣ್ಣು ವಿಜ್ಞಾನ, ಮಣ್ಣು ಶಾಸ್ತ್ರ",,,,,,,,,
,Peduncle,ಪುಪ್ಪಮಂಜರಿವೃಂತ/ತೊಟ್ಟು,,,,,,,,,
,Peduncle coil,ಪುಷ್ಪಮಂಜರಿವೃಂತ ಸುರುಳಿ,,,,,,,,,
,Peduncle region,ಪ್ರಾಣಿದೇಹದಲ್ಲಿ ವೃಂತದಂಥ ಚಾಚು,,,,,,,,,
,Peel,"ಸಿಪ್ಪೆ ಸುಲಿ, ತೊಗಟೆ ಸುಲಿ",,,,,,,,,
,Peel oil,ನಿಂಬೆ ಸಿಪ್ಪೆಯಿಂದ ತೆಗೆದ ತೈಲ,,,,,,,,,
,Peeled ginger,ಸಿಪ್ಪೆ ತೆಗೆದ/ಸಿಪ್ಪೆ ಬಿಡಿಸಿದ ಶುಂಠಿ,,,,,,,,,
,Peeled veneer,ಸುಲಿದ ರೀತಿಯ ಮರ,,,,,,,,,
,Peeling shed,ಸುಲಿಯುವ ಶೆಡ್ಡು,,,,,,,,,
,Peepal tree,"ಪಿಪ್ಪಲಿ, ರಾಗಿಮರ, ಅಶ್ವತ್ಥ, ಅರಳೀಮರ (ಅಲಂಕಾರಿಕ ವೃಕ್ಷ)",,,,,,,,,
,Peg,ಗೂಟ,,,,,,,,,
,Peg mark,ಗೂಟದ ಗುರುತು,,,,,,,,,
,Peg planting,ದಸಿನಾಟಿ,,,,,,,,,
,Peg tooth saw,ದಸಿಹಲ್ಲು ಗರಗಸ,,,,,,,,,
,Pelagic,ಸಾಗರಕ್ಕೆ ಸಂಬಂಧಿಸಿದ,,,,,,,,,
,Pelagic insect,ಸಮುದ್ರದ ಮೇಲಿನ ಕೀಟ,,,,,,,,,
,Pelagion,ವಿಶಾಲಸಾಗರ,,,,,,,,,
,Pelagonin (pigment),ಪೆಲಾಗೊನಿನ್ ವರ್ಣದ್ರವ್ಯ (ಗುಲಾಬಿ),,,,,,,,,
,Pelican,ನೀರುಹಕ್ಕಿ,,,,,,,,,
,Pellate,ಛತ್ರಿಯಾಕಾರಿತ,,,,,,,,,
,"Pelled, seed",ಬೀಜಉಂಡೆ/ಗೋಲಿ,,,,,,,,,
,Pellet,"ಉಂಡೆ, ಗುಳಿಗೆ",,,,,,,,,
,Pellet binders,ಉಂಡೆಬಂಧಕಗಳು,,,,,,,,,
,Pellet feed,ಗುಳಿಗೆಯಾಕಾರದ ಮೇವು,,,,,,,,,
,Pelleted seed,ಲೇಪಿತ ಬೀಜ,,,,,,,,,
,Pellicle,"ತೆಳುಪರೆ, ತೆಳುಚರ್ಮ, ಪೊರೆ, ಪದರು, ಪಟಲ",,,,,,,,,
,Pelt,"ಹಸಿಚರ್ಮ, ಹದಮಾಡಿರದ ಸ್ವಾಭಾವಿಕ ಚರ್ಮ",,,,,,,,,
,Pelvic,"ಕಿಳ್ಗುಳಿ, ಸೊಂಟದ",,,,,,,,,
,Pelvic arch,ಕಿಳ್ಗುಳಿ ಕಮಾನು,,,,,,,,,
,Pelvic fin,ಸೊಂಟದ ಈಜುರೆಕ್ಕೆ,,,,,,,,,
,Pelvic girdle,ಸೊಂಟಕಟ್ಟು,,,,,,,,,
,Pelvic ligament,ಕಿಳ್ಗುಳಿಯ ತಂತುಗಟ್ಟು,,,,,,,,,
,Pelvis,"ಕಿಳ್ಗುಳಿ, ಕಿರುಹೊಟ್ಟೆ (ಶ್ರೋಣ)",,,,,,,,,
,Pen,"ದೊಡ್ಡಿ, ರೊಪ್ಪ",,,,,,,,,
,Pen for older heifers,ವಯಸ್ಸಾದ ಕಡಸುಗಳ ರೊಪ್ಪ,,,,,,,,,
,Pendant,ಕುಣಿಕೆಯುಳ್ಳ ಸಣ್ಣಹಗ್ಗ,,,,,,,,,
,Pendro,ಗಟ್ಟಿಮುಟ್ಟಾದ,,,,,,,,,
,Pendulous,"ಜೋತುಬಿದ್ದ, ತೂಗಾಡುವ, ನೇತುಬಿದ್ದ",,,,,,,,,
,Pendulus udder,ತೂಗಾಡುವ ಕೆಚ್ಚಲು,,,,,,,,,
,Penectomy,ಶಿಶ್ನ ಕತ್ತರಿಕೆ,,,,,,,,,
,Penetrant,"ಅಂತರ್ವೇಧಿ, ಒಳಪ್ರವೇಶಕ",,,,,,,,,
,Penetrate,ಛೇದಿಸು,,,,,,,,,
,Penetration,"ಅಂತರ್ವೇಧನ, ಒಳತೂರಿಕೆ",,,,,,,,,
,Penetration factor,ಛೇದನ ಘಟಕ,,,,,,,,,
,Penetration of fumigant,"ಧೂಪಕ ವ್ಯಾಪಿಸುವಿಕೆ, ಧೂಪಕ ನುಗ್ಗುವಂತೆ ಮಾಡು",,,,,,,,,
,Penguin,ಸಮುದ್ರಕೋಳಿ,,,,,,,,,
,Penicillium bulb rot,ಪೆನಿಸಿಲ್ಲಿಯಂ ಲಶುನ ಕೊಳೆ (ಶಿಲೀಂಧ್ರ ರೋಗ),,,,,,,,,
,Peninsular zone,ಪರ್ಯಾಯ ದ್ವೀಪ ವಲಯ,,,,,,,,,
,Penning site,"ಗೋಸ್ಥಾನ, ದೊಡ್ಡಿ",,,,,,,,,
,Pentamoulter,ಐದನೇ ಸಲ ಪೊರೆಬಿಡುವ ತಳಿ,,,,,,,,,
,Pentandra,ಪಂಚಕೇಸರಿ (ಪರಂಗಿಬಗೆ),,,,,,,,,
,Penultimate,ಉಪಾಂತ,,,,,,,,,
,Peonin (pigment),ಪಿಯೊನಿನ್ ವರ್ಣದ್ರವ್ಯ (ಗುಲಾಬಿ),,,,,,,,,
,Pepper,"ಮೆಣಸು, ಕರಿಮೆಣಸು, ಕಾಳುಮೆಣಸು",,,,,,,,,
,Pepper maggot,ಮೆಣಸು ಮರಿಹುಳು,,,,,,,,,
,Pepper weevil,ಮೆಣಸಿನ ಮೂತಿ ಹುಳು,,,,,,,,,
,Peppermint,"ವಿಲಾಯತಿ ಪುದೀನ, ಎಣ್ಣೆಸೊಪ್ಪು, ಮರುಗ",,,,,,,,,
,Pepsin,"ಪ್ರೊಟೀನ್ ಲಯಕ ಕಿಣ್ವ, ಜಠರರಸದ ಒಂದು ಕಿಣ್ವ",,,,,,,,,
,Peptic,ಜೀರ್ಣಕಾರಿ,,,,,,,,,
,Per capita income,ತಲಾ ಆದಾಯ,,,,,,,,,
,Per oral,ಬಾಯಿಯ ಮೂಲಕ,,,,,,,,,
,Percent germination,ಶೇಕಡಾ ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ,,,,,,,,,
,"Percent, germination",ಶೇಕಡಾ ಅಂಕುರಣ ಮೊಳಕೆ,,,,,,,,,
,"Percent, utilization",ಬಳಕೆಯ ಶೇಕಡಾ,,,,,,,,,
,Percolation,"ಒಳಪ್ರವೇಶ, ಕೆಳಮುಖ ಸೋಸಿಕೆ, ಜಿನುಗುವಿಕೆ, ಕೆಳಸೋಸುವಿಕೆ, ಬಸಿತ",,,,,,,,,
,Percolation ration,ಜಿನುಗು ಪ್ರಮಾಣ,,,,,,,,,
,Percutaneous,"ಚರ್ಮಾಂತರ, ಚರ್ಮತಳಮುಖೇನ, ಚರ್ಮದಮೂಲಕ",,,,,,,,,
,Perennial,1. ಬಹುವಾರ್ಷಿಕ 2. ಧ್ರುವಸಸ್ಯ,,,,,,,,,
,Perennial grass,ಬಹುವಾರ್ಷಿಕ ಹುಲ್ಲು,,,,,,,,,
,Perennial vegetables,ಬಹುವಾರ್ಷಿಕ ತರಕಾರಿಗಳು,,,,,,,,,
,Perfect,ಪರಿಪೂರ್ಣ,,,,,,,,,
,Perfect flower,"ಪೂರ್ಣಪುಷ್ಪ, ಉಭಯಲಿಂಗಿಪುಷ್ಪ (ಪುಂ, ಸ್ತ್ರೀ ಅಂಗಗಳೆರಡನ್ನೂ ಉಳ್ಳ ಪರಿಪೂರ್ಣಪುಷ್ಪ)",,,,,,,,,
,Perforated pipes,"ರಂಧ್ರಯುತ ಪೈಪು, ಕೊಳವೆಗಳು",,,,,,,,,
,Perforation,ರಂಧ್ರ,,,,,,,,,
,Perforator,ರಂಧ್ರಕೊರೆಯುವ ಸಾಧನ,,,,,,,,,
,Performance,"ಕಾರ್ಯಕ್ಷಮತೆ, ನಿರ್ವಹಣೆ",,,,,,,,,
,Performance evaluation,ನಿರ್ವಹಣೆ ಮೌಲ್ಯೀಕರಣ,,,,,,,,,
,Performed (wire rope),ಪೂರ್ವರೂಪಿತ (ತಂತಿ ಹಗ್ಗ),,,,,,,,,
,Perfume,"ಸುಗಂಧ, ಪರಿಮಳ",,,,,,,,,
,Perfumed oil,ಸುಗಂಧಿತ ತೈಲ,,,,,,,,,
,Pergola,"ಲತಾಮಂಟಪ ಲತಾಗೃಹ, ಬಳ್ಳಿಮಾಡ, ಉದ್ಯಾನ ಮಾರ್ಗ",,,,,,,,,
,Pergola system,ಚಪ್ಪರ ವಿಧಾನ (ದ್ರಾಕ್ಷಿಬಳ್ಳಿಗೆ ಆಕಾರ ಕೊಡುವಿಕೆ),,,,,,,,,
,Perianth,"ಪರಿದಳ ಪುಂಜ, ಪುಷ್ಪಾವರಣ, ಪರಿದಳವೃಂತ, ಪರಿದಳ ಪುಂಜ, ಪುಷ್ಪ ಪತ್ರ",,,,,,,,,
,Perianth mite,ಪುಷ್ಪಾವರಣ ನುಸಿ,,,,,,,,,
,Perianth tube,ಪುಷ್ಪಾವರಣ ಕೊಳವೆ,,,,,,,,,
,Pericardial sinus,ಹೃದಯಾವರಣ,,,,,,,,,
,Pericardium,"ಹೃದಯಕೋಶ, ಹೃದಯಾವರಣ, ಗುಂಡಿಗೆ ಸುತ್ಪರೆ",,,,,,,,,
,Pericarp,ಬೀಜಕೋಶ/ಕವಚ/ಫಲಭಿತ್ತಿ,,,,,,,,,
,Perichondrio,ಮೃದ್ವಸ್ಥಿಯ ಹೊರಕೋಶ,,,,,,,,,
,Periclinal,"ಪರಿವೇಷ್ಟಿತ, ಪರಿವೃತ",,,,,,,,,
,Periclinal chimera,"ಪರಿವೇಷ್ಟಿತ, ವಿಚಿತ್ರೋತಕ",,,,,,,,,
,Pericycle cell,ಪರಿವೃತ/ಪರಿರಂಭ ಕೋಶ,,,,,,,,,
,Periderm,ಹೊರತೊಗಟೆ,,,,,,,,,
,Perimeter,ಸುತ್ತಳತೆ,,,,,,,,,
,Perimetritis,ಗರ್ಭಾಶಯದ ಸುತ್ತಲ ಸ್ಥಾನಿಕ ಹೊರಬಿಗಿ ಪರೆಯುರಿತ,,,,,,,,,
,Perinatas,ಹೆರಿಗೆಕಾಲದ,,,,,,,,,
,Perineal,ಗುದಮುಂದಾಣ,,,,,,,,,
,Perineural sinus,"ನರಾವರಣ, ನರಾವರಣ ಕುಹರ, ನರಸುತ್ತಲ ಗುಳಿ",,,,,,,,,
,Period,ಅವಧಿ,,,,,,,,,
,"Period, age class",ವಯೋವರ್ಗ,,,,,,,,,
,"Period, conversion",ರೂಪಾಂತರಣ ಅವಧಿ,,,,,,,,,
,"Period, emergency",1. ನಿರ್ಗಮನ ಅವಧಿ 2. ತುರ್ತುಅವಧಿ,,,,,,,,,
,"Period, preparatory",ಪ್ರಾರಂಭಿಕ/ಸಿದ್ಧತಾ ಅವಧಿ,,,,,,,,,
,"Period, pressure",ಒತ್ತಡ ಅವಧಿ,,,,,,,,,
,"Period, regeneration",ಪುನರುದ್ಭವನ ಅವಧಿ,,,,,,,,,
,"Period, working plan",ಕಾರ್ಯಯೋಜನಾ ಅವಧಿ,,,,,,,,,
,Periodic,ಅವಧಿಕ,,,,,,,,,
,Periodic annual increment,ಅವಧಿಕ ವಾರ್ಷಿಕ ಸಂವೃದ್ಧಿ,,,,,,,,,
,Periodic block,ಆವರ್ತಿತ ಅರಣ್ಯ ಅಂಕಣ (ನಿರ್ಧರಿಸಿದ ಅವಧಿಯಲ್ಲಿ ಪುನರುತ್ಪತ್ತಿಗಾಗಿ ಮೀಸಲಿರಿಸಿದ ಅರಣ್ಯಭಾಗ),,,,,,,,,
,Periodic cut,ಕಾಲಿಕ ಕತ್ತರಿಸುವಿಕೆ,,,,,,,,,
,Periodic law,"ಆವರ್ತನೀಯ ನಿಯಮ, ಅವಧಿ ನಿಯಮ",,,,,,,,,
,Periodic nursery,ಅವಧಿಕ ಮೇಯಿಸುವಿಕೆ,,,,,,,,,
,Periodic table,"ಆವರ್ತನೀಯ ಪಟ್ಟಿ, ಅವಧಿ ಪಟ್ಟಿ",,,,,,,,,
,Periodical pest,ನಿಯತಕಾಲಿಕ ಪೀಡೆ,,,,,,,,,
,Periodical vaccination,ಸಕಾಲ ಲಸಿಕೆ ಹಾಕುವಿಕೆ,,,,,,,,,
,Periosteum,"ಎಲುಬಿನ ಹೊರಕವಚ, ಎಲುಬಿನ ಹೊರಪರೆ",,,,,,,,,
,Peripheral nerve cord,"ಬದಿಯ ನರಹುರಿ, ಅಂಚು ನರವ್ಯೂಹ",,,,,,,,,
,Peripheral nervous system,ಪರಿಧಿ ನರವ್ಯೂಹ,,,,,,,,,
,Peripheral neuro system,ಹೊರಮೈ ನರವ್ಯೂಹ,,,,,,,,,
,Peripheral neuropathy,ಪರಿಧಿಯ ನರಬೇನೆಗಳು,,,,,,,,,
,Peripheral retinal cell,ಪರಿಧಿ ಅಕ್ಷಿಪಟದ ಕೋಶ,,,,,,,,,
,Peripheral side,ಹೊರಮೈ ಕಡೆ,,,,,,,,,
,Peripheral sinus,ಪರಿಧಿಕುಳಿ,,,,,,,,,
,Periphery,ಅಂಚುಪರಿಧಿ,,,,,,,,,
,Periplasm,"ಪರಿದ್ರವ್ಯ, ಕಣಸುತ್ತು ಪದರ, ರೇಷ್ಮೆಮೊಟ್ಟೆಯಲ್ಲಿ ಚಿಪ್ಪಿನಡಿಯಲ್ಲಿರುವ ಜೀವದ್ರವ್ಯ",,,,,,,,,
,Periplast,ಪರಿತ್ವಚ,,,,,,,,,
,Peripneustic,ಸುತ್ತುಶ್ವಾಸಕ್ರಮ,,,,,,,,,
,Periproct,ಆಸನದಂಚು,,,,,,,,,
,Perishability,ನಾಶವಾಗುವ ಗುಣ,,,,,,,,,
,Perisperm,"ಪರಿಭ್ರೂಣಪೋಷ, ಭ್ರೂಣಪರಿವೇಷಿತ ಪೋಷಕಾಂಶ",,,,,,,,,
,Peristalsis,"ಆವರ್ಚಲನೆ, ಪರಿಕ್ರಮ ಸ್ನಾಯು ಸಂಕೋಚನ, ಕ್ರಮಾಕುಂಚನ",,,,,,,,,
,Peristatic,ಪರಿಕ್ರಮ ಸ್ನಾಯುಸಂಕೋಚನ,,,,,,,,,
,Peristome,ಪರಿಮುಖ,,,,,,,,,
,Peritoneum,"ಉದರ ಪರಿವೇಷ್ಟನ ಪಟಲ, ಕರುಳು ಪೊರೆ, ಉದರಾವರಣ ಪೊರೆ",,,,,,,,,
,Peritonitis,ಉದರ ಪರಿವೇಷ್ಟನ ಪಟಲದುರಿತ,,,,,,,,,
,Peritrichous,ಸರ್ವಕಶಾಂಗಿ,,,,,,,,,
,Peritrophic membrane,ಮಧ್ಯಕರುಳಿನ ಒಳಗೋಡೆಯ ರಕ್ಷಣಾಪೊರೆ,,,,,,,,,
,Periwinkle,ಸ್ಮಶಾನ ಮಲ್ಲಿಗೆ,,,,,,,,,
,Perky ears,ನಿಮಿರಿದ ಕಿವಿಗಳು,,,,,,,,,
,Permanent cropping system,ಸ್ಥಾಯೀ ಬೆಳೆ ಬೆಳೆಯುವಿಕೆ ಪದ್ಧತಿ,,,,,,,,,
,Permanent environmental effects,ಶಾಶ್ವತ ಪರಿಸರೀಯ ಪರಿಣಾಮಗಳು,,,,,,,,,
,Permanent gas,ಶಾಶ್ವತ ಅನಿಲ,,,,,,,,,
,Permanent hardness,"ಶಾಶ್ವತ ಗಡಸುತನ, ಶಾಶ್ವತ ಕಾಠಿಣ್ಯ",,,,,,,,,
,Permanent immunity,ಸ್ಥಿರರೋಗ ಪ್ರತಿರಕ್ಷತೆ,,,,,,,,,
,Permanent nursery,ಶ್ವಾಶ್ವತ ಸಸಿತೋಟ,,,,,,,,,
,Permanent parasite,"ನಿತ್ಯಪರತಂತ್ರಜೀವಿ, ನಿತ್ಯಪರೋಪಜೀವಿ, ನಿತ್ಯಪರಾವಲಂಬಿ",,,,,,,,,
,Permanent pasture,ಶಾಶ್ವತ ಹುಲ್ಲುಗಾವಲು,,,,,,,,,
,Permanent pest,ಶಾಶ್ವತ ಪೀಡೆ,,,,,,,,,
,Permanent teeth,ಶಾಶ್ವತ ಹಲ್ಲುಗಳು,,,,,,,,,
,Permanent wilting point,ಶಾಶ್ವತ ಬಾಡುಬಿಂದು,,,,,,,,,
,Permanently absorbed water,ಶಾಶ್ವತವಾಗಿ ಹೀರಿಕೆಗೊಂಡ ನೀರು,,,,,,,,,
,Permea meter,ವ್ಯಾಪ್ಯತಾ ಸಹಮಾಪಕ,,,,,,,,,
,Permeability,"ಒಳಸೋಸುವಿಕೆ, ವ್ಯಾಪ್ಯತೆ",,,,,,,,,
,Permeability co-efficient,ವ್ಯಾಪ್ಯತಾ ಸಹಗುಣಕ,,,,,,,,,
,Permeable membrane,"ವಿನಿಮಯ ಒಳಸೋಸಿಕೆ ಪೊರೆ, ವ್ಯಾಪ್ಯಪೊರೆ",,,,,,,,,
,Permissible,ಅನುಮೋದ್ಯ,,,,,,,,,
,Permutation,"ಕ್ರಮಪಲ್ಲಟನೆ, ಕ್ರಮಚಯ",,,,,,,,,
,Pernicious weed,"ನಾಶಕಾರಕ ಕಳೆ, ಹಾನಿಕಾರಕ ಕಳೆ",,,,,,,,,
,Peroneous longus,ನೀಳಸೂಚಿಲುಕಿ ಸ್ನಾಯು,,,,,,,,,
,Peroneus tertius,ಮಾರ್ಸೂಚಿಲುಕಿ ಸ್ನಾಯು,,,,,,,,,
,Persian gardens,ಪಾರಸಿ ಶೈಲಿಯ (ಪರ್ಶಿಯನ್ನರ ಶೈಲಿಯ) ತೋಟಗಾರಿಕೆ,,,,,,,,,
,Persian lilac,"ಹುಚ್ಚುಬೇವು, ಕಾಡುಬೇವು, ಚಿಕ್ಕಬೇವು",,,,,,,,,
,Persimmon (kaki),ಪರ್ಸಿಮ್ಮಾನ್ ಹಣ್ಣು ಮರ,,,,,,,,,
,Persistence of insect,"ಕೀಟದೃಢತೆ, ಕೀಟಪಟ್ಟು ಹಿಡಿಯುವಿಕೆ",,,,,,,,,
,Persistence of yield,ಇಳುವರಿವಲ್ಲಿ ಸಾತತ್ಯತೆ,,,,,,,,,
,Persistent,ದೃಢ,,,,,,,,,
,Persistent hymen,ಸ್ಥಿರ ಯೋನಿನಾಳಪೊರೆ,,,,,,,,,
,Persistent pest,ಹಠಮಾರಿ ಪೀಡೆ,,,,,,,,,
,Personal assistant,ಆಪ್ತಸಹಾಯಕ,,,,,,,,,
,Perspective,ಗ್ರಾಹ್ಯತೆ,,,,,,,,,
,Perspective plan,ಪ್ರತೀಕ್ಷಾ ಯೋಜನೆ,,,,,,,,,
,Perspiration,ಬೆವರಿಕೆ,,,,,,,,,
,Perssodactylus,ಬೆಸಗೊರಸಿನ ಪ್ರಾಣಿ,,,,,,,,,
,Peruvian bark (Quinine),"ಕ್ವಯನಾಮರ, ಜ್ವರಹರಿ, ಸಿಂಕೋನ",,,,,,,,,
,Peruvian gooseberry,ಬುಡ್ಡೆಹಣ್ಣು,,,,,,,,,
,Pessary,ಗರ್ಭಾಶಯ ಸ್ಥಾಪಕ,,,,,,,,,
,Pest,ಉಪದ್ರವಕಾರಿ ಪೀಡೆ,,,,,,,,,
,Pest act,ಕೀಟಕಾಯಿದೆ,,,,,,,,,
,Pest control,ಕೀಟಹತೋಟಿ,,,,,,,,,
,Pest fluctuation,ಪೀಡೆಯ ಏಳುಬೀಳು,,,,,,,,,
,Pest management,ಪೀಡೆ ನಿರ್ವಹಣೆ,,,,,,,,,
,Pest repellant,ಪೀಡೆ ವಿಕರ್ಷಕ,,,,,,,,,
,Pest simulation,ಪೀಡೆಅನುಕಾರಿ,,,,,,,,,
,Pest species,ಪೀಡೆ ಪ್ರಭೇದ,,,,,,,,,
,Pestcide tolerance,ಪೀಡೆನಾಶಕ ಸಹಿಷ್ಣುತೆ,,,,,,,,,
,Pesticide,ಪೀಡೆನಾಶಕ,,,,,,,,,
,Pestle,"ಕುಟ್ಟಣಿ, ಒನಕೆ",,,,,,,,,
,Pet,"ಪೀಡೆ, ಪಿಡುಗು",,,,,,,,,
,Petal,"ಪುಷ್ಪದಳ, ಹೂದಳ, ಹೂವಿನ ಎಸಳು",,,,,,,,,
,Petal fall stage,ಹೂದಳ ಉದುರುವ ಹಂತ,,,,,,,,,
,Petal segment,ಪುಷ್ಪದಳ ಖಂಡ,,,,,,,,,
,Petaloid sepal,ಪುಷ್ಪದಳದಂಥ ಪುಷ್ಪ ಪತ್ರ,,,,,,,,,
,Petard and borer,ಕಟ್ಟಿಗೆ ವಿಸ್ಫೋಟನ ಮತ್ತು ಕೊರೆತ,,,,,,,,,
,Peterman,"ಮೀನುಹಿಡಿಯುವವ, ಮೀನುಗಾರ",,,,,,,,,
,Petha,1. ಬುಡಕುಂಬಳಕಾಯಿ 2. ಬೂದುಕುಂಬಳಕಾಯಿಗಳಿಂದ ತಯಾರಿಸಿದ ಸಿಹಿಮಿಠಾಯಿ,,,,,,,,,
,Petiole,"ಎಲೆತೊಟ್ಟು, ಎಲೆಯ ಕಾವು, ಪತ್ರವೃಂತ, ತೊಟ್ಟು",,,,,,,,,
,Petle,"ಕಟ್ಟು, ಅರೆಕ",,,,,,,,,
,Petrified,"ನಿಶ್ಚೇಷ್ಟಿತ, ಶಿಲೀಕೃತ",,,,,,,,,
,Petrographic technique,ಶಿಲಾ ರಚನಾತಂತ್ರ,,,,,,,,,
,"Petroleum, crude",ಕಚ್ಚಾ ಪೆಟ್ರೋಲಿಯಂ,,,,,,,,,
,Petrophyte,"ಶಿಲೆಗಳ ಮೇಲೆ ಬೆಳೆಯಬಲ್ಲ ಸಸ್ಯ, ಶಿಲಾಸಸ್ಯ",,,,,,,,,
,Petunia,ಪೆಟೂನಿಯಾ ಹೂವು,,,,,,,,,
,pF value,ಪಿಎಫ್ ಮೌಲ್ಯ,,,,,,,,,
,pH,"ಪಿಎಚ್, ರಸಸಾರ, ಕ್ಷಾರತೆ",,,,,,,,,
,pH scale,"ಪಿಎಚ್ ಮಾಪನ, ಪಿಎಚ್ ಮಾನದಂಡ (ಆಮ್ಲಕಾರಕತೆಗಳ ಅಭಿವ್ಯಕ್ತಿ ಮಾನಕ)",,,,,,,,,
,pH value,ಪಿಎಚ್ ಮೌಲ್ಯ,,,,,,,,,
,Phagocyte,"ರೋಗಾಣುಗಳನ್ನು ನುಂಗಿ ಜೀರ್ಣಿಸುವ ಕೋಶ, ತೀನಿಕೋಶ, ಭಕ್ಷಕ ಕೋಶ, ಶ್ವೇತರಕ್ತಕಣ, ಬಿಳಿರಕ್ತಕಣ",,,,,,,,,
,Phagocytosis,ಶ್ವೇತರಕ್ತಕಣದಿಂದ ನಿರ್ನಾಮಗೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Phagotrophic,ಆಹಾರಪೋಷಿತ,,,,,,,,,
,Phalanges,ಬೆರಳೆಲುಬುಗಳು,,,,,,,,,
,Phalanx,ಬೆರಳೆಲುಬು,,,,,,,,,
,Phalsa,ಫಾಲ್ಸ ಹಣ್ಣು/ಮರ,,,,,,,,,
,Phanerogamic parasite,ಸ್ಫುಟಪುಷ್ಟಿ ಪರಾವಲಂಬಿ,,,,,,,,,
,Phanerogams,ಪುಷ್ಪವಂತ ಸಸ್ಯಗಳು,,,,,,,,,
,Phanerophyte,ಹೂಬಿಡುವ ಸಸ್ಯಗಳು,,,,,,,,,
,Pharmacology,"ಔಷಧೀಯಶಾಸ್ತ್ರ, ಔಷಧಿಶಾಸ್ತ್ರ, ಔಷಧಶಾಸ್ತ್ರ",,,,,,,,,
