ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Ventral mesentetic,ಕೆಳಮಧ್ಯಾಧಾರ ಪಟಲದ,,,,,,,,,
,Ventral nerve cord,"ನರಹುರಿ, ಕೆಳನರಹುರಿ",,,,,,,,,
,Ventral root,ಉದರ ಮೂಲ ಭಾಗ,,,,,,,,,
,Ventral sac or rumen,ಮೆಲಕು ಚೀಲದಲ್ಲಿನ ಕೆಳಭಾಗದ ಚೀಲ,,,,,,,,,
,Ventral surface,ಅಧೋಭಾಗ,,,,,,,,,
,Ventricle,"1. ಕುಹರ 2. ಹೃತ್ಕುಕ್ಷಿ, ಕೆಳಭಾಗದ ಚೀಲ",,,,,,,,,
,Ventriculus,"1. ಜಠರ 2. ಮಿದುಳ್ಗುಣಿ, ಗುಂಡಿಗುಣಿ",,,,,,,,,
,Venturi,"ಸಂಕುಚಿತ, ವಾಯುಮಾರ್ಗ",,,,,,,,,
,Venule,"ಅಭಿಲೋಮನಾಳ, ಕಿರಿ ನರ/ಸಿರ",,,,,,,,,
,Veranda garden,"ಕೈಸಾಲೆ (ವರಾಂಡ) ಗಳಲ್ಲಿ ಬೆಳೆಸುವ ತೋಟ, ಪಡಸಾಲೆ ತೋಟ",,,,,,,,,
,Verbena,ವರ್ಬಿನ ಹೂವು,,,,,,,,,
,Verdigris green,ನೀಲಿಮಿಶ್ರಿತ ಹಸುರು,,,,,,,,,
,Vermicide,"ಜಂತುನಾಶಕ, ಕ್ರಿಮಿನಾಶಕ",,,,,,,,,
,Vermiform appendix,ಹುಳುರೂಪಿ ತುದಿಗಳು,,,,,,,,,
,Vermifuge,"ಜಂತುಹುಳುನಾಶಕ, ಕ್ರಿಮಿಹಾರಿ, ಜಂತುಹಾರಿ, ಜಂತುನಾಶಕ",,,,,,,,,
,Vermilion blotch,ಸಿಂಧೂರ/ಕುಂಕುಮ ಬಣ್ಣದ ಕಲೆ,,,,,,,,,
,Vermin,"ಕ್ರಿಮಿ, ಈತಿಜಂತು, ಹುಳು",,,,,,,,,
,Vernalization,"ವಸಂತೀಕರಣ, ವಿಶಿಷ್ಟ ರೀತಿಯ ಉಪಚಾರ",,,,,,,,,
,Vernation,ಮೊಗ್ಗಿನೊಳಗಿನ ಪತ್ರ ವಿನ್ಯಾಸ,,,,,,,,,
,Verruco,"ಗುಬುಟು, ಉಬ್ಬು, ನರೂಲಿ",,,,,,,,,
,Verrucose,"ಗುಳ್ಳೆ, ಉಬ್ಬುನಾಳ, ನಾಳೂಲಿ",,,,,,,,,
,Verruculose,ಸೂಕ್ಷ್ಮಗುಳ್ಳೆ,,,,,,,,,
,Versatile,"ತಿರುಗಬಲ್ಲ, ಬಹುಮುಖ ಸಾಮರ್ಥ್ಯದ",,,,,,,,,
,Vertebra,ಬೆನ್ನೆಲುಬು,,,,,,,,,
,Vertebral artery,ಕಶೇರುಕ/ಬೆನ್ನೆಲುಬು ಅಪಧಮನಿ,,,,,,,,,
,Vertebral column,ಬೆನ್ನುಹುರಿ,,,,,,,,,
,Vertebrate,"ಕಶೇರುಕ ಪ್ರಾಣಿ, ಬೆನ್ನೆಲುಬಿನ ಪ್ರಾಣಿ",,,,,,,,,
,Vertex,"ಶಿಖರ, ನೆತ್ತಿ, ಅತ್ಯುಚ್ಚ ಬಿಂದು",,,,,,,,,
,Vertical,"ಲಂಬ, ಲಂಬವಾಗಿರುವ",,,,,,,,,
,Vertical axis,"ಲಂಬ ಅಕ್ಷರೇಖೆ, ಲಂಬಾಕ್ಷ",,,,,,,,,
,Vertical distance,ಲಂಬದೂರ,,,,,,,,,
,Vertical garden,ಲಂಬನಿಲುವು ತೋಟ,,,,,,,,,
,Vertical interval,ಲಂಬಾಂತರ,,,,,,,,,
,Vertical mulching,ಕಪ್ಪು ಮಣ್ಣಿನಲ್ಲಿ ಅನುಸರಿಸುವ ಜಲಸಂರಕ್ಷಣಾ ವಿಧಾನ,,,,,,,,,
,Vertical plane,"ಶೃಂಗಸಮತಲ, ಲಂಬಸಮತಲ",,,,,,,,,
,Vertical section,ಲಂಬಕೊಯ್ತ ಭಾಗ,,,,,,,,,
,Verticillate,"ಆವರಿತ, ಸುತ್ತು ಆವರಿಸಿದ",,,,,,,,,
,Verticillium wilt,ಆವರ್ತ ಬಾಡುವ ರೋಗ,,,,,,,,,
,Vertisol,"ಎರೆ ಭೂಮಿ, ಕಪ್ಪು ಮಣ್ಣಿನ ಭೂಮಿ",,,,,,,,,
,Vesicle,"ಚೀಲ, ಗುಳ್ಳೆ, ಕೋಶ, ನೀರ್ಗುಳ್ಳೆ",,,,,,,,,
,Vesicular cell,ಗುಳ್ಳೆಯಾಕಾರದ ಕೋಶ,,,,,,,,,
,Vesicular follicles,ಅಂಡಾಣು ಬುಡ್ಡೆಗಳು,,,,,,,,,
,Vesicular mass,ಗುಳ್ಳೆಯ ದ್ರವ್ಯರಾಶಿ,,,,,,,,,
,Vesicular rock,ಗುಳ್ಳೆಗಳೆದ್ದ ಬಂಡೆ,,,,,,,,,
,Vesicular stomatitis,ನೀರ್ಗುಳ್ಳೆ ಬಾಯಿಹುಣ್ಣು,,,,,,,,,
,Vesicular structure,"ಅನಿಲದ್ವಾರರಚನೆ, ಗುಳ್ಳೆಯಾಕಾರದ ರಚನೆ",,,,,,,,,
,Vesiculose,ಬಹುಚೀಲಗಳಿಂದಾದ,,,,,,,,,
,Vessel,"ದೋಣಿ, ನಾಳಗಳು",,,,,,,,,
,Vestibule,"ಯೋನಿಕೋಶ, ನಾಳ ಮುಖ, ನಾಳಕೋಶ",,,,,,,,,
,Vestige,"1. ಅವಶೇಷ 2. ಹೆಜ್ಜೆಗುರುತು, ಜಾಡು, ಸುಳಿವು",,,,,,,,,
,Vestigeal,ಅವಶೇಷಿ,,,,,,,,,
,Veterinarian,ಪಶುವೈದ್ಯ,,,,,,,,,
,Veterinary aid,ಪಶುವೈದ್ಯಕೀಯ ನೆರವು,,,,,,,,,
,Veterinary care,ಪಶುವೈದ್ಯಕೀಯ ಆರೈಕೆ,,,,,,,,,
,Veterinary charges,ಪಶುವೈದ್ಯಕೀಯ ವೆಚ್ಚಗಳು,,,,,,,,,
,Veterinary entomology,ಪಶುವೈದ್ಯಕೀಯ ಕೀಟವಿಜ್ಞಾನ,,,,,,,,,
,Veterinary medicine,ಪಶುವೈದ್ಯಕೀಯ ಚಿಕಿತ್ಸಾಶಾಸ್ತ್ರ,,,,,,,,,
,Veterinary public health,ಪಶುವೈದ್ಯಕೀಯ ಸಾರ್ವಜನಿಕ ಆರೋಗ್ಯ,,,,,,,,,
,Veterinary science,ಪಶುವೈದ್ಯಕೀಯ ವಿಜ್ಞಾನ,,,,,,,,,
,Veterinay collage,ಪಶುವೈದ್ಯಕೀಯ ಕಾಲೇಜು,,,,,,,,,
,"Vetiver (khas khas, khas grass)","ಲಾವಂಚ, ಖಸ್‌ಖಸ್‌ ಹುಲ್ಲು",,,,,,,,,
,Viability,"1. ಮೊಳೆಯುವಿಕೆ/ಮೊಳೆಯುವ ಸಾಮರ್ಥ್ಯ, ಜೀವಶಕ್ತಿ, ಜೀವಂತಿಕೆ 2. ಪ್ರಾಯೋಜನೆಯೊಂದರ ಲಾಭದಾಯಕತೆ",,,,,,,,,
,Viability of seeds,ಬೀಜಗಳ ಮೊಳಕೆ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Viable pollen,ಜೀವಂತ/ಸಜೀವ ಪರಾಗ,,,,,,,,,
,Viable seed,ಜೀವಶಕ್ತಿ ಹೊಂದಿರುವ/ಮೊಳೆಯಬಲ್ಲ ಬೀಜ,,,,,,,,,
,Vibration,"ಕಂಪನ, ಅಲುಗಾಟ",,,,,,,,,
,Vibration plane,ಕಂಪನ ಸಮತಲ,,,,,,,,,
,Vibrator,ಕಂಪಕ,,,,,,,,,
,Vibrissae,"ಬಿರುಗರಿಗಳು, ಬಿರುಗೂದಲು",,,,,,,,,
,Vicious animal,ಅಪಾಯಕಾರಿ ಪ್ರಾಣಿ,,,,,,,,,
,Vicious cow,ಅಪಾಯಕಾರಿ ಹಸು,,,,,,,,,
,Vigna unguculata,ಅಲಸಂದೆ,,,,,,,,,
,Vigorous,"ಹುರುಪಿನ, ಶಕ್ತಿಯುತ",,,,,,,,,
,Vigour,"ಓಜ, ಸತ್ವ, ಕಸುವು",,,,,,,,,
,Village community,ಗ್ರಾಮ ಸಮುದಾಯ,,,,,,,,,
,Vine,"1. ಬಳ್ಳಿ, ಲತೆ 2. ದ್ರಾಕ್ಷಿಬಳ್ಳಿ",,,,,,,,,
,Vine crops,ಬಳ್ಳಿ ಬೆಳೆಗಳು,,,,,,,,,
,Vine girdling beetle,"ದ್ರಾಕ್ಷಿ ದುಂಬಿ, ದ್ರಾಕ್ಷಿ ಬಳ್ಳಿಗಳ ಕಾಂಡ ಕತ್ತರಿಸುವ ದುಂಬಿ",,,,,,,,,
,Vine scales,ದ್ರಾಕ್ಷಿ ಶಲ್ಕಗಳು,,,,,,,,,
,Vine yard,ದ್ರಾಕ್ಷಿ ತೋಟ,,,,,,,,,
,Vinegar,"ಸಿರ್ಕ, ಹುಳಿರಸ, ವಿನಿಗರ್",,,,,,,,,
,Vinifera grapes,ಯೂರೋಪಿನ ದ್ರಾಕ್ಷಿ ತಳಿಗಳು,,,,,,,,,
,Vinometer,ಮದ್ಯಸಾರಮಾಪಕ,,,,,,,,,
,Vintage,1. ಉತ್ತಮ ದರ್ಜೆಯ (ದ್ರಾಕ್ಷಾರಸದ) 2. ಪ್ರಾಚೀನವಾದ ನಿರ್ಮಾಣದ,,,,,,,,,
,viny,ಬಳ್ಳಿ ರೂಪದ,,,,,,,,,
,Violent spasms,"ಉಗ್ರ ಸೆಳೆತ, ತೀವ್ರ ಎಳೆತ",,,,,,,,,
,Violet,"ಊದಾ, ನೀಲ, ನೇರಳೆ, ನೀಲಲೋಹಿತ ಬಣ್ಣ",,,,,,,,,
,Violet root rot,ಕೆನ್ನೀಲಿ ಬೇರುಕೊಳೆರೋಗ,,,,,,,,,
,Viraemia,"ವೈರಸ್ ನಂಜು, ವಿಷಾಣುರಕ್ತತೆ",,,,,,,,,
,Virgin forest,"ಮೀಸಲುಕಾಡು, ಮಾನವ ಹಸ್ತಕ್ಷೇಪಕ್ಕೊಳಗಾಗದ ಕಾಡು",,,,,,,,,
,Virgin soil,"ಅಕೃಷ್ಟ ಮಣ್ಣು ಬೇಸಾಯಕ್ಕೊಳಗಾಗದ, ಪ್ರಾಕೃತಿಕವಾಗಿರುವ ಮಣ್ಣು",,,,,,,,,
,Viricide,ವೈರಸ್ ನಾಶಕ,,,,,,,,,
,Virosis,ವೈರಸ್ ರೋಗ,,,,,,,,,
,Virulence,"ವಿಷಮತೆ, ಉಗ್ರತೆ, ವಿಷತೆ",,,,,,,,,
,Virulent,"ಉಗ್ರ, ವಿಷಮ",,,,,,,,,
,Virus,"ನಂಜು, ವಿಷಾಣು, ವೈರಸ್, ಮುರುಡ, ನಂಜಾಣು",,,,,,,,,
,Virus disease,"ನಂಜುರೋಗ, ವೈರಸ್/ಮುರುಡ ರೋಗ",,,,,,,,,
,Viscera,"ಒಳಾಂಗಗಳು, ಅಂತರವಯವಗಳು (ನಿರ್ದಿಷ್ಟವಾಗಿ ಎದೆ ಮತ್ತು ಹೊಟ್ಟೆಯ ಅಂಗಗಳು), ಪಾಚಕಾಂಗ, ಆಂತ್ರ",,,,,,,,,
,Visceral,"ಅಂತರ್ ಅವಯವದ, ಒಳಾಂಗದ",,,,,,,,,
,Visceral cavity,"ಅಂತರಾವಯವ ಕುಳಿ, ಒಳಾಂಗಕುಳಿ",,,,,,,,,
,Visceral layer,"ಉದರಕುಹರ ಕೋಶದ ಒಳಪೊರೆ, ಒಳಾಂಗ ಪೊರೆ/ಪದರ",,,,,,,,,
,Visceral muscle,"ಅಂತರ್‌ ಅವಯವ ಸ್ನಾಯು, ಒಳಾಂಗ ಸ್ನಾಯು",,,,,,,,,
,Visceral nervous system,"ಅಂತರ್ ಅವಯವಗಳ ನರವ್ಯೂಹ, ಒಳಾಂಗಗಳ ನರವ್ಯೂಹ, ಅಂತರಾವಯವ ನರವ್ಯವಸ್ಥೆ",,,,,,,,,
,Visceral sinus,ಮಧ್ಯಕುಹರ,,,,,,,,,
,Visceral taint,ಅಂತರಾವಯವ ಕಲೆ,,,,,,,,,
,Viscerogenic,ಒಳಾಂಗಜನಿತ,,,,,,,,,
,Viscid,"ಅಂಟುವ, ಅಂಟಂಟಾದ",,,,,,,,,
,Viscosity,"ಸ್ನಿಗ್ಧತೆ, ಸ್ನಿಗ್ಧತ್ವ, ಜಿಗುಟುತನ, ಶ್ಯಾನತ್ವ, ಚಿಗುಟು, ಅಂಟುಗುಣ",,,,,,,,,
,Viscous,ಸ್ನಿಗ್ಧ,,,,,,,,,
,Viscous froth,ಅಂಟಂಟು ನೊರೆ,,,,,,,,,
,Viscum articulatum,ಗಿಡಭಕ್ಷ,,,,,,,,,
,Vision,ದೃಷ್ಟಿ,,,,,,,,,
,Visual aid,ದೃಷ್ಟಿ ಸಾಧನ,,,,,,,,,
,Vitafilm,ಜೀವಸತ್ವ ಸವರಿದ ತೆಳ್ಳನೆಯ ಹಾಳೆ,,,,,,,,,
,Vital,"ಅತಿ ಮುಖ್ಯವಾದ, ಅತ್ಯಾವಶ್ಯಕವಾದ, ಪ್ರಾಣಾಧಾರವಾದ, ಜೀವನಾವಶ್ಯಕ",,,,,,,,,
,Vital importance,ಮಹತ್ವದ ಪ್ರಾಮುಖ್ಯತೆ,,,,,,,,,
,Vitality,"ಚೈತನ್ಯ, ಶಕ್ತಿ, ಜೀವಶಕ್ತಿ, ಪ್ರಾಣಧಾರಣ ಶಕ್ತಿ, ಜೀವಾಳ, ಬಲ, ಸತ್ವ",,,,,,,,,
,Vitamin,"ಆಹಾರಸತ್ವ, ಅನ್ನಾಂಗ, ಜೀವಸತ್ವ, ವಿಟಮಿನ್",,,,,,,,,
,Vitelline,"ಅಂಡಸತ್ವ, ಮೊಟ್ಟೆಯ ಹಳದಿ ಬಂಡಾರ, ಬಂಡಾರ ಸಸಾರಜನಕ",,,,,,,,,
,Vitelline membrane,ಭ್ರೂಣಾವರಣ ಪರೆ/ಪೊರೆ,,,,,,,,,
,Vitelline vein,"ಬಂಡಾರ ಸಿರ, ಬಂಡಾರ ರಕ್ತನಾಳ",,,,,,,,,
,Vitellogenesis,ಬಂಡಾರ ವಿಕಾಸ,,,,,,,,,
,Vitellophage,ಬಂಡಾರ ಭಕ್ಷಕ,,,,,,,,,
,Viticultural industry,ದ್ರಾಕ್ಷಿಕೃಷಿ ಉದ್ಯಮ/ಕೈಗಾರಿಕೆ,,,,,,,,,
,Viticulture,ದ್ರಾಕ್ಷಿ ಕೃಷಿ/ಬೇಸಾಯ,,,,,,,,,
,Vitriol,"ಗಂಧಕಾಮ್ಲ, ಗಂಧಕಾಮ್ಲ ಲವಣ",,,,,,,,,
,Vitta,ತೈಲನಾಳ,,,,,,,,,
,Vitular,1. ಕರುಹಾಕುವ 2. ಕರುವಿನ 3. ಕರುಮಾಂಸದ,,,,,,,,,
,Vivarium,"ಪ್ರಾಣಿ ಸಂಶೋಧನಾಲಯ, ಪ್ರಾಣಿಶಾಲೆ, ಪ್ರಾಣಿವನ",,,,,,,,,
,Vivious bull,ಉಗ್ರಸ್ವರೂಪದ ಹೋರಿ,,,,,,,,,
,Viviparity,"ಜರಾಯುಜತ್ವ, ಮರಿಹಾಕಣೆ, ಈನಿಕೆ",,,,,,,,,
,Viviparous,"ಜರಾಯುಜ, ಮರಿಹಾಕುವ, ಮರಿಗಳನ್ನು ಹೆರುವ, ಈನುವ",,,,,,,,,
,Vivipary,ಹಣ್ಣಿನೊಳಗೇ ಬೀಜ ಮೊಳೆಯುವುದು,,,,,,,,,
,Vivisectorium,ಜೀವಿಪ್ರಯೋಗಾಲಯ,,,,,,,,,
,Vocal cord,"ಸ್ವರತಂತು, ಧ್ವನಿನಾಳ",,,,,,,,,
,Volatile,"ಆವಿಯಾಗುವ, ಬಾಷ್ಪಶೀಲ, ವಾಯುರೂಪವಾಗುವ, ಬಾಷ್ಪರೂಪವಾಗುವ, ವಾಯುರೂಪಿ",,,,,,,,,
,Volatile fatty acid,ಆವಿಯಾಗುವ ಕೊಬ್ಬಿನ ಆಮ್ಲ,,,,,,,,,
,Volatile liquid,"ಆವಿಯಾಗುವ ದ್ರವ, ಚಂಚಲ ದ್ರವ",,,,,,,,,
,Volatile oil,ಚಂಚಲ ತೈಲ,,,,,,,,,
,Volatility,"ಆರುವಿಕೆ, ಬಾಷ್ಪಶೀಲತೆ",,,,,,,,,
,Volatisation,"ಆವೀಕರಣ, ಬಾಷ್ಪೀಕರಣ",,,,,,,,,
,Volcanic ash,"ಅಗ್ನಿಪರ್ವತ ಬೂದಿ, ಜ್ವಾಲಾಮುಖಿ ಬೂದಿ",,,,,,,,,
,Volcanic cinder,"ಅಗ್ನಿಪರ್ವತ ಕಿಟ್ಟ, ಜ್ವಾಲಾಮುಖಿ ಕಿಟ್ಟ",,,,,,,,,
,Volcanic crater,"ಅಗ್ನಿಪರ್ವತಕುಂಡ, ಜ್ವಾಲಾಮುಖಿ ಕುಂಡ",,,,,,,,,
,Volcanic lava,"ಲಾವಾರಸ, ಅಗ್ನಿ ಪರ್ವತದಿಂದ ಹೊರಹರಿಯುವ ಲಾವಾರಸ",,,,,,,,,
,Volcanic rock,"ಜ್ವಾಲಾಮುಖಿ ಶಿಲೆ, ಅಗ್ನಿಪರ್ವತದ ಶಿಲೆ",,,,,,,,,
,Volcano,"ಅಗ್ನಿಪರ್ವತ, ಜ್ವಾಲಾಮುಖಿ",,,,,,,,,
,Voltage,ವೋಲ್ಟೇಜ್,,,,,,,,,
,Voltameter,"ವೋಲ್ಟೇಜ್ ಮಾಪಕ, ವೋಲ್ಟಾಮೀಟರ್, ವಿದ್ಯುತ್ಪ್ರವಾಹಮಾಪಕ",,,,,,,,,
,Voltinism,ಒಂದುವರ್ಷದಲ್ಲಿ ಜೀವನ ಮುಗಿಸುವ ಪೀಳಿಗೆಗಳು,,,,,,,,,
,Volume,"ಗಾತ, ಘನಮಾನ, ಘನ ಅಳತೆ, ಗಾತ್ರ ಪ್ರಮಾಣ",,,,,,,,,
,Volumeter,ಗಾತ್ರಮಾಪಕ,,,,,,,,,
,Volumetric,"ಅಳತೆ ಮಾಡಲು ಬಳಸುವ, ಗಾತ್ರಾತ್ಮಕ, ಘನಮಾಪಕ",,,,,,,,,
,Volumetric analysos,ಗಾತ್ರವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,Volumetric flask,ಪ್ರಮಾಣಮಾಪಕ ಸೀಸೆ,,,,,,,,,
,Voluntary birth control,ಐಚ್ಛಿಕ/ಸ್ವಪ್ರೇರಿತ ಸಂತತಿ ನಿಯಂತ್ರಣ,,,,,,,,,
,Voluntary control,"ಅಪ್ರೇರಿತ ನಿಯಂತ್ರಣ, ಸ್ವಯಂ ನಿಯಂತ್ರಣ",,,,,,,,,
,Voluntary muscle,"ಸ್ವಯಂನಿಯಂತ್ರಿತ ಸ್ನಾಯು, ಐಚ್ಛಿಕಸ್ನಾಯು",,,,,,,,,
,Voluntary organisation,ಸ್ವಯಂಸೇವಾ ಸಂಸ್ಥೆ,,,,,,,,,
,Volunteer plants,ತಾವಾಗಿ ಬೆಳೆದ ಅನಪೇಕ್ಷಿತ ಸಸ್ಯಗಳು,,,,,,,,,
,Voyage,ಸಮುದ್ರ ಪ್ರಯಾಣ,,,,,,,,,
,Vulnerability,ಸುಲಭ ಭೇದ್ಯತೆ ಶತ್ರು/ರೋಗ ಆಕ್ರಮಣಕ್ಕೆ ತುತ್ತಾಗುವಿಕೆ,,,,,,,,,
,Vulnerable stage,"ದುರ್ಬಲ ಸ್ಥಿತಿ, ಭೇದ್ಯ ಹಂತ, ದುರ್ಬಲ ಹಂತ",,,,,,,,,
,Vulture,ರಣಹದ್ದು,,,,,,,,,
,Vulva,"ಯೋನಿಮೂಲ, ಪುಕುಳಿ, ಭಗ, ಯೋನಿ, ಯೋನಿಮುಖ, ಉಪಸ್ಥೆ",,,,,,,,,
,Wade,ಕೆಸರಿನಲ್ಲಿ ನಡೆ,,,,,,,,,
,Wage,"ಕೂಲಿ, ಸಂಬಳ, ಪಗಾರ",,,,,,,,,
,Waking buds,ಸುಪ್ತಾವಸ್ಥೆಯಿಂದ ಎಚ್ಚೆತ್ತ ಮೊಗ್ಗುಗಳು,,,,,,,,,
,Walks,"ಕಾಲುದಾರಿ, ನಡೆದಾಡುವ ದಾರಿ",,,,,,,,,
,Wall,ಭಿತ್ತಿ ಗೋಡೆ,,,,,,,,,
,Wallowing,ಪ್ರಾಣಿಗಳ ಜಲಕ್ರೀಡೆ,,,,,,,,,
,Walnut,ಅಕ್ರೋಟ ಹಣ್ಣು (ಮರ),,,,,,,,,
,Walrus,ಕಡಲ್ಗುದುರೆ,,,,,,,,,
,Wardian case,ಗಾಜು ಇಲ್ಲವೇ ಅಂಥ ವಸ್ತುವಿನ ಹೊದಿಕೆ,,,,,,,,,
,Warehouse moth,"ಉಗ್ರಾಣ ಮಳಿಗೆ ಪತಂಗ, ದಾಸ್ತಾನು ಮಳಿಗೆ ಪತಂಗ",,,,,,,,,
,Warehousing corporation,ದಾಸ್ತಾನಿ ಮಳಿಗೆ ನಿಗಮ,,,,,,,,,
,Warm,ಬೆಚ್ಚಗೆ,,,,,,,,,
,Warm blooded animal,ಬಿಸಿರಕ್ತದ ಪ್ರಾಣಿ,,,,,,,,,
,Warm season crop,ಸುಖೋಷ್ಣ/ಬೇಸಿಗೆಯ ಬೆಳೆ,,,,,,,,,
,Warm season vegetables,"ಬೇಸಗೆಯ ತರಕಾರಿಗಳು, ಉಷ್ಣ ಋತುಮಾನದ ತರಕಾರಿಗಳು",,,,,,,,,
,Warp,"1. ಬಾಗು, ಡೊಂಕಾಗು 2. ದಾರಿತಪ್ಪಿಸು, ವಕ್ರಗೊಳಿಸು",,,,,,,,,
,Wart,"1. ಹುಲ್ಲುರಿ 2. ನರುಲಿ, ನರವಲಿ, ನರಹುಲಿ, ಚರ್ಮದ ಮೇಲಿನ ಸಣ್ಣ ಗಂತಿ",,,,,,,,,
,Wart grass,"ಕಳ್ಳಿ, ಮಸ್ಸೆದಾರ",,,,,,,,,
,Warty,"ನರಹುಲಿಯಂತಹ, ಗಂಟಿನಂಥ",,,,,,,,,
,Wash,ತೊಳೆ,,,,,,,,,
,Wash bottle,"ಮಾರ್ಜಕಸೀಸೆ, ತೊಳೆಸೀಸೆ",,,,,,,,,
,Wash drop,ತೊಳೆಹನಿ,,,,,,,,,
,Washer,"ಬಿಗಿ ಬಿಲ್ಲೆ, ರಂಧ್ರವಿರುವ ಬಿಲ್ಲೆ",,,,,,,,,
,Washing soda,ತೊಳೆಯುವ ಸೋಡ,,,,,,,,,
,Washington navel orange,ವಾಷಿಂಗ್ ಟನ್ ನೇವಲ್ ಕಿತ್ತಳೆ,,,,,,,,,
,Wasp,ಕಡಜ/ಕಣಜ,,,,,,,,,
,Waste,ನಿರುಪಯುಕ್ತ,,,,,,,,,
,Waste food,ಯಾವುದೇ ಆಹಾರದಲ್ಲಿಯ (ಜಾನುವಾರು ಮಾಂಸದಲ್ಲಿಯ) ನಿರುಪಯುಕ್ತ ಭಾಗಗಳು,,,,,,,,,
,Waste land,"ನಿರುಪಯೋಗಿ ಜಮೀನು, ಬೇಸಾಯಕ್ಕಾಗದ ಭೂಮಿ/ಪಾಳುಭೂಮಿ, ಬಂಜರು ಭೂಮಿ",,,,,,,,,
,Waste weir,"ಹೊಳೆಗಟ್ಟಿಕೋಡಿ, ಉಪಯೋಗಿಸಿದ ನೀರಿನ ಕೋಡಿ",,,,,,,,,
,Watch glass,ಪರೀಕ್ಷಾಗಾಜು,,,,,,,,,
,Water application efficiency,ನೀರೊದಗಿಸುವ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Water bag,ನೀರಿನ ಚೀಲ,,,,,,,,,
,Water balance,ನೀರು/ಜಲ ಸಮತೋಲನೆ,,,,,,,,,
,Water basin,"ನೀರು ಮಡಿ, ನೀರಿನ ಹೊಂಡ",,,,,,,,,
,Water bath,"1. ಜಲಶಾಖ ಪಾತ್ರೆ 2. ನೀರುಸ್ನಾನ, ಜಲಸ್ನಾನ",,,,,,,,,
,Water bird,ನೀರುಹಕ್ಕಿ,,,,,,,,,
,Water bloom,ಜಲಪುಷ್ಪ,,,,,,,,,
,Water borne disease,"ಜಲಜನ್ಯ ರೋಗ, ನೀರಿನಿಂದ (ಮುಖಾಂತರ) ಹರಡುವ ರೋಗ",,,,,,,,,
,Water buffalo,ನೀರೆಮ್ಮೆ,,,,,,,,,
,Water catch,ನೀರು ಸಂಗ್ರಹಣಾ ಮಡು,,,,,,,,,
,Water channel,ನೀರ್ಗಾಲುವೆ,,,,,,,,,
,Water conservation,ಜಲ/ನೀರು ಸಂರಕ್ಷಣೆ,,,,,,,,,
,Water control device,ಜಲನಿಯಂತ್ರಣ ಸಾಧನ,,,,,,,,,
,Water conveyance efficiency,ಜಲ ಸಂವಹನ/ಸಾಗಣೆ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Water course,"ಜಲಮಾರ್ಗ, ನೀರು ಹರಿಯುವ ದಾರಿ",,,,,,,,,
,Water cress,ನೀರು ಸೊಪ್ಪು,,,,,,,,,
,Water culture solution,ಜಲಸಾಕಣೆ ದ್ರಾವಣ,,,,,,,,,
,Water cycle,ಜಲಚಕ್ರ,,,,,,,,,
,Water deficit,ನೀರು ಕೊರತೆ (ಮಣ್ಣಿನ ತೇವಾಂಶ ಕ್ಷೇತ್ರಸಾಮರ್ಥ್ಯಕ್ಕೆ ಸಮಾನವಾಗಲು ಅವಶ್ಯವಿರುವ ನೀರಿನಾಂಶ ಕೊರತೆ),,,,,,,,,
,Water distribution efficiency,ಜಲವಿತರಣಾ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Water erosion,ಜಲಕೊಚ್ಚಣೆ,,,,,,,,,
,Water fall,ಜಲಪಾತ,,,,,,,,,
,Water fern,ಜಲಜರೀಗಿಡ,,,,,,,,,
,Water furrow,ನೀರುಗಾಲುವೆ,,,,,,,,,
,Water garden,ಜಲೀಯ/ನೀರಿನ ತೋಟ,,,,,,,,,
,Water gas,ಜಲಾನಿಲ,,,,,,,,,
,Water gate,"ನೀರುಹರಿವು ನಿಯಂತ್ರಣ ಬಾಗಿಲು, ನೀರ್ಬಾಗಿಲು",,,,,,,,,
,Water glass,"ಪರೀಕ್ಷಾಗಾಜು, ನೀರುಗಾಜು",,,,,,,,,
,Water harvesting,ಮಳೆ ನೀರಿನ ಸಂಗ್ರಹಣೆ,,,,,,,,,
,Water holding capacity,"ನೀರು ಹಿಡಿದಿಡುವ ಶಕ್ತಿ, ಜಲಧಾರಣ ಸಾಮರ್ಥ್ಯ",,,,,,,,,
