ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Recovery of penalty,,ದಂಡ ವಸೂಲಿ,,,,,,,
,,Recovery of tax,,ತೆರಿಗೆ ವಸೂಲಿ,,,,,,,
,,Rectification of mistakes,,ತಪ್ಪುಗಳನ್ನು ಸರಿಪಡಿಸುವುದು,,,,,,,
,,Rectify,,ಸರಿಪಡಿಸು,,,,,,,
,,Reduce,,"ಕಡಿಮೆ ಮಾಡು, ತಗ್ಗಿಸು, ಇಳಿಸು",,,,,,,
,,Reduction of capital,,ಬಂಡವಾಳದ ಇಳಿತಾಯ,,,,,,,
,,Re-enrolment,,ಮರುದಾಖಲಾತಿ,,,,,,,
,,Refund,,"ಮರುಪಾವತಿ ಮಾಡು, ವಾಪಸು ಕೊಡು, ಮರುಪಾವತಿ",,,,,,,
,,Refundable,,ಮರುಪಾವತಿ ಮಾಡಬಹುದಾದ,,,,,,,
,,Refund adjustment order,,ಮರುಪಾವತಿ ಹೊಂದಾಣಿಕೆ ಆದೇಶ,,,,,,,
,,Refund admissible,,ಒಪ್ಪಬಹುದಾದ ಮರುಪಾವತಿ,,,,,,,
,,Refund or Rebate,,ಮರುಪಾವತಿ ಅಥವಾ ಸೋಡಿ,,,,,,,
,,Refund payment order,,ಮರುಪಾವತಿ ಆದೇಶ,,,,,,,
,,Refusal,,ನಿರಾಕರಣೆ,,,,,,,
,,Refusal to refund,,ಮರುಪಾವತಿ ನಿರಾಕರಣೆ,,,,,,,
,,Refuse to register,,ನೋಂದಾಯಿಸಲು ನಿರಾಕರಿಸು,,,,,,,
,,Regional Language,,ಪ್ರಾದೇಶಿಕ ಭಾಷೆ,,,,,,,
,,Register of tickets,,ಟಿಕೆಟ್ ಗಳ ರಿಜಿಸ್ಟರು ವಹಿ,,,,,,,
,,Registered Accountant,,ನೋಂದಾಯಿತ ಲೆಕ್ಕಿಗ,,,,,,,
,,Registered dealer,,ನೋಂದಾಯಿತ ವ್ಯಪಾರಿ,,,,,,,
,,Registered Firm,,ನೋಂದಾಯಿತ ಫರ್ಮು,,,,,,,
,,Registering authority,,ನೋಂದಣಿ ಅಧಿಕಾರ / ರಿ,,,,,,,
,,Registration and grant of licence,,ಲೈಸೆನ್ಸ್ ನೊಂದಣಿ ಮತ್ತು ನೀಡಿಕೆ,,,,,,,
,,Registration certificate,,ನೋಂದಣಿ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,
,,Registration of Dealers,,ವ್ಯಾಪಾರಿಗಳ ನೋಂದಣಿ,,,,,,,
,,Regular assessment,,"ನಿಯತ ತೆರಿಗೆ ನಿರ್ಧಾರಣೆ, ಚಾಲ್ತಿ ಕರ ನಿರ್ಧಾರಣೆ",,,,,,,
,,Regular employment,,ಸಕ್ರಮ ಉದ್ಯೋಗ,,,,,,,
,,Regularity,,"ನಿಯಮಿತತೆ, ಕ್ರಮಬದ್ಧತೆ",,,,,,,
,,Regulation,,"ವಿನಿಯಮ, ನಿಬಂಧನೆ ನಿಯಂತ್ರಣ",,,,,,,
,,Rehearing,,ಮರು ವಿಚಾರಣೆ,,,,,,,
,,Relative,,"ಸಂಬಂಧಿ, ಬಂಧು",,,,,,,
,,Relief claimed in appeal,,ಅಪೀಲಿನಲ್ಲಿ ಕೋರಿದ ಪರಿಹಾರ,,,,,,,
,,Religious,,ಧಾರ್ಮಿಕ,,,,,,,
,,Remarks column,,ಷರಾ ಅಂಕಣ,,,,,,,
,,Remedy,,ಪರಿಹಾರ,,,,,,,
,,Removable,,ತೆಗೆದುಹಾಕಬಹುದಾದ,,,,,,,
,,Remuneration,,ಸಂಭಾವನೆ ಪ್ರತಿಫಲ,,,,,,,
,,Renew,,ನವೀಕರಿಸು,,,,,,,
,,Renewal of registration,,ನೋಂದಣಿಯ ನವೀಕರಣ,,,,,,,
,,Rent,,"ಬಾಡಿಗೆ, ಗೇಣಿ",,,,,,,
,,Rental Roll,,ಗೇಣಿ ಪಟ್ಟಿ,,,,,,,
,,Rent in excess,,ಹೆಚ್ಚುವರಿ ಗೇಣಿ,,,,,,,
,,Rent or Revenue,,ಗೇಣಿ ಅಥವಾ ಕಂದಾಯ,,,,,,,
,,Re-oper,,ಪುನಃ ಆರಂಭಿಸು,,,,,,,
,,Repair,,ದುರಸ್ತಿ ; ದುರಸ್ತಿಮಾಡು,,,,,,,
,,Repeal,,"ನಿರಸನ, ರದ್ಧತಿ ; ನಿರಸನಗೊಳಿಸು, ರದ್ದುಮಾಡು",,,,,,,
,,Repeal and savings,,ನಿರಸನಗಳು ಮತ್ತು ಉಳಿಸುವಿಕೆಗಳು,,,,,,,
,,Replacement of cattle,,ಜಾನುವಾರು ಬದಲಾಯಿಸುವುದು,,,,,,,
,,Representative,,ಪ್ರತಿನಿಧಿ,,,,,,,
,,Representative of the deceased,,ಮೃತನ ಪ್ರತಿನಿಧಿ,,,,,,,
,,Re-sale,,ಮರು ಮಾರಾಟ,,,,,,,
,,Residential accommodation,,ವಾಸ ಸ್ಥಳ,,,,,,,
,,Respondent,,ಪ್ರತಿವಾದಿ,,,,,,,
,,Restriction,,"ಕಟ್ಟು ಪಾಡು, ನಿರ್ಬಂಧ",,,,,,,
,,Restrictions and Conditions,,ನಿರ್ಬಂಧಗಳು ಮತ್ತು ಷರತ್ತುಗಳು,,,,,,,
,,Resume business,,ವ್ಯಾಪಾರವನ್ನು ಪುನಃ ಆರಂಭಿಸು,,,,,,,
,,Retail sale,,ಚಿಲ್ಲರೆ ಮಾರಾಟ,,,,,,,
,,Retaining fee,,(ನ್ಯಾಯವಾದಿಗೆ ಕೊಟ್ಟ) ಪ್ರತಿಧಾರಣ ಶುಲ್ಕ ; ಉಳಿಸಿಕೊಳ್ಳುವ ಶುಲ್ಕ,,,,,,,
,,Re-transfer,,ಮರುವರ್ಗಾವಣೆ ; ಮರುವರ್ಗಾಯಿಸು,,,,,,,
,,Retrospective effect,,ಪೂರ್ವಾನ್ವಯ ಪರಿಣಾಮ,,,,,,,
,,Return,,"ರಿಟರ್ನು, ಲೆಕ್ಕ ವಿವರಣ ಪಟ್ಟಿ",,,,,,,
,,Return of turnover,,ವಹಿವಾಟು ವಿವರಪಟ್ಟಿ,,,,,,,
,,Returns,,"ಹುಟ್ಟುವಳಿ, ಲಾಭ ; ವಿವರಪಟ್ಟಿಗಳು",,,,,,,
,,Returns and Reports,,ವಿವರಪಟ್ಟಿಗಳು ಮತ್ತು ವರದಿಗಳು,,,,,,,
,,Revenue,,ಆದಾಯ ; ಕಂದಾಯ,,,,,,,
,,Reverse,,"ವಿಪರ್ಯಾಯ, ವಿಪರ್ಯಾಯಗೊಳಿಸು, ಹಿಂತೆಗೆದುಕೊಳ್ಳು",,,,,,,
,,Review,,"ಪುನರವಲೋಕನ, ಪುನಃ ಪರಿಶೀಲನೆ ; ಪುನರವಲೋಕಿಸು, ಪುನಃಪರಿಶೀಲಿಸು",,,,,,,
,,Revise,,ಪರಿಷ್ಕರಿಸು,,,,,,,
,,Revised return,,ಪರಿಷ್ಕೃತ ವಿವರಪಟ್ಟಿ,,,,,,,
,,Revision,,ಪರಿಷ್ಕರಣ,,,,,,,
,,Revisional power,,ಪರಿಷ್ಕರಣಾಧಿಕಾರ,,,,,,,
,,Revision petition,,ಪರಿಷ್ಕರಣ ಅರ್ಜಿ,,,,,,,
,,Revocable,,"ರದ್ದು ಮಾಡಬಹುದಾದ, ಹಿಂತೆಗೆದುಕೊಳ್ಳಬಹುದಾದ",,,,,,,
,,Revocable transfer assets,,ಆಸ್ತಿಗಳನ್ನು ರದ್ದುಮಾಡಬಹುದಾದ ವರ್ಗಾವಣೆ,,,,,,,
,,Revocation,,ರದ್ಧತಿ ; ಹಿಂತೆಗೆದುಕೊಳ್ಳುವುದು,,,,,,,
,,Rice,,ಅಕ್ಕಿ,,,,,,,
,,Right,,"ಹಕ್ಕು, ಅಧಿಕಾರ",,,,,,,
,,Right of appeal,,ಅಪೀಲಿನ ಹಕ್ಕು,,,,,,,
,,Round off fraction of a rupee,,ರೂಪಾಯಿಯ ಭಿನ್ನಾಂಶವನ್ನು ಪೂರ್ಣಾಂಕಕ್ಕೆ ತರು,,,,,,,
,,Royalty,,ಸ್ವಾಮ್ಯ ಶುಲ್ಕ ; ಸಂಭಾವನೆ,,,,,,,
,,Rubber,,ರಬ್ಬರು,,,,,,,
,,Rule of impartibility,,ಅವಿಭಾಜ್ಯತಾ ನಿಯಮ,,,,,,,
,,Sack,,ಗೋಣಿಚೀಲ,,,,,,,
,,Safe custody,,ಸುರಕ್ಷಿತ ಅಭಿರಕ್ಷೆ,,,,,,,
,,Safflower,,ಕುಸುಬೆ,,,,,,,
,,Salary,,ಸಂಬಳ,,,,,,,
,,Sale,,"ಮಾರಾಟ, ಬಿಕರಿ",,,,,,,
,,Sale of goods,,"ಸರಕು, ಮಾರಾಟ",,,,,,,
,,Sale or purchase of goods,,ಸರಕಿನ ಮಾರಾಟ ಅಥವಾ ಖರೀದಿ,,,,,,,
,,Sale price,,ಮಾರಾಟದ ಬೆಲೆ,,,,,,,
,,Sale proceeds,,ಮಾರಾಟದ ಉತ್ಪನ್ನ,,,,,,,
,,Sales Tax Act,,ಮಾರಾಟ ತೆರಿಗೆ ಅಧಿನಿಯಮ,,,,,,,
,,Sales Tax Law,,ಮಾರಾಟ ತೆರಿಗೆ ಕಾನೂನು,,,,,,,
,,Sales Tax practitioner,,ಮಾರಾಟ ತೆರಿಗೆ ವಕೀಲ,,,,,,,
,,Sales Tax Rules,,ಮಾರಾಟ ತೆರಿಗೆ ನಿಯಮಗಳು,,,,,,,
,,Salt,,ಉಪ್ಪು,,,,,,,
,,Sanction,,ಮಂಜೂರಾತಿ ; ಮಂಜೂರುಮಾಡು,,,,,,,
,,Sandalwood,,ಗಂಧದ ಮರ,,,,,,,
,,Sanitary Board,,ನೈರ್ಮಲ್ಯ ಮಂಡಳಿ,,,,,,,
,,Satisfactory evidence,,ತೃಪ್ತಿಕರ ಸಾಕ್ಷ್ಯ,,,,,,,
,,Satisfactory proof,,ತೃಪ್ತಿಕರ ರುಜುವಾತು,,,,,,,
,,Schedule,,ಅನುಸೂಚಿ,,,,,,,
,,Scheduled Bank,,ಅನುಸೂಚಿತ ಬ್ಯಾಂಕು,,,,,,,
,,Scientific,,ವೈಜ್ಞಾನಿಕ,,,,,,,
,,Scrap value,,(ಲೋಹದ) ಚೂರುಪಾರಿನ ಬೆಲೆ,,,,,,,
,,Scrutiny of accounts and enquiry,,ಲೆಕ್ಕಪತ್ರಗಳ ಪರಿಶೋಧನೆ ಮತ್ತು ತನಿಖೆ,,,,,,,
,,Search warrant,,ಶೋಧನಾ ವಾರಂಟು,,,,,,,
,,Season ticket,,"ಸೀಸನ್ ಚಿಕೆಟ್, ನಿಯತಕಾಲ ಪ್ರವೇಶ ಚೀಟಿ",,,,,,,
,,Seat,,"ಸೀಟು, ಆಸನ",,,,,,,
,,Second appeal,,ಎರಡನೆಯ ಅಪೀಲು,,,,,,,
,,Second dealer,,ಎರಡನೆಯ / ತರುವಾಯದ ವ್ಯಾಪಾರಿ,,,,,,,
,,Secretary,,ಕಾರ್ಯದರ್ಶಿ,,,,,,,
,,Section,,"ಪ್ರಕರಣ, ಕಲಮು, ಶಾಖೆ, ವಿಭಾಗ",,,,,,,
,,Secured loan,,ಭದ್ರತೆಯಿರುವ ಸಾಲ,,,,,,,
,,Security,,"ಭದ್ರತೆ, ಜಾಮೀನು",,,,,,,
,,Security bond,,ಜಾಮೀನು ಪತ್ರ,,,,,,,
,,Security deposit,,ಭದ್ರತಾ ಠೇವಣಿ,,,,,,,
,,Seizure,,"ಜಫ್ತಿ, ಸ್ವಾಧೀನಪಡಿಸಿಕೊಳ್ಳುವುದು",,,,,,,
,,Selected material,,ಆಯ್ದ ಸಾಮಗ್ರಿ,,,,,,,
,,Servants on wages,,ಕೂಲಿ ಆಳುಗಳು,,,,,,,
,,Service of notice,,ನೋಟಿಸಿನ ಜಾರಿ,,,,,,,
,,Set apart,,"ಪ್ರತ್ಯೇಕವಾಗಿಡು, ಮೀಸಲಾಗಿಡು",,,,,,,
,,Set aside,,"ತಳ್ಳಿಹಾಕು, ರದ್ದುಗೊಳಿಸು",,,,,,,
,,Set off,,"ವಜಾವಟ್ಟು, ಉತ್ತಾರ ; ವಜಾವಟ್ಟುಮಾಡು, ಉತ್ತಾರಹಾಕು",,,,,,,
,,Set out therein,,ಅವರಲ್ಲಿ ವಿವರಿಸಿದ,,,,,,,
,,Settler or Disposer,,ಇತ್ಯರ್ಥಗಾರ ಅಥವಾ ವಿಲೇವಾರಿದಾರ,,,,,,,
,,Shareholder,,"ಷೇರುದಾರ, ಪಾಲುದಾರ",,,,,,,
,,Share in crops,,ಬೆಳೆಯಲ್ಲಿ ಪಾಲು,,,,,,,
,,Shipping Agency,,ಹಡಗು ಹೇರಿಕೆ ಸಂಸ್ಥೆ,,,,,,,
,,Show cause against the proposed enhancement,,ಉದ್ದೇಶಿತ ಹೆಚ್ಚಳದ ಸಂಬಂಧವಾಗಿ ಕಾರಣ ತೋರಿಸು,,,,,,,
,,Show Tax,,ಪ್ರದರ್ಶನ ತೆರಿಗೆ,,,,,,,
,,Single point tax,,ಏಕಮುಖ ತೆರಿಗೆ,,,,,,,
,,Society,,"ಸೊಸೈಟಿ, ಸಂಘ, ಸಂಸ್ಥೆ",,,,,,,
,,Soja,,ರವೆ,,,,,,,
,,Special importance,,ವಿಶೇಷ ಮಹತ್ವ,,,,,,,
,,Specific or ascertained goods,,ನಿರ್ದಿಷ್ಟ ಇಲ್ಲವೆ ಗೊತ್ತು ಮಾಡಿದ ಸರಕು,,,,,,,
,,Specific question or issue,,ನಿರ್ದಿಷ್ಟ ಪ್ರಶ್ನೆ ಅಥವಾ ವಿವಾದಾಂಶ,,,,,,,
,,Specific case,,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಪ್ರಕರಣ,,,,,,,
,,Specified circumstances,,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಸನ್ನಿವೇಶಗಳು,,,,,,,
,,Specified conditions,,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಷರತ್ತುಗಳು,,,,,,,
,,Specified points,,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಅಂಶಗಳು,,,,,,,
,,Specified stage,,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಹಂತ,,,,,,,
,,Spectator,,ಪ್ರೇಕ್ಷಕ,,,,,,,
,,Spontaneous growth,,ಸ್ವಯಂ ಬೆಳವಣಿಗೆ,,,,,,,
,,Spraying machinery,,ಸಿಂಪಡಕ ಯಂತ್ರ,,,,,,,
,,State Civil Services,,ರಾಜ್ಯದ ಸರ್ಕಾರಿ ಸೇವೆಗಳು,,,,,,,
,,State Laws,,ರಾಜ್ಯದ ಕಾನೂನುಗಳು,,,,,,,
,,State Legislature,,ರಾಜ್ಯ ವಿಧಾನ ಮಂಡಲ,,,,,,,
,,State Limits,,ರಾಜ್ಯದ ಗಡಿಗಳು,,,,,,,
,,Stationary plant,,ಸ್ಥಿರ ಯಂತ್ರ,,,,,,,
,,Stay,,ತಡೆ ; ತಡೆಯಾಜ್ಞೆ,,,,,,,
,,Stay order,,ತಡೆಯಾಜ್ಞೆ,,,,,,,
,,Steamer agency,,ಹಡಗು ಏಜೆನ್ಸಿ,,,,,,,
,,"Stocks, shares and securities",,"ಸ್ಟಾಕುಗಳು, ಷೇರುಗಳು ಹಾಗೂ ಭದ್ರತಾ ಪತ್ರಗಳು",,,,,,,
,,Storehouse,,"ಉಗ್ರಾಣ, ಭಂಡಾರ",,,,,,,
,,Stores,,ದಾಸ್ತಾನು ಮಳಿಗೆ,,,,,,,
,,Structure,,"ಸ್ವರೂಪ, ರಚನೆ",,,,,,,
,,Subjected to tax,,ತೆರಿಗೆಗೆ ಗುರಿಯಾದ,,,,,,,
,,Subordinate authorities,,ಅಧೀನ ಅಧಿಕಾರಿಗಳು ಪ್ರಾಧಿಕಾರಿಗಳು,,,,,,,
,,Subscription,,"ಚಂದಾ, ವಂತಿಗೆ",,,,,,,
,,Subsequent sale,,ತರುವಾಯದ ಮಾರಾಟ,,,,,,,
,,Substantial interest,,ಗಣನೀಯ ಪ್ರಮಾಣದ ಬಡ್ಡಿ / ಹಿತಾಸಕ್ತಿ,,,,,,,
,,Succeeding,,ತರುವಾಯದ,,,,,,,
,,Succession to business,,ವ್ಯಾಪಾರದ ವಾರಸುದಾರಿಕೆ,,,,,,,
,,Successive crop,,ಅನುಕ್ರಮದ ಬೆಳೆ,,,,,,,
,,Successor,,"ಉತ್ತರಾಧಿಕಾರಿ, ವಾರಸುದಾರ",,,,,,,
,,Sufficient cause,,ಸಾಕಷ್ಟು ಕಾರಣ,,,,,,,
,,Sufficient ground,,ಸಾಕಷ್ಟು ಆಧಾರ,,,,,,,
,,Sugar,,ಸಕ್ಕರೆ,,,,,,,
,,Sugarcane,,ಕಬ್ಬು,,,,,,,
,,Suit,,"ದಾವೆ, ಮೊಕದ್ದಮೆ",,,,,,,
,,Suits and prosecutions,,ದಾವೆಗಳು ಮತ್ತು ಪ್ರಾಸಿಕ್ಯೂಷನ್‌ಗಳು,,,,,,,
,,Summary way,,ಕ್ಷಿಪ್ರರೀತಿ,,,,,,,
,,Suo moto,,ತಾನಾಗಿಯೇ,,,,,,,
,,Superannuation fund,,ಸೇವಾನಿವೃತ್ತಿ ನಿಧಿ,,,,,,,
,,Super tax,,ಅಧಿಕರ,,,,,,,
,,Supply,,ಪೂರೈಕೆ,,,,,,,
,,Suppression of facts,,ಸತ್ಯಾಂಶಗಳನ್ನು ಹತ್ತಿಕ್ಕುವುದು,,,,,,,
,,Surcharge,,ಅಧಿಭಾರ,,,,,,,
,,Surplus assets,,ಹೆಚ್ಚುವರಿ ಆಸ್ತಿ,,,,,,,
,,Surrender,,ಬಿಟ್ಟುಕೊಡು ; ಬಿಟ್ಟುಕೊಡುವುದು,,,,,,,
,,Tank,,"ಟ್ಯಾಂಕು, ಕೆರೆ ; ನೀರು ತೊಟ್ಟಿ",,,,,,,
,,Tanks for coffee curing,,ಕಾಫಿ ಸಂಸ್ಕರಿಸುವ ತೊಟ್ಟಿ,,,,,,,
,,Tax,,"ತೆರಿಗೆ, ಕರ",,,,,,,
,,Taxable turnover,,ತೆರಿಗೆಗೆ ಒಳಪಡುವ ವಹಿವಾಟು,,,,,,,
,,Tax Assessment,,ತೆರಿಗೆ ನಿರ್ಧಾರ,,,,,,,
,,"Taxation, inter-state",,ಅಂತರ ರಾಜ್ಯ ತೆರಿಗೆ ವ್ಯವಸ್ಥೆ,,,,,,,
,,Tax collector,,ತೆರಿಗೆ ವಸೂಲಿಗಾರ,,,,,,,
,,"Tax, Capitation",,ತಲೆಗಂದಾಯ,,,,,,,
,,Tax evasion,,ತೆರಿಗೆ ತಪ್ಪಿಸುವುದು,,,,,,,
,,Tax free,,ತೆರಿಗೆ ಮುಕ್ತ,,,,,,,
,,"Tax, indirect",,ಪರೋಕ್ಷ ತೆರಿಗೆ,,,,,,,
,,Tax payer,,ತೆರಿಗೆದಾರ,,,,,,,
,,Temporary erection,,ತಾತ್ಕಾಲಿಕ ನಿರ್ಮಾಣ,,,,,,,
,,Tenants in common,,ಸಹ ಗೇಣಿದಾರರು,,,,,,,
,,Tenure,,ಅವಧಿ ; ಅಧಿಕಾರಾವಧಿ,,,,,,,
,,Tenure of holding,,ಹಿಡುವಳಿಯ ಅವಧಿ,,,,,,,
,,Terminate the appointment,,ನೇಮಕವನ್ನು ಕೊನೆಗೊಳಿಸು,,,,,,,
,,Term of office,,ಅಧಿಕಾರಾವಧಿ,,,,,,,
,,Terms,,ಷರತ್ತುಗಳು,,,,,,,
,,Terms and conditions,,ಷರತ್ತುಗಳು ಮತ್ತು ನಿಬಂಧನೆಗಳು,,,,,,,
,,Territory,,ಪ್ರದೇಶ,,,,,,,
,,Thatched shed,,ಹುಲ್ಲುಚಾವಣಿ ಕೊಟ್ಟಿಗೆ,,,,,,,
,,Theatre,,"ಥಿಯೇಟರು, ಚಿತ್ರಮಂದಿರ ; ನಾಟಕ ಶಾಲೆ",,,,,,,
,,Thumb impression,,ಹೆಬ್ಬೆರಳಿನ ಗುರುತು,,,,,,,
,,Ticket,,"ಟಿಕೇಟು, ಚೀಟಿ",,,,,,,
,,Til,,ಎಳ್ಳು,,,,,,,
,,Timber,,"ದಿಮ್ಮಿ, ಮರಮುಟ್ಟು",,,,,,,
,,Title deed,,ಹಕ್ಕು ಪತ್ರ,,,,,,,
,,Tobacco,,"ತಂಬಾಕು, ಹೊಗೆಸೊಪ್ಪು",,,,,,,
,,Toll,,ಸುಂಕ,,,,,,,
,,Total agricultural Income,,ಒಟ್ಟು ಕೃಷಿ ವರಮಾನ,,,,,,,
,,Total Extent,,ಒಟ್ಟು ವಿಸ್ತೀರ್ಣ,,,,,,,
,,Total turnover,,ಒಟ್ಟು ವಹಿವಾಟು,,,,,,,
,,Town Board,,ಪೌರ ಮಂಡಳಿ,,,,,,,
,,Town Panchayat,,ಪೌರ ಪಂಚಾಯಿತಿ,,,,,,,
,,Trade,,"ವೃತ್ತಿ, ವ್ಯಾಪಾರ",,,,,,,
,,Trade association,,ವ್ಯಾಪಾರ ಸಂಸ್ಥೆ,,,,,,,
,,Trading account,,ವ್ಯಾಪಾರದ ಸಂಪೂರ್ಣ ಲೆಕ್ಕ,,,,,,,
,,Trading accountancy,,ವ್ಯಾಪಾರದ ಲೆಕ್ಕಶಾಸ್ತ್ರ,,,,,,,
,,Transferee,,ಪರಭಾರೆ ಪಡೆದವನು ; ವರ್ಗಾವಣೆಯಾದವನು,,,,,,,
,,Transferer,,ಪರಭಾರಕರ್ತ ; ವರ್ಗಾವಣೆಕರ್ತ,,,,,,,
,,Transfer of assets,,ಆಸ್ತಿ ವರ್ಗಾವಣೆ,,,,,,,
,,Transfer of land,,ಜಮೀನು ವರ್ಗಾವಣೆ,,,,,,,
,,Transfer of property,,ಆಸ್ತಿಯ ವರ್ಗಾವಣೆ,,,,,,,
,,Transformer,,"ಟ್ರಾನ್ಸ್ ಫಾರ್ಮರು, ವಿದ್ಯುತ್ ಪರಿವರ್ತಕ",,,,,,,
,,Transition,,ಸಂಧಿಕಾಲ,,,,,,,
,,Transport,,"ಸಾಗಣೆ, ರವಾನೆ ; ವಾಹನ",,,,,,,
,,Transporting Agency,,ಸಾಗಣೆ ಸಂಸ್ಥೆ,,,,,,,
,,Travelling Allowance,,ಪ್ರಯಾಣ ಭತ್ಯೆ,,,,,,,
,,Treasurer,,"ಖಜಾಂಚಿ, ಕೋಶಾಧಿಕಾರಿ",,,,,,,
,,Treasury voucher,,ಖಜಾನೆ ರಸೀತಿ,,,,,,,
,,Trial Balance,,ಲೆಕ್ಕ ತಾಳೆ ನೋಡುವ ಪತ್ರ,,,,,,,
,,Trip sheet,,ಸಾಗಣೆ ಪತ್ರ,,,,,,,
,,Trust,,ಟ್ರಸ್ಟು,,,,,,,
,,Trustee,,"ಟ್ರಸ್ಟಿ, ಧರ್ಮದರ್ಶಿ",,,,,,,
,,Try a suit,,ವ್ಯಾಜ್ಯದ ವಿಚಾರಣೆ ನಡೆಸು,,,,,,,
,,Tube well,,ಕೊಳವೆ ಭಾವಿ,,,,,,,
,,Turmeric,,ಅರಿಸಿನ,,,,,,,
,,Turnover,,ವಹಿವಾಟು,,,,,,,
,,Twisted silk,,ಹುರಿ ರೇಷ್ಮೆ,,,,,,,
,,Unascertained goods or future goods,,ಗೊತ್ತುಮಾಡಿದ್ದಲ್ಲದ ಅಥವಾ ಮುಂಬರುವ ಸರಕು,,,,,,,
,,Underground cable,,ಭೂಗತ ಕೇಬಲು,,,,,,,
,,Unexempted position,,ವಿನಾಯಿತಿ ಪಡೆಯದ ಸ್ಥಿತಿ,,,,,,,
,,Uniform tax,,ಏಕರೂಪ ತೆರಿಗೆ,,,,,,,
,,Union territory,,"ಸಂಘ ರಾಜ್ಯ ಕ್ಷೇತ್ರ, ಕೇಂದ್ರಾಡಳಿತ ಪ್ರದೇಶ",,,,,,,
,,Unloading,,ಸಾಮಾನು ಇಳಿಸುವುದು ; ಖಾಲಿ ಮಾಡುವುದು,,,,,,,
,,Unreasonable,,"ಕಾರಣವಿಲ್ಲದ, ಅನುಚಿತ",,,,,,,
,,Unregistered firm,,ನೊಂದಣಿಯಾಗದ ಫರ್ಮು,,,,,,,
,,Unsecured loan,,ಭದ್ರತೆಯಿಲ್ಲದ ಸಾಲ,,,,,,,
,,Untrue returns,,ನಿಜವಲ್ಲದ ವಿವರಪಟ್ಟಿ,,,,,,,
,,Upkeep,,ದುರಸ್ತಿ ; ಸಂರಕ್ಷಣೆ,,,,,,,
,,Usage,,"ಬಳಕೆ, ರೂಢಿ",,,,,,,
,,Validate,,ಮಾನ್ಯಗೊಳಿಸು,,,,,,,
,,Validation of assessment,,ಕರನಿರ್ಧಾರಣೆಯ ಮಾನ್ಯೀಕರಣ,,,,,,,
,,Validity,,ಮಾನ್ಯತೆ,,,,,,,
,,Valuable consideration,,ಅಮೂಲ್ಯ ಪ್ರತಿಫಲ / ಪರಿಶೀಲನೆ,,,,,,,
,,Vessel,,ಪಾತ್ರೆ,,,,,,,
,,Vested in Court,,ನ್ಯಾಯಾಲಯದಲ್ಲಿ ನಿಹಿತವಾದ,,,,,,,
,,Village industry,,ಗ್ರಾಮೋದ್ಯೋಗ,,,,,,,
,,Village Panchayat,,ಗ್ರಾಮ ಪಂಚಾಯಿತಿ,,,,,,,
,,Wages,,"ಮಜೂರಿ, ಕೂಲಿ",,,,,,,
,,Waive,,ಮನ್ನಾಮಾಡು,,,,,,,
,,Waiver of penalty,,ದಂಡ ಮನ್ನಾ ಮಾಡು,,,,,,,
,,Warehouse,,ಉಗ್ರಾಣ,,,,,,,
,,Warrant,,"ವಾರಂಟು, ಅಜ್ಞಾಪತ್ರ",,,,,,,
,,Wholesale distribution,,ಸಗಟು ಹಂಚಿಕೆ,,,,,,,
,,Wholly and exclusively,,ಪೂರ್ಣವಾಗಿ ಮತ್ತು ಅನನ್ಯವಾಗಿ,,,,,,,
,,Wholly or partly,,ಪೂರ್ಣವಾಗಿ ಅಥವಾ ಭಾಗಶಃ,,,,,,,
,,Wilful misstatement,,ಉದ್ದೇಶಪೂರ್ವಕವಾದ ತಪ್ಪು ಹೇಳಿಕೆ,,,,,,,
,,Wilful non-disclosure,,ಉದ್ದೇಶಪೂರ್ವಕವಾಗಿ ಬಹಿರಂಗಪಡಿಸದಿರುವುದು,,,,,,,
,,Without prejudice,,ಹಾನಿಯಾಗದಂತೆ ; ಪೂರ್ವಗ್ರವಿಲ್ಲದೆ,,,,,,,
,,Written down value,,ತಗ್ಗಿಸಿದ ಮೌಲ್ಯ,,,,,,,
,,Written off,,ಲೆಕ್ಕದಿಂದ ತೆಗೆದುಹಾಕಿದ,,,,,,,
,,Wrong payment,,ತಪ್ಪು ಸಂದಾಯ,,,,,,,
,,Wrong statement,,ತಪ್ಪು ವಿವರಣೆ / ಹೇಳಿಕೆ,,,,,,,
