ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Uninucleate,,ಏಕಕೇಂದ್ರಕ,,,,,,,
,,Univalence,,ಏಕಸಂಯೋಜಕ,,,,,,,
,,Vacuole,,ಸೂಕ್ಷ್ಮಕುಹರ,,,,,,,
,,Valve,,ಕವಾಟ,,,,,,,
,,Variable,,ಪರಿವರ್ತನಶೀಲ,,,,,,,
,,Variation,,ವಿಭಿನ್ನತೆ,,,,,,,
,,Variegation,,ಬಣ್ಣಬಣ್ಣದ; ಚಿತ್ರವಿಚಿತ್ರ,,,,,,,
,,Variety,,ತಳಿ,,,,,,,
,,Vascular,,ವಾಹಕನಾಳಗಳುಳ್ಳ,,,,,,,
,,Vasculum,,ಸಸ್ಯಕರಂಡಕ,,,,,,,
,,Vector,,ಸೋಂಕುಸಾಗಿಕ; ಸೋಂಕುವಾಹಕ,,,,,,,
,,Vegetation,,ವನಸ್ಪತಿ; ಸಸ್ಯ,,,,,,,
,,Vegetative reproduction,,ವಾರ್ಧಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ,,,,,,,
,,Velamen,,ನೀರುಹೀರುವ ಹೊರಪೊರೆ,,,,,,,
,,Velum,,ಪೊರೆ,,,,,,,
,,Venation,,ನಾಳವಿನ್ಯಾಸ,,,,,,,
,,Ventral,,ಕೆಳಗಿನ,,,,,,,
,,Vernation,,ಮುಕುಳ ಪತ್ರವಿನ್ಯಾಸ,,,,,,,
,,Vesicular cell,,ಗುಳ್ಳೆಯಾಕಾರದ ಕೋಶ,,,,,,,
,,Vestibule,,ನಾಶಕೋಶ,,,,,,,
,,Vestige,,ಅವಶೇಷ,,,,,,,
,,Vestigeal,,ಅವಶೇಷಿ,,,,,,,
,,Vigour,,ಓಜ; ಸತ್ವ,,,,,,,
,,Virulence,,ಉಗ್ರತೆ,,,,,,,
,,Virus,,ನಂಜು,,,,,,,
,,Viscid,,ಅಂಟುವ; ಅಂಟಂಟಾದ,,,,,,,
,,Vitta,,ತೈಲನಾಳ,,,,,,,
,,Viviparous,,ಜರಾಯುಜ,,,,,,,
,,Wall,,ಭಿತ್ತಿ; ಗೋಡೆ,,,,,,,
,,Wedge Shaped,,ಬೆಣೆಯಾಕಾರದ,,,,,,,
,,Weed,,ಕಳೆ; ಕಸ,,,,,,,
,,Whorl,,ಕಿರಸುತ್ತು; ವೃತ್ತ,,,,,,,
,,Wild variety,,ಕಾಡುತಳಿ,,,,,,,
,,Wilting,,ಬಾಡುವಿಕೆ,,,,,,,
,,Wind Pollinated,,ವಾಯು ಪರಾಗಾರ್ಷಿತ,,,,,,,
,,Xanthophyll,,ವರ್ಣಪೀತ,,,,,,,
,,Xeromorphic,,ಶುಷ್ಕತಾರಚನೆಯುಳ್ಳ,,,,,,,
,,Xerophyte,,ಮರುಭೂಮಿ ಸಸ್ಯ; ಶುಷ್ಕಸಸ್ಯ,,,,,,,
,,Xerospore,,ಶುಷ್ಕಬೀಜಾಣು,,,,,,,
,,X-ray,,ಕ್ಷ-ಕಿರಣ,,,,,,,
,,Xylem,,ಊರ್ಧ್ವದಾರು,,,,,,,
,,Yield,,ಇಳುವರಿ; ಉತ್ಪಾದನೆ,,,,,,,
,,Zonate Tetraspore,,ಪಂಕ್ತಿಚತುಷ್ಕ ಬೀಜಾಣು,,,,,,,
,,Zoogamete,,ಚಲಯುಗ್ಮಕ,,,,,,,
,,Zoospore,,ಚಲಬೀಜಾಣು,,,,,,,
,,Zygomorphic,,ಏಕವ್ಯಾಸ ಸಮಮಿತ,,,,,,,
,,Zygote,,ಯುಗ್ಮ; ತೆಕ್ಕೆಕಣ,,,,,,,
,,Zygotene,,ತೆಕ್ಕೆಕಣ ಉಳ್ಳ,,,,,,,
