ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಕನ್ನಡ ಪದ (Kannada Word),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description)
,,Harmonious control,,ಸಮರಸವಾದ ಹತೋಟಿ,,,,,,,
,,Harpogones,,ಬಾಹ್ಯ ಜ್ಞಾನೇಂದ್ರಿಯಗಳ ಕೊಂಡಿ,,,,,,,
,,Harvest bug,,ಸುಗ್ಗಿಯ ಕೊಯ್ಲು ತಿಗಣೆ,,,,,,,
,,Hawk moth,,ಡೇಗೆ ಪತಂಗ,,,,,,,
,,Head smut,,ತೆನೆಕಾಡಿಗೆ ರೋಗ,,,,,,,
,,Heat sterilization,,ಶಾಖದಿಂದ ಶುದ್ಧೀಕರಣ; ಶಾಖಸ್ಬರಿಲೀಕರಣ,,,,,,,
,,Heat treatment,,ಉಷ್ಣ ಸಂಸ್ಕರಣ; ಶಾಖ ಸಂಸ್ಕರಣ,,,,,,,
,,Heel fly,,ಹಿಮ್ಮಡಿ ನೊಣ,,,,,,,
,,Hellotropic,,ಸೂರ್ಯಾವರ್ತ,,,,,,,
,,Helminthosporium leaf-spot,,ಕಂದು ಬಣ್ಣದ ಚುಕ್ಕೆ ರೋಗ,,,,,,,
,,Hemimetabola,,ಅಪೂರ್ಣರೂಪಾಂತರ,,,,,,,
,,Hemiptera,,ಅರ್ಧಪಕ್ಷೀಯ ಹೆಮಿಪ್ಟೀರ,,,,,,,
,,Hemlock looper,,ಹೆಮ್ಲಾಕ್ ಸಸ್ಯದ ಕೊಂಡಿ ಹುಳು,,,,,,,
,,Hepatic coeca,,ಯಕೃತ್ತಿನ ಕವಲು,,,,,,,
,,Herbivorus,,ಸಸ್ಯಾಹಾರಿ; ಶಾಖಾಹಾರಿ,,,,,,,
,,Heredity,,ಅನುವಂಶತೆ,,,,,,,
,,Hermetic storage,,ಗಾಳಿ ಪ್ರವೇಶವಿಲ್ಲದ ದಾಸ್ತಾನು; ಗಾಳಿ ನುಸುಳದಂತಿರುವ ದಾಸ್ತಾನು,,,,,,,
,,Hermit crab,,ಯತಿನಳ್ಳಿ,,,,,,,
,,Hermophrodite,,ಉಭಯಲಿಂಗ,,,,,,,
,,Hermophoditism,,ದ್ವಿಲಿಂಗತ್ವ,,,,,,,
,,Hernia,,ಅಂತ್ರವೃದ್ಧಿ; ಅಂಡವಾಯು,,,,,,,
,,Hessian,,ಗೋಣಿ ಪಟ್ಟಿ,,,,,,,
,,Hessian fly,,ಕಿತ್ತಾನಾರಿನ ನೊಣ,,,,,,,
,,Heterogenic,,ವೈವಿಧ್ಯಪೂರ್ಣ ಬೆಳವಣಿಗೆ; ಭಿನ್ನವಂಶೀಯ,,,,,,,
,,Heteromera,,ಹರಡು ಕೀಲು ವ್ಯತ್ಯಾಸದ ದುಂಬಿ ಹರಡು ಕೀಲು ದುಂಬಿ,,,,,,,
,,Heteroxenus parasite,,ವಿವಿಧ ಆಸರೆ ಪರೋಪ ಜೀವಿ; ಭಿನ್ನಾಶ್ರಯ ಪರೋಪಜೀವಿ,,,,,,,
,,Hexacanth embryo,,ಷಡಂಕುಶಭ್ರೂಣ,,,,,,,
,,Hexagonal cell,,ಷಡ್ ಭುಜಾಕೃತಿಯ ಕೋಶ,,,,,,,
,,Hexapoda,,ಆರುಕಾಲುಳ್ಳದ್ದು; ಷಟ್ಪದಿ,,,,,,,
,,Hibernacula,,ಹುಳುವಿರುವ ಬೀಜ,,,,,,,
,,Hibernation,,ಜೇನುಂತಶಯನ; ಚಟುವಟಿಕೆಯಿಲ್ಲದಿರುಕೆ; ನಿಶ್ಟೇಷ್ಟತೆ,,,,,,,
,,Hilum,,ನಾಭಿ,,,,,,,
,,"Hind gut, Hind interstine",,ಕೊನೆಗರುಳು; ಹಿಂಗರುಳು,,,,,,,
,,Hind limb,,ಹಿಂಗಾಲು,,,,,,,
,,Hind wing,,ಕೆಳರಕ್ಕೆ,,,,,,,
,,Hispa,,ಮುಳ್ಳುಚಿಪ್ಪಿನ ಹುಳು,,,,,,,
,,Histology,,ಅಂಗಾಂಶರಚನಾಶಾಸ್ತ್ರ; ಊತಕಶಾಸ್ತ್ರ,,,,,,,
,,Histolysis,,ಅಂಗಾಂಶ ನಶಿಸಿಕೆ,,,,,,,
,,Hive,,ಜೇನು ಪೆಟ್ಟಿಗೆ,,,,,,,
,,Holometabola,,ಪೂರ್ಣರೂಪಾಂತರ,,,,,,,
,,Holopneustic,,ಪೂರ್ಣಶ್ವಾಸ,,,,,,,
,,Holothuria,,ಸಮುದ್ರ ಸೌತೆ,,,,,,,
,,Homologus chromosome,,ಸಜಾತೀಯ ವರ್ಣತಂತು,,,,,,,
,,Hollyhock,,ಬಿಂದಿಗೆ,,,,,,,
,,Homology,,ಅನುರೂಪತೆ ಸೌಮ್ಯ,,,,,,,
,,Homogeneous,,ಸಮರೂಪ,,,,,,,
,,Homonym,,ಸನಾಮಕ,,,,,,,
,,Honge oil resin soap,,ಹೊಂಗೆ ಎಣ್ಣೆರಾಳದ ಸಾಬೂನು,,,,,,,
,,Hook worm,,ಕೊಕ್ಕೆ ಹುಳು,,,,,,,
,,Hopper,,ಜಿಗಿ ಹುಳು,,,,,,,
,,Hopper burn,,ಕಂದು ಬಣ್ಣಕ್ಕೆ ತಿರುಗು; ಎಲೆ ಸುಟ್ಟಂತಾಗು,,,,,,,
,,Hopping insect,,ಕುಪ್ಪಳಿಸುವ ಕೀಟ; ಜಿಗಿ ಕೀಟ,,,,,,,
,,Hormone,,ಚೋದಕ ಸ್ರಾವ,,,,,,,
,,Horned caterpillar,,ಕೊಂಬಿವ ಹುಳು,,,,,,,
,,Hornet,,ದೊಡ್ಡ ಕಣಜ,,,,,,,
,,Horn fly,,ಕೊಂಬು ನೊಣ,,,,,,,
,,Horn tail,,ಮರಕಣಜ,,,,,,,
,,Host,,ಅತಿಥೇಯ,,,,,,,
,,Host plant resistance,,ಅತಿಥೇಯ ಸಸ್ಯ ಪ್ರತಿರೋಧ,,,,,,,
,,Hot spot,,ಕಾವಿನ ಎಡೆ,,,,,,,
,,House fly,,ಮನೆ ನೊಣ,,,,,,,
,,Housing,,ಆಸರೆ,,,,,,,
,,Hover,,ತೂಗಾಟ,,,,,,,
,,Humidity,,ತೇವಾಂಶ; ಆರ್ದ್ರತೆ; ಶೈತ್ಯಾಂಶ,,,,,,,
,,Hyaline,,ಗಾಜಿನಂತಹ; ಶುಭ್ರ,,,,,,,
,,Hydraulic fluid,,ಜಲಸಾಮರ್ಥ್ಯ ದ್ರವ,,,,,,,
,,Hydraulic sprayer,,ನೀರೋತ್ತಡದ ಸಿಂಪರಣೆ,,,,,,,
,,Hydrophobia,,ಜಲಭೀತಿ,,,,,,,
,,Hydrophobic,,ಜಲದ್ವೇಷಿ,,,,,,,
,,Hymenoptera,,ಪೊರೆಪಕ್ಷೀಯ; ಹೈಮೆನಾಪ್ಟಿರ,,,,,,,
,,Hyper metamorphosis,,ಅತಿರೂಪಾಂತರ; ಅಸಾಧಾರಣ ರೂಪಾಂತರ,,,,,,,
,,Hyper parasitism,,ಉಪಪರೋಪ ಜೀವನ; ಅತಿಪರೋಪ ಜೀವನ,,,,,,,
,,Hypertrophy,,ಅತಿವೃದ್ಧಿ,,,,,,,
,,Hypha,,ಕವಕತಂತು,,,,,,,
,,Hypopharynx,,ನಾಲಿಗೆ,,,,,,,
,,Hypopneustic,,ಕೆಳಶ್ವಾಸ,,,,,,,
,,Hypostome,,ಕೆಳಬಾಯಿ,,,,,,,
,,Hysteresis effect,,ಕಾಂತ ಜಡತ್ವ ಪರಿಣಾಮ,,,,,,,
,,Identification key,,ಗುರುತು ಸ್ಥಾಪಿಸುವ ಸೂಜಿ; ಗುರುತುಸೂಜಿ,,,,,,,
,,Image,,ಪರಿಪೂರ್ಣ ಕೀಟ,,,,,,,
,,Imbricate,,ಅಳವಡು,,,,,,,
,,Impact machine,,ಅಪ್ಪಳಿಕೆಯಂತ್ರ,,,,,,,
,,Impregnation,,ಫಲವತ್ತಾಗಿಮಾಡು; ಗರ್ಭಾದಾನಮಾಡು,,,,,,,
,,Impulse,,ಪ್ರಭಾವಯುತ ಬಲ; ಆವೇಗ,,,,,,,
,,Incidentally,,ಪ್ರಾಸಂಗಿಕವಾಗಿ,,,,,,,
,,Incision,,ಸೀಳಿಕೆ,,,,,,,
,,Incisor,,ಬಾಚಿ ಹಲ್ಲು,,,,,,,
,,Incomplete metamorphosis,,ಅನುಕ್ರಮ ರೂಪಾಂತರ; ಅಪೂರ್ಣ ರೂಪಾಂತರ,,,,,,,
,,Incubation,,ಕಾವು ಕೊಡುವಿಕೆ,,,,,,,
,,Indentation,,ಕಚ್ಚುವಿಕೆ,,,,,,,
,,Indengenous insect,,ಸ್ಥಳೀಯ ಕೀಟ,,,,,,,
,,Indian meal moth,,ಗೊಂಡಾಳ ಹುಳು; ಮೆಕ್ಕೆಜೋಳದ ಹಿಟ್ಟಿನ ಹುಳು,,,,,,,
,,Indian standard institution,,ಭಾರತೀಯ ಮಾನಕ ಸಂಸ್ಥೆ,,,,,,,
,,Indigestion,,ಅಜೀರ್ಣ,,,,,,,
,,Inert dust,,ಹುಡಿರೂಪದ ಜಡವಸ್ತು,,,,,,,
,,Inert material,,ಜಡವಸ್ತು; ಜಡಸಾಮಾಗ್ರಿ,,,,,,,
,,Infection,,ಸೋಂಕು,,,,,,,
,,Infestation,,ಕೀಟಕಾಟ; ಮುತ್ತುವಿಕೆ; ಹುಳಿಯುವಿಕೆ,,,,,,,
,,Infra-red,,ರಕ್ತವರ್ಣಾತೀತ,,,,,,,
,,Infra red heat,,ರಕ್ತವರ್ಣಾತೀತ ಶಾಖ,,,,,,,
,,Infra red light,,ರಕ್ತವರ್ಣಾತೀತ ಬೆಳಕು,,,,,,,
,,Initial population,,ಪ್ರಾರಂಭದ ಸಂಖ್ಯೆ,,,,,,,
,,Injurious,,ಹಾನಿಕಾರಕ,,,,,,,
,,Injurious insect,,ಹಾನಿಕಾರಕ ಕೀಟ,,,,,,,
,,Inoculation,,ಸೋಂಕು ಒಳಹೋಗಿಸುವಿಕೆ,,,,,,,
,,Inorganic insecticide,,ಅಜೈವಿಕ ಕೀಟನಾಶಕ; ನೀರವಯವ ಕೀಟನಾಶಕ,,,,,,,
,,Inquiline,,ಅತಿಥಿ,,,,,,,
,,Insect,,ಕೀಟ,,,,,,,
,,Insect anatomy,,ಕೀಟಗಳ ಅಂಗರಚನಾ ಶಾಸ್ತ್ರ,,,,,,,
,,Insect architect,,ವಾಸ್ತುಶಿಲ್ಪ ಕೀಟ,,,,,,,
,,Insect biochemistry,,ಕೀಟಗಳ ಜೀವರಾಸಾಯನಿಕ ಶಾಸ್ತ್ರ,,,,,,,
,,Insect control,,ಕೀಟ ಹತೋಟಿ,,,,,,,
,,Insect development,,ಕೀಟ ಅಭಿವೃದ್ಧಿ,,,,,,,
,,Insect ecology,,ಕೀಟಗಳ ಜೀವಪರಿಸ್ಥಿತಿ ಶಾಸ್ತ್ರ,,,,,,,
,,Insect embryology,,ಕೀಟ ಭ್ರೂಣಾಧ್ಯಯನ; ಕೀಟಗಳ ಭ್ರೂಣಶಾಸ್ತ್ರ,,,,,,,
,,Insect endocrinology,,ಕೀಟಗಳ ಒಳನಿರ್ನಾಳ ಶಾಸ್ತ್ರ,,,,,,,
,,Insect ethlogy,,ಕೀಟಗಳ ಸ್ವಭಾವಶಾಸ್ತ್ರ,,,,,,,
,,Insect fossil,,ಕೀಟ ಪಳೆಯುಳಿಕೆ,,,,,,,
,,Insecticide,,ಕೀಟಹಾರಿ; ಕೀಟನಾಶಕ,,,,,,,
,,Insecticide dust,,ಕೀಟನಾಶಿ ಪುಡಿ,,,,,,,
,,Insecticide formulation,,ಕೀಟನಾಶಕ ಇಳಿಕೆ,,,,,,,
,,Insect importance,,ಕೀಟ ಪ್ರಾಮುಖ್ಯತೆ,,,,,,,
,,Insect morphology,,ಕೀಟಗಳ ರೂಪವಿಜ್ಞಾನ; ಕೀಟಗಳ ಆಕೃತಿ ವಿಜ್ಞಾನ,,,,,,,
,,Insecticide of plant origin,,ಸಸ್ಯಜನ್ಯ ಕೀಟನಾಶಕ,,,,,,,
,,Insect pathology,,ಕೀಟಗಳ ವ್ಯಾಧಿಶಾಸ್ತ್ರ,,,,,,,
,,Insect physiology,,ಕೀಟಗಳ ಶರೀರ ವಿಜ್ಞಾನ,,,,,,,
,,Insect pin,,ಕೀಟದ ಮೊಳೆ; ಕೀಟದ ಚುಚ್ಚು ಮೊಳೆ,,,,,,,
,,Insect proof,,ಕೀಟಾಭೇದ್ಯ,,,,,,,
,,Insect proofing of gunny bug,,ಗೋಣಿಚೀಲ ಸಂಸ್ಕರಣೆ,,,,,,,
,,Insect resistance,,ಕೀಟ ನಿರೋಧಕತೆ,,,,,,,
,,Insect taxonomy,,ಕೀಟಗಳ ವಿಷ ವಿಜ್ಞಾನಶಾಸ್ತ್ರ,,,,,,,
,,Insect toxicology,,ಕೀಟ ವರ್ಗೀಕರಣ ಶಾಸ್ತ್ರ,,,,,,,
,,Instar,,ಎರಡು ಸಲ ಚರ್ಮ ಕಳಚುವಿಕೆಯ ಅಂತರ,,,,,,,
,,Instigate,,ಚಿತಾವಣೆ,,,,,,,
,,Instinct,,ಸಹಜ ಪ್ರವೃತ್ತಿ,,,,,,,
,,Inter action,,ಪರಸ್ಪರ ಕ್ರಿಯೆ,,,,,,,
,,Intercellular digestion,,ಕೋಶಾಂತರದ ಪಚನ,,,,,,,
,,Intermediate host,,ಮಧ್ಯವರ್ತಿ ಅತಿಥೇಯ; ಮಧ್ಯ ಪೋಷಕ ಜೀವಿ,,,,,,,
,,Internal ear,,ಒಳಕಿವಿ; ಆಂತರಿಕ ಕಿವಿ,,,,,,,
,,Internal parasite,,ಒಳಪರಾವಲಂಬಿ; ಒಳಪರೋಪ ಜೀವಿ,,,,,,,
,,Internal respiration,,ಆಂತರಿಕ ಶ್ವಾಸೋಚ್ಛಾಸ; ಆಂತರಿಕ ಉಸಿರಾಟ,,,,,,,
,,Internode borer,,ಗೆಣ್ಣು ಮಧ್ಯೆ ಕೊರೆಯುವ ಹುಳು,,,,,,,
,,Integrated control,,ಸಮಗ್ರ ಹತೋಟಿ,,,,,,,
,,Intestinal ulcer,,ಕರುಳಿನ ಹುಣ್ಣು,,,,,,,
,,Intestine,,ಕರುಳು,,,,,,,
,,Intercellular parasite,,ಕೋಶಾಂತರ ಪರಾವಲಂಬಿ; ಕೋಶಾಂತರ ಪರೋಪಜೀವಿ,,,,,,,
,,Inundation,,ನೆರೆ; ತುಂಬುಹರಿ,,,,,,,
,,Invagination,,ಹುಗಿಯತೆ; ಅತಿಕ್ರಮಿಸುವಿಕೆ; ಹೊರಒಳಗು ಮಾಡುವಿಕೆ,,,,,,,
,,Inversion,,ವಿಪರ್ಯಗೊಳಿಸುವಿಕೆ,,,,,,,
,,Invertebrate,,ಅಕಶೇರುಕ,,,,,,,
,,Involuntary muscle,,ಅನೈಚ್ಛಿಕ ಸ್ನಾಯು,,,,,,,
,,Iridiscent,,ಮೆರಗು ಕೊಡುವಂಥ,,,,,,,
,,Iris cell,,ಪೊರೆಕಣ; ಪಾಪೆ ಪೊರೆ,,,,,,,
,,Irradiation,,ವಿಕಿರಣ; ಪ್ರಭಾವಿಸ್ತರಣ,,,,,,,
,,Irritant,,ಉದ್ರೇಕಕಾರಿ ವಸ್ತು,,,,,,,
,,Isomer,,ಸಂಯೋಜಕ,,,,,,,
,,Isoptera,,ಸಮಪಕ್ಷೀಯ; ಎಸಾಪ್ಟಿರ,,,,,,,
,,Itch,,ನವೆ; ಕಜ್ಜಿ,,,,,,,
,,Jelly,,ಪಾರದರ್ಶಕ ಲೋಳೆ,,,,,,,
,,Jet,,ಚಿಮ್ಮುನಾಳ,,,,,,,
,,Jewel beetle,,ಜೀರ್ ದುಂಬಿ,,,,,,,
,,Joined leg,,ಸಂಯುಕ್ತ ಪಾದ; ಕೂಡುಗಾಲು,,,,,,,
,,Jowar mite,,ಜೋಳದ ನುಶಿ,,,,,,,
,,Jowar stem borer,,ಜೋಳದ ದೇಟು (ಕಾಂಡ); ಕೊರೆಯುವ ಹುಳ,,,,,,,
,,Jowar stem fly,,ದೇಟು ಕೊಳೆಸುವ ನೊಣ; ದಂಟು ಕೊಳೆಸುವ ನೊಣ,,,,,,,
,,Keel,,ಅಡಿಗಟ್ಟು,,,,,,,
,,Kernel damage,,ಕಾಳಿನ ಒಳಭಾಗ ಕೆಟ್ಟಿರುವಿಕೆ; ಕಾಳಿನ ತಿರುಳು ಕೆಟ್ಟಿರುವಿಕೆ,,,,,,,
,,Khapra beetle,,ಖಾಪ್ರ ದುಂಬಿ; ಕೊಬ್ಬರಿ ಕುಟ್ಟಿ ದುಂಬಿ,,,,,,,
,,Kinked,,ತಿರುಚಿ ಬೀಳು,,,,,,,
,,Knapsack mist blower cum duster,,ಮಂಜು ಗವಿಸುವ ಮತ್ತು ಧೂಳಿಸುವ ಯಂತ್ರ,,,,,,,
,,Knapsack sprayer,,ಬೆನ್ನಿನ ಸಿಂಪರಕ,,,,,,,
,,Knob,,ಗುಬುಟು,,,,,,,
,,Knockdown effect,,ಹೊಡೆದು ಬೀಳಿಸುವ ಗುಣ,,,,,,,
,,Labella,,ಬಾಯಿಹಾಲೆ,,,,,,,
,,Labial palp,,ಕೆಳತುಟಿಯ ಸ್ಪರ್ಶಾಂಗ,,,,,,,
,,Labium,,ಕೆಳತುಟಿ,,,,,,,
,,Labrum,,ಮೇಲ್ತುಟಿ,,,,,,,
,,Laccifer lacca,,ಭಾರತದ ಅರಗಿನ ಕೀಟ; ಲ್ಯಾಕಿಫೆರ್ ಲ್ಯಾಕ್,,,,,,,
,,Lace wing fly,,ಸರಿಗೆ ನೊಣ,,,,,,,
,,Lachrymatory,,ಅಶ್ರುಕಾರಕ,,,,,,,
,,Lady bird beetle,,ಗಲಗಂಜಿ ದುಂಬಿ,,,,,,,
,,Lamella,,ಕಿವಿರು ಪಟಲ; ಪದರ,,,,,,,
,,Lamellate,,ಪದರ ರೂಪ,,,,,,,
,,Lamellate club,,ಎದೆಯಾಕಾರದ ಗದೆ,,,,,,,
,,Lamellicornia,,ಎಲೆಕೂಡಿಮೀಸೆ ದುಂಬಿ,,,,,,,
,,Languioloc scorpion,,ಚೇಳು,,,,,,,
,,Lappet caterpillar,,ಸುರುಳಿ ಸುತ್ತಿದ ಕ್ಯಾಟರ್ ಪಿಲ್ಲರ್,,,,,,,
,,Lapping,,ನೆಕ್ಕು,,,,,,,
,,Large intestine,,ದೊಡ್ಡ ಕರುಳು,,,,,,,
,,Larger grain,,ದೊಡ್ಡ ಧಾನ್ಯ,,,,,,,
,,Large scale,,ಅಧಿಕ ಪ್ರಮಾಣ,,,,,,,
,,Larva,,ಮರಿಹುಳು; ಲಾರ್ವ,,,,,,,
,,Larvicide,,ಮರಿನಾಶಕ,,,,,,,
,,Larynx,,ಧ್ವನಿಪೆಟ್ಟಿಗೆ,,,,,,,
,,Lead cable beetle,,ಸೀಸದ ಹೊರಜಿ ಕೆರೆಯುವ ಕೀಟ; ಸೀಸದ ಹೊರಜಿ ಕೊರೆಕ,,,,,,,
,,Leaf-blight,,ಗರಿಮಚ್ಚೆ ರೋಗ,,,,,,,
,,Leaf blotch miner,,ಎಲೆ ಬೊಬ್ಬೆ ಕೊರೆಯುವ ಹುಳು,,,,,,,
,,Leaf feeder,,ಎಲೆ ತಿನ್ನುವ ಹುಳು; ವರ್ಣ ಭಕ್ಷಕ; ಎಲೆ ಭಕ್ಷಕ,,,,,,,
,,Leaf hopper bug,,ಎಲೆ ಜಿಗಿಕೀಟ; ಎಲೆ ಜಿಗಿ ತಿಗಣೆ,,,,,,,
,,Leaf insect,,ಎಲೆ ಕೀಟ,,,,,,,
,,Leaf miner,,ಎಲೆ ಸುರಂಗದ ಹುಳು,,,,,,,
,,Leaf noctuid,,ಎಲೆ ತಿನ್ನುವ ಪೀಡೆ; ನಾಕ್ಟುಯಿಡ್,,,,,,,
,,Leaf roller,,ಗರಿಸುತ್ತುವ ಹುಳು; ಎಲೆ ಸುತ್ತುವ ಹುಳು,,,,,,,
,,Leaf tier,,ಎಲೆ ಕಟ್ಟುವ ಕೀಟ,,,,,,,
,,Leaf whorl maggot,,ಎಲೆ ಸುರುಳಿ ನೊಣದ ಮರಿ; ಮ್ಯಾಗಟ್,,,,,,,
,,Ledge,,ಬಿಡು; ಚಾಚು; ಸ್ತರ,,,,,,,
,,Leech,,ಜಿಗಣೆ,,,,,,,
,,Lepidoptera,,ಶಲ್ಕಪಕ್ಷೀಯ; ಲಿಪಿಡಾಪ್ಟಿರ,,,,,,,
,,Lepidoptoricide,,ಪತಂಗ ಗಣ ನಾಶಿನಿ,,,,,,,
,,Lesser grain borer,,ಕಿರಿಯ ಪಟ್ಟಿ ದುಂಬಿ; ಕಾಳು ಕೊರೆಯುವ ಕಿರಿಯ ಹುಳು,,,,,,,
,,Lethal,,ಮಾರಕ ಶಕ್ತಿಯುಳ್ಳ,,,,,,,
,,Lethal dose,,ಮಾರಕ ಪ್ರಮಾಣ,,,,,,,
,,Leucocyte,,ರಕ್ತದ ಶ್ವೇತಕಣ,,,,,,,
,,Lichen,,ಶಿಲಾವಲ್ಕ; ಕಲ್ಲುಹೂ,,,,,,,
,,Life cycle,,ಜೀವನ ಚಕ್ರ,,,,,,,
,,Life process,,ಜೀವಪ್ರಕ್ರಿಯೆ,,,,,,,
,,Life table,,ಜೀವಕೋಷ್ಟಕ,,,,,,,
,,Lightening bug,,ಮಿಣುಕು ತಿಗಣೆ,,,,,,,
,,Light trap,,ದೀಪದ ಬಲೆ,,,,,,,
,,Lininig,,ಅಸ್ತರಿ ಹಾಕಿರುವುದು,,,,,,,
,,Litter cleaning,,ಹುಳುವಿನ ಹಾಸಿಗೆ ಬದಲಾಯಿಸುವಿಕೆ; ಹಿಕ್ಕೆತೆಗೆ,,,,,,,
,,Liver fluke,,ಕಾರಲು ಹುಳು,,,,,,,
,,Locomotion,,ಚಲನೆ,,,,,,,
,,Locust,,ಮಿಡತೆ; ದಂಡಿನ ಮಿಡತೆ,,,,,,,
,,Lonate chlorosis,,ಮಂಡಲಾಕಾರದ ಹರಿತರೋಗ,,,,,,,
,,Long headed flour beetle,,ಉದ್ದ ತಲೆಯ ಹಿಟ್ಟಿನ ದುಂಬಿ,,,,,,,
,,Long horn beetle,,ಉದ್ದ ಕುಡಿ ಮೀಸೆ ದುಂಬಿ,,,,,,,
,,Longitudinal muscle,,ನೀಳ ಸ್ನಾಯು,,,,,,,
,,Looper,,ಕುಣಿಗೆ ಹುಳು,,,,,,,
,,Loose smut,,ಬಿಡಿಕಾಡಿಗೆ ರೋಗ,,,,,,,
,,Louse,,ಹೇನು,,,,,,,
,,Lucern caterpillar,,ಎಲೆ ತಿನ್ನುವ ಕೀಟ; ಮಸಾಲೆ ಕ್ಯಾಟರ್ ಪಿಲ್ಲರ್,,,,,,,
,,Lumen,,ನಳಿಕೆ; ಕಂಡಿ,,,,,,,
,,Lung form,,ಪುಪ್ಪಸರೀತಿ; ಪುಷ್ಪ ಸಾಕಾರ,,,,,,,
,,Lymphatic,,ದುಗ್ಧರಸ ವಾಹಕ ನಾಳ,,,,,,,
,,Lymphatic duct,,ದವಳನಾಳ; ದುಗ್ಧರಸನಾಳ,,,,,,,
,,Lymphatic gland,,ಧವಳ ಗ್ರಂಥಿ,,,,,,,
,,Lymphatics,,ದುಗ್ಧರಸ ವಾಹಕ ನಾಳಗಳು,,,,,,,
,,Macro gametocyte,,ಸ್ಥೂಲ ಪ್ರಜನನ ಜೀವಿ,,,,,,,
,,Macropterous,,ಪೂರ್ಣ ರೆಕ್ಕೆಗಳುಳ್ಳ,,,,,,,
,,Major pest,,ಪ್ರಧಾನ ಪೀಡೆ,,,,,,,
,,Mallophaga,,ಅಗಿಯುವ ಪಕ್ಷಿ ಹೇನು,,,,,,,
,,Malpighian tubule,,ಮಾಲ್ಪಿಜಿಯನ್ ನಾಳ,,,,,,,
,,Mandible,,ಮೊದಲನೆ ಜೊತೆ ದವಡೆಗಳು; ಮೇಲ್ದವಡೆ,,,,,,,
,,Mandibular,,ಅಗಿಯುವ ದವಡೆ,,,,,,,
,,Mandibulo suctorial,,ಮೇಲ್ದವಡೆ ಹೀರುವಿಕೆ,,,,,,,
,,Mangles,,ವಿಕಾರಗೊಳಿಸು,,,,,,,
,,Man hole,,ಆಳುಗುಂಡಿ,,,,,,,
,,Mantle cell,,ಆವರಣ ಕೋಶ; ಹೊದಿಕೆ ಕೋಶ,,,,,,,
,,Maggot,,ನೊಣದ ಮರಿಹುಳು; ಮರಿನೊಣ,,,,,,,
,,Mammal,,ಸಸ್ತನಿ,,,,,,,
,,Malnutrition,,ನ್ಯೂನ ಪೋಷಣೆ,,,,,,,
,,Management,,ನಿರ್ವಹಣೆ,,,,,,,
,,Manipulation,,ಕೌಶಲದಿಂದ ಒಲಿನಿರ್ವಹಣೆ; ಕೈವಾರಿಸಿ,,,,,,,
,,Marsupium,,ಜೋಗುಳ ಚೀಲ; ಹೊಟ್ಟೆ ಚೀಲ,,,,,,,
,,Masking agent,,ಮುಸುಕು ವಸ್ತು,,,,,,,
,,Masticatory,,ಅರೆಯುವಿಕೆ,,,,,,,
,,Mate,,ಜೊತೆಗೂಡುವಿಕೆ,,,,,,,
,,Mate location,,ಕೂಡುವ ವಾತಾವರಣ,,,,,,,
,,Mating,,ಒಂದುಗೂಡುವಿಕೆ,,,,,,,
,,Matrix,,ಕೋಶಿಕೆ; ಮಾತೃಕೆ; ಗರ್ಭಕೋಶ ಸ್ಥಳ,,,,,,,
,,Maturation,,ಪಕ್ವತೆ,,,,,,,
,,Maxilla,,ಕೆಳದವಡೆ,,,,,,,
,,Maxillary palp,,ಕೆಳದವಡೆಯ ಸ್ಪರ್ಶಾಂಗ,,,,,,,
,,May fly,,ಮೇ ನೊಣ; ಬೇಗ ಮರಣಿಸುವ ಕೀಟ; ಬೇಗ ಸಾಯುವ ಕೀಟ,,,,,,,
,,Meal moth,,ಹಿಟ್ಟಿನ ಚಿಟ್ಟೆ,,,,,,,
,,Meal snout moth,,ಹಿಟ್ಟಿನ ಮೂತಿ ಪತಂಗ,,,,,,,
,,Meal worm,,ಹಿಟ್ಟಿನ ಹುಳು,,,,,,,
,,Mealy bug,,ತುಪ್ಪಟದ ತಿಗಣೆ; ಹಿಟ್ಟಿನ ತಿಗಣೆ,,,,,,,
,,Mealy wing bug,,ಬೂಷ್ಟ ರೆಕ್ಕೆ ತಿಗಣೆ; ಬಿಳಿ ನೊಣ,,,,,,,
,,Mechanise,,ಯಾಂತ್ರೀಕರಣಗೊಳಿಸು,,,,,,,
,,Mechanoreceptor,,ಯಂತ್ರಗ್ರಾಹ್ಯಕ,,,,,,,
,,Medical entomology,,ವೈದ್ಯಕೀಯ ಕೀಟವಿಜ್ಞಾನ,,,,,,,
,,Medulla,,ಮಚ್ಚೆ,,,,,,,
,,Medulla oblongata,,ನೀಳ ಮಚ್ಚೆ,,,,,,,
,,Membrane,,ತೆಳು ಚರ್ಮ,,,,,,,
