ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Relay cropping,ರಿಲೇ ಬೆಳೆ ಬೆಳೆಯುವಿಕೆ,,,,,,,,,
,Relief,ಭೂ ಮೇಲ್ಮೈ ಲಕ್ಷಣ,,,,,,,,,
,Remedial action,ಪರಿಹಾರ ಕ್ರಮ,,,,,,,,,
,Remunerative price,ಸಂಭಾವನಾ ಬೆಲೆ,,,,,,,,,
,Reniform,ಮೂತ್ರ ಪಿಂಡಾಕಾರ,,,,,,,,,
,Reorganisation,ಪುನರ್ ವ್ಯವಸ್ಥಿತಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Replenishing,ಪುನರ್ ಭರ್ತಿಮಾಡುವಿಕೆ,,,,,,,,,
,Replication,ಪುನರಾವರ್ತನೆ,,,,,,,,,
,Reproduction,ಸಂತಾನೋತ್ಪತ್ತಿ,,,,,,,,,
,Reseeding grassland,ಪುನರ್ ಬೀಜ ಬಿತ್ತಿದ ಹುಲ್ಲುಗಾವಲು,,,,,,,,,
,Reserve holdings,ಮಿಸಲು ಹಿಡುವಳಿಗಳು,,,,,,,,,
,Residual,ಉಳಿಕೆ,,,,,,,,,
,Residual fertilizer,ಉಳಿಕೆ ರಸಗೊಬ್ಬರ,,,,,,,,,
,Resilience,ಚೇತರಿಕೆ,,,,,,,,,
,Resistance,ನಿರೋಧಕತೆ,,,,,,,,,
,Resistant,ನಿರೋಧಕ,,,,,,,,,
,Resource allocation,ಸಂಪನ್ಮೂಲ ಹಂಚಾಣಿಕೆ,,,,,,,,,
,Result demonstration,ಫಲಿತಾಂಶ ಪ್ರಾತ್ಯಕ್ಷಿಕೆ,,,,,,,,,
,Ridge former,ದಿಂಡುಕಾರಕ,,,,,,,,,
,Retailing,ಚಿಲ್ಲರೆ ಮಾರಾಟ,,,,,,,,,
,Retentive,ಧಾರಣ ಶಕ್ತಿಯುಳ್ಳ,,,,,,,,,
,Retting,ನೆನೆಹಾಕುವಿಕೆ,,,,,,,,,
,Return,"ವರಮಾನ, ಪ್ರತಿಫಲ",,,,,,,,,
,Revenue,"ಆದಾಯ, ಕಂದಾಯ, ಉತ್ಪತ್ತಿ",,,,,,,,,
,Reversible plough,ವಿಪರ್ಯಸ್ತ ನೇಗಿಲು,,,,,,,,,
,Rhizome,"ಪ್ರಕಂದ [ಗುಪ್ತಕಾಂಡ], ಬೇರುಕಾಂಡ",,,,,,,,,
,Rhizophora,ಬೇರುಕಾಂಡ,,,,,,,,,
,Rhizosphere,ಬೇರುವಲಯ,,,,,,,,,
,Rhomboidal,ವಜ್ರಾಕೃತಿಯಂತಿರುವ,,,,,,,,,
,Rice bean,ರೈಸ್ ಬೀನ್,,,,,,,,,
,Rice hispa,ಭತ್ತದ ಚಿಪ್ಪಿನ ಹುಳು,,,,,,,,,
,Rice mealy bug,ಭತ್ತದ ಬೂಷ್ಟು ತಗಣೆ,,,,,,,,,
,Rice milling,ಭತ್ತ ಗಿರಣಿಗೆ ಹಾಕುವಿಕೆ,,,,,,,,,
,Rice root aphid,ಭತ್ತದ ಬೇರಿನ ಹೇನು,,,,,,,,,
,Rice stem nematode,ಭತ್ತದ ಕಾಂಡಜಂತು,,,,,,,,,
,Rice weevil,"ಭತ್ತದ ವಾಡೆಹುಳು, ಭತ್ತದ ಮೂತಿಹುಳು",,,,,,,,,
,Ridge gourd,ಹೀರೆಕಾಯಿ,,,,,,,,,
,Ridge planting,ಬದು / ಘಟ್ಟಗಳಲ್ಲಿ ನಾಟಿ ಮಾಡುವಿಕೆ,,,,,,,,,
,Ridger,"ದಿಂಡುಕಾರಕ, ಬದುಕಾರಕ",,,,,,,,,
,Ridge terrace,ದಿಂಡುಜಗುತಿ,,,,,,,,,
,Rigid-tined,ಬಿರುಸಮುಳ್ಳುಯುತ,,,,,,,,,
,Rill erosion,ಝರಿಕೊಚ್ಚಣೆ,,,,,,,,,
,Rind,ತೊಗಟೆ / ಸಿಪ್ಪೆ,,,,,,,,,
,Rind disease,ಸಿಪ್ಪೆ ರೋಗ,,,,,,,,,
,Ripening stage,ಮಾಗುವ ಹಂತ,,,,,,,,,
,River delta,ನದಿ ಮುಖಜಭೂಮಿ,,,,,,,,,
,Riverine alluvium,ನದಿ ತೀರದ ಮೆಕ್ಕಲು,,,,,,,,,
,River valley project,ನದಿ ಕಣಿವೆ ಪ್ರಾಯೋಜನೆ,,,,,,,,,
,Rocker sprayer,ತೂಗಾಡಿಸುವ ಸಿಂಪರಕ,,,,,,,,,
,Rock lattice,"ಕಲ್ಲುಜಾಳಂಧ್ರ, ಕಲ್ಲುಜಾಲಂದ್ರ",,,,,,,,,
,Rock phosphate,ಶಿಲಾ ರಂಜಕ,,,,,,,,,
,Rodent control,ದಂಶಕ ನಿಯಂತ್ರಣ,,,,,,,,,
,Rodenticide,ದಂಶನಾಶಕ,,,,,,,,,
,Rogue,ಅನಾವಶ್ಯಕ ಸಸ್ಯ,,,,,,,,,
,Roguing,ಅನಾವಶ್ಯಕ ಗಿಡಗಳನ್ನು ಕಿತ್ತು ತೆಗೆಯುವಿಕೆ,,,,,,,,,
,Root,ಬೇರು,,,,,,,,,
,Root aphid,ಬೇರಿನ ಹೇನು,,,,,,,,,
,Root cap,ಬೇರು ಟೋಪಿ,,,,,,,,,
,Root crops,ಬೇರಿನ ಬೆಳೆಗಳು,,,,,,,,,
,Root grub,"ಬೇರಿನ ಮರಿಹುಳು, ಗೊಣ್ಣೆಹುಳು",,,,,,,,,
,Root knot,ಬೇರಿನ ಗಂಟು,,,,,,,,,
,Root nodules,ಬೇರುಗಂಟುಗಳು,,,,,,,,,
,Root parasite,ಬೇರು ಪರೋಪಜೀವಿ,,,,,,,,,
,Root primordia,ಬೇರು ಮೂಲಾಂಕುರ,,,,,,,,,
,Root stock,ಬೇರುಕಾಂಡ,,,,,,,,,
,Root stock nursery,ಬೇರುಕಂದು ಅಗೆಮಡಿ,,,,,,,,,
,Root stock weevil,ಬೇರು ಕಾಂಡ ಮೂತಿಹುಳು,,,,,,,,,
,Root sucker,ಮೋಸು,,,,,,,,,
,Root-zone,ಬೇರುವಲಯ,,,,,,,,,
,Rosetting,ಗೊಂಚಲು ಸುತ್ತುವಿಕೆ,,,,,,,,,
,Rotary slasher,ಸುತ್ತುತಿರುಗುವ ಕತ್ತರಿಸುವ ಯಂತ್ರ,,,,,,,,,
,Rotation,ಸರದಿ,,,,,,,,,
,Rotational cropping,ಸರದಿ ಬೆಳೆ ಬೆಳೆಯುವಿಕೆ,,,,,,,,,
,Rotation of crop,ಬೆಳೆ ಸರದಿ,,,,,,,,,
,Rot disease,ಕೊಳೆ ರೋಗ,,,,,,,,,
,Roughage,ಒಣ ಮೇವು,,,,,,,,,
,Rough rice,ನೆಲ್ಲು (ಹೊಟ್ಟು ತೆಗೆಯದ ಭತ್ತ),,,,,,,,,
,Row crop,ಸಾಲು ಬೆಳೆ,,,,,,,,,
,Row inter cropping,ಸಾಲಿನಲ್ಲಿ ಅಂತರ್ ಬೆಳೆ ಬೆಳೆಯುವಿಕೆ,,,,,,,,,
,Ruellie prostrata,ಭೀಮನ ಸೊಪ್ಪು,,,,,,,,,
,Rugose,ಸುಕ್ಕು ಸುಕ್ಕಾದ,,,,,,,,,
,Ruminants,ಮೆಲಕು ಚೀಲದ ಪ್ರಾಣಿಗಳು,,,,,,,,,
,Runner,"ಹರಿದಾಡುವ ಬಳ್ಳಿ, ಹಬ್ಬುಗಿಡ, ತೆವಳುಬಳ್ಳಿ, ಕಾಂಡ",,,,,,,,,
,Run off,ಹರಿದುಹೋಗುವಿಕೆ [ಭೂಮಿಯ ಮೇಲೆ],,,,,,,,,
,Rural compost,ಗ್ರಾಮ್ಯ ಕಂಪೋಸ್ಟ್,,,,,,,,,
,Rural development,ಗ್ರಾಮೀಣ ಅಭಿವೃದ್ಧಿ,,,,,,,,,
,Rural industry,ಗ್ರಾಮೋದ್ಯಮ,,,,,,,,,
,Rust,ತುಕ್ಕು,,,,,,,,,
,R. value,"ಆರ್, ಮೌಲ್ಯ (ವಾರ್ಷಿಕ ವಾಸ್ತವ ಬೆಳೆಯಿಟ್ಟ ಶೇ. ಪ್ರದೇಶ)",,,,,,,,,
,Saddle,"ಜೀನು, ತಡಿ",,,,,,,,,
,Safflower,ಕುಸುಬೆ,,,,,,,,,
,Salad crops,ಹಸಿರುತರಕಾರಿ ಬೆಳೆಗಳು,,,,,,,,,
,Saline alkali soil,"ಚೌಳು, ಕ್ಷಾರಮಣ್ಣು",,,,,,,,,
,Saline soil,ಚೌಳು ಮಣ್ಣು,,,,,,,,,
,Saline soil reclamation,ಮಣ್ಣಿನಿಂದ ಹೆಚ್ಚಿನ ಲವಣಾಂಶಗಳನ್ನು ತೆಗೆಯುವ ಕ್ರಿಯೆ,,,,,,,,,
,Saline water,ಚೌಳು ನೀರು,,,,,,,,,
,Salinization,"ಚೌಳೀಕರಣ, ಮಣ್ಣಿನಲ್ಲಿ ಲವಣಾಂಶ ಸಂಗ್ರಹಣೆಯಾಗುವಿಕೆ",,,,,,,,,
,Salt,ಉಪ್ಪು,,,,,,,,,
,Salt balance,ಉಪ್ಪು ಸಮತೋಲನೆ,,,,,,,,,
,Sample,ಮಾದರಿ,,,,,,,,,
,Sandstone,ಮರಳುಗಲ್ಲು,,,,,,,,,
,Sand,ಮರಳು,,,,,,,,,
,Sandy clay,ಮರಳುಯುತ ಜೇಡಿ,,,,,,,,,
,Sandy clay loam,ಮರಳುಯುತ ಜೇಡಿಗೋಡು,,,,,,,,,
,Sandy loam,ಮರಳುಯುತ ಗೋಡು,,,,,,,,,
,Sanitary inspector,"ನೈರ್ಮಲ್ಯ ಪರೀಕ್ಷಕ, ನೈರ್ಮಲ್ಯ ಪರಿಶೀಲಕ",,,,,,,,,
,San jose scale,ಹಣ್ಣಿನ ಗಿಡಗಳ ಶುಲ್ಕ,,,,,,,,,
,Sapling,ಎಳೆಯ ವೃಕ್ಷ / ಗಿಡ / ಸಸಿ,,,,,,,,,
,Saprophyte,ಕೊಳೆತ ಸಸ್ಯವಸ್ತುಗಳ ಮೇಲೆ ಬೆಳೆಯುವ ಸೂಕ್ಷಾಣುಜೀವಿ,,,,,,,,,
,Saturated air,ಸಂತೃಪ್ತ ಹವೆ,,,,,,,,,
,Saturated soil,ಜಲಸಂತೃಪ್ತ ಮಣ್ಣು,,,,,,,,,
,Scab of potato,ಆಲೂಗಡ್ಡೆ ಕಜ್ಜಿ ರೋಗ,,,,,,,,,
,Scabrous,"ಒರಟು ಮೈಯುಳ್ಳ, ಒರಟೊರಟಾದ",,,,,,,,,
,Scaffolding,ಅಟ್ಟಣೆ,,,,,,,,,
,Scale insects,ಶಲ್ಕ ಕೀಟಗಳು,,,,,,,,,
,Scaly leaf,ಪೊರೆ ಎಲೆ,,,,,,,,,
,Scaly leg mite,ಶಲ್ಕೀಯ ಕಾಲು ನುಸಿ,,,,,,,,,
,Scarification,ಬೀಜದ ಮೇಲೆ ಗೀಚುವಿಕೆ [ಗಡಸು ಬೀಜ],,,,,,,,,
,Schist,"ಜೇಡಿಪದರಗಲ್ಲು, ಪದರಶಿಲೆ",,,,,,,,,
,Scientific name,ವೈಜ್ಞಾನಿಕ ಹೆಸರು,,,,,,,,,
,Scion,ಕಸಿಕೊಂಬೆ,,,,,,,,,
,Sciophytes,"ನೆರಳು ಸಹಿಷ್ಣು ಪ್ರಭೇದಗಳು, ನೆರಳಿನಲ್ಲಿ ಬೆಳೆಯುವ ಸಸ್ಯಗಳು",,,,,,,,,
,Sclerotial root rot,ಬುಡ ಕೊಳೆಯುವ ರೋಗ,,,,,,,,,
,Sclerotium,ಗಡಸಂತತಿಗೆ,,,,,,,,,
,Scorching,ಸುಡುವಿಕೆ,,,,,,,,,
,Scouring or pearling (rice),ಅಕ್ಕಿ ತೌಡು ತೆಗೆಯುವಿಕೆ,,,,,,,,,
,Scraping,ಕೆರೆಯುವಿಕೆ,,,,,,,,,
,Screw-worm,ತಿರುಪು ಮೊಳೆಹುಳು,,,,,,,,,
,Scutellum,"ಮಧ್ಯದೆದೆಯ, ತ್ರಿಕೋಣಾಕಾರದ ಫಲಕ",,,,,,,,,
,Seamless,"ಪದರ ರಹಿತ, ಸ್ತರರಹಿತ",,,,,,,,,
,Season,"ಋತು, ಹಂಗಾಮು",,,,,,,,,
,Seasonal,"ಹಂಗಾಮಿನ, ಋತುವಿನ",,,,,,,,,
,Seasonal consumptive use,"ಹಂಗಾಮಿನ, ನೀರು ಬಳಕೆ (ಬೆಳೆ ಬೆಳವಣಿಗೆ ಅವಧಿಯಲ್ಲಿ ಬಳಸಿಕೊಂಡ ನೀರು)",,,,,,,,,
,Seasonal drought,ಹಂಗಾಮು / ಋತುವಿನಲ್ಲಿ ಬರುವ ಬರಗಾಲ,,,,,,,,,
,Seasonal variation,"ಋತುಮಾನ ಏರಿಳಿತ, ಹಂಗಾಮು ಏರಿಳಿತ",,,,,,,,,
,Secondary fertilizer elements,ದ್ವೀತಿಯಕ ಪೋಷಕಾಂಶಯುತ ರಸಗೊಬ್ಬರ ಮೂಲ ವಸ್ತುಗಳು,,,,,,,,,
,Secondary plant nutrients,ದ್ವಿತೀಯಕ ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು,,,,,,,,,
,Secondary root,"ಉಪಬೇರು, ದ್ವೀತಿಯ ಬೇರು",,,,,,,,,
,Secondary tillage,ದ್ವೀತಿಯ ಉಳುಮೆ,,,,,,,,,
,Sedge,"ಚೇಕು, ಜಂಬು",,,,,,,,,
,Sedentary,"ಚಲನೆಯಿಲ್ಲದ, ಜಡ, ಆಸೀನ",,,,,,,,,
,Sedimentary rock,ಮಡ್ಡಿ ಶಿಲೆ,,,,,,,,,
,Seed,"ಬೀಜ, ಬಿತ್ತನೆ",,,,,,,,,
,Seed bed,"ಒಟ್ಟುಪಾತಿ, ಸಸಿಮಡಿ",,,,,,,,,
,Seed borne disease,ಬೀಜವಾಹಕ ರೋಗ,,,,,,,,,
,Seed broadcasting,ಬೀಜ ಕೈಯಿಂದ ಚೆಲ್ಲುವಿಕೆ / ಎರಚುವಿಕೆ,,,,,,,,,
,Seed certification,ಬೀಜ ಪ್ರಮಾಣೀಕರಣ,,,,,,,,,
,Seed-control programme,ಬೀಜ ನಿಯಂತ್ರಣ ಕಾರ್ಯಕ್ರಮ,,,,,,,,,
,Seed cum fertilizer drill,ಬೀಜ ರಸಗೊಬ್ಬರ ಕೂರಿಗೆ ಯಂತ್ರ,,,,,,,,,
,Seed dressing,ಬೀಜ ರಾಸಾಯನಿಕ ಉಪಚರಣೆ,,,,,,,,,
,Seed dressing machine,ಬಿತ್ತನೆ ಚಿಕಿತ್ಸೆ ಯಂತ್ರ,,,,,,,,,
,Seed-drill,ಕೂರಿಗೆ,,,,,,,,,
,Seeder,ಮಣ್ಣಿನಲ್ಲಿ ಬೀಜ ಊರಿಕೆ ಸಾಧನ,,,,,,,,,
,Seed hardening,ಬೀಜ ಗಡಸಾಗುವಿಕೆ,,,,,,,,,
,Seedling,"ಎಳೆಯ ಸಸಿ, ಕುಡಿಸಸಿ",,,,,,,,,
,Seedling blight,ಸಸಿ ಅಂಗಮಾರಿ ರೋಗ,,,,,,,,,
,Seedling stump,ಸಸಿ ಮೋಟು,,,,,,,,,
,Seed parasite,ಬೀಜ ಪರಾವಲಂಬಿ,,,,,,,,,
,Seed-rate,ಬೀಜದ ಪ್ರಮಾಣ,,,,,,,,,
,Seepage,ಜಿನುಗುವಿಕೆ,,,,,,,,,
,Selection breeding,ಆಯ್ಕೆ ತಳಿ ಅಭಿವೃದ್ಧಿ,,,,,,,,,
,Selective weed control,ಆಯ್ದ ಕಳೆ ನಿಯಂತ್ರಣ,,,,,,,,,
,Selectivity,ಆಯ್ಕೆ ಗುಣ,,,,,,,,,
,Self fertilization,ಸ್ವಫಲೀಕರಣ,,,,,,,,,
,Self-mulching soil,ಸ್ವಯಂಹೊದಿಕೆಗೊಳ್ಳುವ ಮಣ್ಣು,,,,,,,,,
,Self pollination,ಸ್ವ - ಪರಾಗಸ್ಪರ್ಶ,,,,,,,,,
,Semi arid,ಅರೆಶುಷ್ಕ,,,,,,,,,
,Semi-arid region,ಅರೆ - ಶುಷ್ಕ ಪ್ರದೇಶ,,,,,,,,,
,Semi-concentrated spray,ಅರ್ಧಬಲವರ್ದಕ ಸಿಂಪರಣೆ,,,,,,,,,
,Semi-dwarf,ಅರೆ ಗಿಡ್ಡ,,,,,,,,,
,Semilooper,ಕೊಡಲಿ ಹುಳು,,,,,,,,,
,Senescence,ಮುದಿಯಾಗುವಿಕೆ,,,,,,,,,
,Sensitive,ಸಂವೇದಿ,,,,,,,,,
,Sepal,"ಹೂ ಎಲೆ, ಪುಷ್ಪಪತ್ರದಳ",,,,,,,,,
,Sequential cropping,ಸರದಿ ಬೆಳೆ ಬೆಳೆಯುವಿಕೆ,,,,,,,,,
,Sericulture industry,ರೇಷ್ಮೆ ಉದ್ಯಮ,,,,,,,,,
,Series,ಶ್ರೇಣಿ,,,,,,,,,
,Sesbania grandiflora,ಅಗಸೆ,,,,,,,,,
,Sessile,"ತೊಟ್ಟಿಲ್ಲದ, ತೊಟ್ಟುರಹಿತ",,,,,,,,,
,Settled agriculture,ನೆಲೆಗೊಂಡ ವ್ಯವಸಾಯ / ಸ್ಥಿರ ವ್ಯವಸಾಯ,,,,,,,,,
,Sett root,ಬೀಜಬೇರು,,,,,,,,,
,Sett rot (pineapple disease),ಅನಾನಸು ರೋಗ,,,,,,,,,
,Sewage sick,ಚರಂಡಿ ರೋಜ್ಜು ಪೀಡಿತ,,,,,,,,,
,Sewage sludge,ಚರಂಡಿ ರೊಜ್ಜು,,,,,,,,,
,Sex pheromone,ಲಿಂಗಾಕರ್ಷಣೆ,,,,,,,,,
,Sexual,ಲೈಂಗಿಕ,,,,,,,,,
,Sexual reproduction,ಲೈಂಗಿಕ ಸಂತಾನೋತ್ಪಾದನೆ,,,,,,,,,
,Shade-curing,ನೆರಳು - ಸಂಸ್ಕರಣೆ,,,,,,,,,
,Shade tress,ನೆರಳುನೀಡುವ ಮರಗಳು,,,,,,,,,
,Shale,ಜೇಡಿಪದರಗಲ್ಲು,,,,,,,,,
,Shallow rooted,ತಟ್ಟೆ ಬೇರು ಹೊಂದಿದ,,,,,,,,,
,Shade tress,ನೆರಳು ಮರಗಳು,,,,,,,,,
,Share,ನೇಗಿಲು ಗುಳ,,,,,,,,,
,Sheath blight,ಕವಚ ಅಂಗಮಾರಿ,,,,,,,,,
,Sheath root,ಎಲೆಕವಚ ಕೊಳೆರೋಗ,,,,,,,,,
,Sheet erosion,ಹಾಳೆ ಕೊಚ್ಚಣೆ,,,,,,,,,
,Shelling,"ಸುಲಿಯುವಿಕೆ, ಬೀಜ / ಹೊಟ್ಟು / ಸಿಪ್ಪೆ / ಬಿಡಿಸಿಕೆ",,,,,,,,,
,Shelter belt,ಗಾಳಿ ತಡೆಪಟ್ಟೆ,,,,,,,,,
,Sheep rearing,ಕುರಿ ಸಾಕಣೆ,,,,,,,,,
,Sheild budding,ಗುರಾಣಿ ಕಸಿಮಾಡುವಿಕೆ,,,,,,,,,
,Shifting cultivation,ಸ್ಥಳಾಂತರ ಗುಳೇ ಬೇಸಾಯ,,,,,,,,,
,Shingle,"ಮರಹೆಂಚು, ನೊರಜುಗಲ್ಲು",,,,,,,,,
,Shingles,ದದ್ದು ರೋಗ,,,,,,,,,
,Shoot,"ಕುಡಿ, ಪ್ರಕಾಂಡ",,,,,,,,,
,Shoot fly,"ಸುಳಿ ಕೊರಕ, ಸುಳಿ ನೊಣ",,,,,,,,,
,Shoot roots,ಪ್ರಕಾಂಡ ಬೇರುಗಳು,,,,,,,,,
,Shot hole borer,ಚರೆದುಂಬಿ,,,,,,,,,
,Short day length,ಅಲ್ಪಾವಧಿ ಬೆಳಗಿನ ದಿನ,,,,,,,,,
,Short day plants,ಕಡಿಮೆ ಬೆಳಕು ಅವಧಿಯಲ್ಲಿ ಹೂಬಿಡುವ ಸಸ್ಯಗಳು,,,,,,,,,
,Shredder,"ತುಣುಕುಮಾಡುವ ಯಂತ್ರ, ಚೂರು ಚೂರು ಮಾಡುವ ಯಂತ್ರ",,,,,,,,,
,Shrivel,"ಸುರುಟು, ಸುಕ್ಕುಗಟ್ಟು, ಉಡುಗು",,,,,,,,,
,Shrub,ಪೊದೆ,,,,,,,,,
,Shy-tillering,ಸರಿಯಾಗಿ ತೆಂಡೆಯೊಡೆಯದ,,,,,,,,,
,Sickle,ಕುಡುಗೋಲು,,,,,,,,,
,Side dressing,ಸಾಲಿನ ಪಕ್ಕದಲ್ಲಿ ಸಸ್ಯದ ಸುತ್ತ ಗೊಬ್ಬರ ಹಾಕುವಿಕೆ,,,,,,,,,
,Sieving,"ಶೋಧಿಸುವಿಕೆ, ಜರಡಿಯಾಡುವಿಕೆ",,,,,,,,,
,Sifler section,ಸೋಸು ಸಲಕರಣೆ ಭಾಗ,,,,,,,,,
,Sifting,"ಶೋಧಿಸುವಿಕೆ, ಜರಡಿಯಾಡುವಿಕೆ",,,,,,,,,
,Sigmoid growth curve,S ಆಕಾರದ ಯಾವುದಾದರೊಂದು ಬೆಳೆಯ ರೇಖೆ,,,,,,,,,
,Silage,"ಹಗೇವು ಮೇವು, ರಸಮೇವು",,,,,,,,,
,Silage crop,ಹಗೇವು ಮೇವು ಬೆಳೆ,,,,,,,,,
,Silage-making,ಹಗೇವು ಮೇವು ತಯಾರಿಕೆ,,,,,,,,,
,Silage preservative,ಹಗೇವು ಸಂರಕ್ಷಕ ಪದಾರ್ಥ,,,,,,,,,
,Silk-fibre,ರೇಷ್ಮೆನಾರು,,,,,,,,,
,Silo,ಹಗೇವು,,,,,,,,,
,Silt,ಒಂಡು,,,,,,,,,
,Silting,ಒಂಡುಗೂಡುವಿಕೆ,,,,,,,,,
,Silt loam,ಒಂಡು ಗೋಡು,,,,,,,,,
,Silt root,ಬಿಗಿಬೇರು,,,,,,,,,
,Silt trap,"ಒಂಡು ಜರಡಿ, ಒಂಡು ತಡೆ",,,,,,,,,
,Silty clay loam,ಒಂಡು ಜೇಡಿಗೋಡು,,,,,,,,,
,Silk-reeling,ರೇಷ್ಮೆನೂಲು ಬಿಚ್ಚಾಣಿಕೆ,,,,,,,,,
,Silkworm grainage,ರೇಷ್ಮೆಹುಳು ಕಣಜ,,,,,,,,,
,Silkworm rearing,ರೇಷ್ಮೆಹುಳು ಸಾಕಣೆ,,,,,,,,,
,Silviculture,ಅರಣ್ಯ ಕೃಷಿ,,,,,,,,,
,Silvi pastural system,ಅರಣ್ಯ ಹುಲ್ಲುಗಾವಲು ಪದ್ಧತಿ,,,,,,,,,
,Silvipasture,ಅರಣ್ಯ ಹುಲ್ಲುಗಾವಲು ಪದ್ಧತಿ,,,,,,,,,
,Single phase,ಏಕಹಂತ,,,,,,,,,
,Siphon,"ಇಳಿಗೊಳವೆ, ವಕ್ರನಳಿಕೆ",,,,,,,,,
,Sisal hemp,"ಅಮೆರಿಕಾದ ಕತ್ತಾಳೆ ನಾರು, ಭೂತಾಳಿ",,,,,,,,,
,Size of holding,ಹಿಡುವಳಿ ಗಾತ್ರ,,,,,,,,,
,Skipper,ಜಿಗಿಹುಳು,,,,,,,,,
,Skip row planting,ಸಾಲು ಬಿಟ್ಟು ಸಾಲು ನಾಟಿ ಮಾಡುವಿಕೆ,,,,,,,,,
,Slick spot,ಕೆರೆ ಸ್ಥಳ,,,,,,,,,
,Slip,ಸಸ್ಯಾಭಿವರ್ಧನೆಗೆ ಬಳಸುವ ಎಲೆ / ಕಾಂಡ ತುಂಡು,,,,,,,,,
,Slit-budding,ಸೀಳುಕಣ್ಣು ಹಾಕುವಿಕೆ,,,,,,,,,
,Slow release fertilizers,ನಿಧಾನವಾಗಿ ಪೋಷಕಾಂಶಗಳ ಸಸ್ಯಬಳಕೆಗೆ ಬಿಡುಗಡೆಯಾಗುವ ರಸಗೊಬ್ಬರಗಳು,,,,,,,,,
,Sludge,ರೊಜ್ಜು,,,,,,,,,
,Slug,ಗೊಂಡೆ ಹುಳು,,,,,,,,,
,Slug caterpillar,ತುರುಚೆಹುಳು,,,,,,,,,
,Slug moth,ಬಸವನ ಹುಳದ ಪತಂಗ,,,,,,,,,
,Slurry,ಬಗ್ಗಡ,,,,,,,,,
,Small holdings,ಸಣ್ಣ ಹಿಡುವಳಿಗಳು,,,,,,,,,
,Small-millet,"ಸಣ್ಣ ಕಿರುಧಾನ್ಯಗಳು, ತೃಣಧಾನ್ಯಗಳು",,,,,,,,,
,Smoke curing,ಹೊಗೆ ಸಂಸ್ಕರಣೆ,,,,,,,,,
,Smoke pellet,ಹೊಗೆ ಗೋಲಿ,,,,,,,,,
,Smother crop,ಅಡಗಿಸುವ ಬೆಳೆ,,,,,,,,,
,Smudge,ದಟ್ಟಹೊಗೆ ಬೆಂಕಿ,,,,,,,,,
,Snail,ಬಸವನ ಹುಳು,,,,,,,,,
,Soaking,"ನೆನೆಹಾಕು, ಊರಿಡು, ನಾಟಿ ಮುನ್ನ ಬೀಜ ನೆನಸಿಕೆ [ಭತ್ತ]",,,,,,,,,
,Social forestry,ಸಾಮಜಿಕ ಅರಣ್ಯಗಾರಿಕೆ,,,,,,,,,
,Social worker,ಸಮಾಜ ಸೇವಾಕರ್ತ,,,,,,,,,
,Sod,ಹುಲ್ಲುನೆಲ,,,,,,,,,
,Sodding,ಹುಲ್ಲು ಹೆಪ್ಪು ಹೊದಿಸುವಿಕೆ,,,,,,,,,
,Soft bast,ಮೃದು ತೊಗಟೆ,,,,,,,,,
,Soil,ಮಣ್ಣು,,,,,,,,,
,Soil adhesion,ಮಣ್ಣು ಸಂಸಕ್ತಿ,,,,,,,,,
,Soil aeration,ಮಣ್ಣಿನಲ್ಲಿ ಹವೆಯಾಡುವಿಕೆ,,,,,,,,,
,Soil air,ಮಣ್ಣಿನ ಹವೆ,,,,,,,,,
,Soil alkalinity,ಮಣ್ಣಿನ ಕ್ಷಾರತೆ,,,,,,,,,
,Soil amendments,ಮಣ್ಣು ಸುಧಾರಣೆಗೆ ಬಳಸುವ ವಸ್ತುಗಳು,,,,,,,,,
,Soil application,ಪ್ರಧಾನವಾಗಿ ಮಣ್ಣಿಗೆ ರಾಸಾಯನಿಕ ವಸ್ತುಗಳನ್ನು ಸೇರಿಸುವಿಕೆ,,,,,,,,,
,Soil auger,ಮಣ್ಣು ಬೈರಿಗೆ,,,,,,,,,
,Soil borne deseases,ಮಣ್ಣು ವಾಹಕ ರೋಗಗಳು,,,,,,,,,
,Soil colloids,ಮಣ್ಣು ಕಲಿಲಗಳು,,,,,,,,,
,Soil compaction,ಮಣ್ಣು ಅಡಕಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Soil complex,ಮಣ್ಣು ಸಂಕೀರ್ಣ,,,,,,,,,
,Soil conditioning,ಮಣ್ಣು ಹದಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Soil conservation,ಮಣ್ಣು ಸಂರಕ್ಷಣೆ,,,,,,,,,
